"arm","state","budget","f_min","n_rules_core","n_rules_total","used_completion","window_redone","baseline_redone","walk_depth","base_precision","rewalk_precision","precision_diff","base_errors","rewalk_errors","base_dollar_recall_unw","rewalk_dollar_recall_unw","dollar_recall_unw_diff","base_dollar_recall_wtd","rewalk_dollar_recall_wtd","dollar_recall_wtd_diff","base_flagged_share","rewalk_flagged_share","fill_rate"
"era2","Connecticut",5,0.5,35,101,FALSE,FALSE,FALSE,3451,0.225,0.289473684210526,0.0644736842105263,9,11,0.101028488213343,0.140893783562392,0.0398652953490489,0.106248837576261,0.143846693682458,0.0375978561061973,0.0482509047044632,0.04583835946924,0.916767189384801
"era2","Connecticut",5,0.55,29,78,FALSE,FALSE,FALSE,3307,0.225,0.244897959183673,0.0198979591836735,9,12,0.101028488213343,0.15409119868936,0.0530627104760171,0.106248837576261,0.158379628134563,0.052130790558303,0.0482509047044632,0.0591073582629674,1.18214716525935
"era2","Connecticut",5,0.6,31,82,FALSE,FALSE,FALSE,3515,0.225,0.244444444444444,0.0194444444444444,9,11,0.101028488213343,0.137981250568854,0.0369527623555111,0.106248837576261,0.145092188160099,0.0388433505838383,0.0482509047044632,0.0542822677925211,1.08564535585042
"era2","Connecticut",5,0.65,32,82,FALSE,FALSE,FALSE,3318,0.225,0.24,0.015,9,12,0.101028488213343,0.15409119868936,0.0530627104760171,0.106248837576261,0.158379628130889,0.0521307905546285,0.0482509047044632,0.060313630880579,1.20627261761158
"era2","Connecticut",5,0.7,35,87,FALSE,FALSE,FALSE,4369,0.225,0.25531914893617,0.0303191489361702,9,12,0.101028488213343,0.152725948848639,0.0516974606352963,0.106248837576261,0.157528225246959,0.0512793876706983,0.0482509047044632,0.0566948130277443,1.13389626055489
"era2","Connecticut",5,0.75,36,98,FALSE,FALSE,FALSE,5526,0.225,0.25,0.025,9,12,0.101028488213343,0.152725948848639,0.0516974606352963,0.106248837576261,0.157528225246959,0.0512793876706983,0.0482509047044632,0.0579010856453559,1.15802171290712
"era2","Connecticut",10,0.25,70,173,FALSE,FALSE,FALSE,5156,0.197674418604651,0.224719101123595,0.0270446825189443,17,20,0.219987257668153,0.243924638208792,0.0239373805406389,0.219745783679572,0.23968759404007,0.0199418103604979,0.103739445114596,0.107358262967431,1.07358262967431
"era2","Connecticut",10,0.4,67,149,FALSE,FALSE,FALSE,5872,0.197674418604651,0.213483146067416,0.0158087274627646,17,19,0.219987257668153,0.229908073177391,0.00992081550923818,0.219745783679572,0.22311044715001,0.0033646634704376,0.103739445114596,0.107358262967431,1.07358262967431
"era2","Connecticut",10,0.5,66,167,FALSE,FALSE,FALSE,9951,0.197674418604651,0.25,0.0523255813953488,17,20,0.219987257668153,0.243924638208792,0.0239373805406389,0.219745783679572,0.23968759404007,0.0199418103604979,0.103739445114596,0.0965018094089264,0.965018094089264
"era2","Connecticut",10,0.55,52,147,FALSE,FALSE,FALSE,11182,0.197674418604651,0.253164556962025,0.0554901383573742,17,20,0.219987257668153,0.259215436424866,0.0392281787567125,0.219745783679572,0.257333711869701,0.0375879281901286,0.103739445114596,0.0952955367913148,0.952955367913148
"era2","Connecticut",10,0.6,54,156,FALSE,TRUE,FALSE,14643,0.197674418604651,0.256756756756757,0.0590823381521056,17,19,0.219987257668153,0.234549922635842,0.0145626649676891,0.219745783679572,0.236703396060627,0.0169576123810542,0.103739445114596,0.0892641737032569,0.892641737032569
"era2","Connecticut",10,0.65,61,175,FALSE,TRUE,FALSE,19128,0.197674418604651,0.256756756756757,0.0590823381521056,17,19,0.219987257668153,0.236461272412852,0.0164740147446983,0.219745783679572,0.239407657347833,0.0196618736682607,0.103739445114596,0.0892641737032569,0.892641737032569
