"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","expedited_i <=    0.50 & percent_abawd <=    0.50 & shelter_expenses_by_hh_size > 1350.00 & unc_rawben_rel_max >    2.59","ranger",75,24,0.32,0.2105,41,8,0.1951,0.041,0.0566,0.198,43,10,0.2326,0.0077,0.0124,0.198
"1","months_since_cert_n >    6.500 & rawben_rel_max >    0.283 & total_deductions_by_hh_size <= 1430.000 & unc_rawben_rel_max >    1.930","ranger",178,50,0.2809,0.2099,93,20,0.2151,0.1026,0.0996,0.45,96,23,0.2396,0.0178,0.0201,0.441
"1","medical_deductions <= 141.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93","ranger",236,64,0.2712,0.2096,119,22,0.1849,0.1128,0.1061,0.576,125,28,0.224,0.0217,0.0251,0.574
"1","expedited_i <= 0.50 & months_since_cert_n > 6.50 & percent_abawd <= 0.25 & unc_rawben_rel_max > 1.93","ranger",204,56,0.2745,0.2084,101,19,0.1881,0.0974,0.0923,0.489,105,23,0.219,0.0178,0.0207,0.482
"1","expedited_i <=    0.50 & total_deductions_by_hh_size <= 1310.00 & unc_rawben_rel_max >    1.95 & utilities <=  737.00","ranger",159,45,0.283,0.2081,78,22,0.2821,0.1128,0.1077,0.377,80,24,0.3,0.0186,0.02,0.368
"1","months_since_cert_n >    2.5 & total_deductions_by_hh_size > 1780.0 & unc_rawben_rel_max >    3.0","ranger",32,12,0.375,0.2081,14,4,0.2857,0.0205,0.0289,0.068,15,5,0.3333,0.0039,0.0054,0.069
"1","months_since_cert_n >=    9.00 & shelter_expenses_by_hh_size >= 1110.00 & unc_rawben_rel_max >=    2.45 & utilities >=  600.00","xgboost",32,12,0.375,0.2081,12,2,0.1667,0.0103,0.0065,0.058,13,3,0.2308,0.0023,0.0025,0.06
"1","shelter_expenses_by_hh_size < 1560.00 & unc_rawben_rel_max >=    2.45 & utilities >=  676.00","xgboost",32,12,0.375,0.2081,13,1,0.0769,0.0051,0.0032,0.063,14,2,0.1429,0.0015,0.002,0.064
"1","shelter_expenses_by_hh_size <= 1670.00 & unc_rawben_rel_max >    2.78","ranger",32,12,0.375,0.2081,10,2,0.2,0.0103,0.0167,0.048,12,4,0.3333,0.0031,0.0048,0.055
"1","medical_deductions >  15.50 & unc_rawben_rel_max >   1.93 & utilities <= 600.00","ranger",22,9,0.4091,0.2079,9,4,0.4444,0.0205,0.0334,0.044,10,5,0.5,0.0039,0.0062,0.046
"1","months_since_cert_n >    6.50 & months_since_cert_n <=   28.50 & total_deductions_by_hh_size <= 1790.00 & unc_rawben_rel_max >    1.95","ranger",192,53,0.276,0.2079,99,20,0.202,0.1026,0.0985,0.479,105,26,0.2476,0.0201,0.0238,0.482
"1","months_since_cert_n >=  7.00 & shelter_expenses_by_hh_size >= 44.00 & unc_rawben_rel_max >=  2.15","xgboost",151,43,0.2848,0.2079,70,14,0.2,0.0718,0.0672,0.339,72,16,0.2222,0.0124,0.0142,0.331
"1","shelter_expenses_by_hh_size >= 753.00 & unc_rawben_rel_max >=   1.94 & utilities < 284.00","xgboost",22,9,0.4091,0.2079,11,4,0.3636,0.0205,0.0249,0.053,12,5,0.4167,0.0039,0.0057,0.055
