"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","medical_deductions < 117.000 & rawben_rel_max >=   0.984 & unc_rawben_rel_max <   1.000","xgboost",573,126,0.2199,0.1928,302,57,0.1887,0.0761,0.0894,1.423,304,59,0.1941,0.0456,0.0448,1.397
"1","medical_deductions >=   98.00 & rawben_rel_max <    1.00 & shelter_expenses_by_hh_size < 1060.00 & unc_rawben_rel_max >=    0.38","xgboost",636,139,0.2186,0.1928,276,58,0.2101,0.0774,0.0691,1.3,285,67,0.2351,0.0518,0.0392,1.309
"1","cat_elig >   0.500 & medical_deductions > 284.000 & rawben_rel_max <=   0.998 & utilities <= 360.000","ranger_mtry1",45,13,0.2889,0.1923,24,5,0.2083,0.0067,0.0103,0.113,26,7,0.2692,0.0054,0.0062,0.119
"1","children_i >= 1 & months_since_cert_n >= 3 & months_since_cert_n < 4 & total_deductions_by_hh_size < 8","xgboost",21,7,0.3333,0.192,11,0,0,0,0,0.052,11,0,0,0,0,0.051
"1","homeless <= 0.500 & rawben_rel_max > 0.983 & unc_rawben_rel_max <= 1.000","ranger_mtry1",621,135,0.2174,0.1914,335,53,0.1582,0.0708,0.0831,1.578,337,55,0.1632,0.0425,0.0418,1.548
"1","cat_elig <= 1.500 & rawben_rel_max <= 0.998 & unc_rawben_rel_max > 0.987","ranger_mtry1",432,96,0.2222,0.1911,284,54,0.1901,0.0721,0.0831,1.338,286,56,0.1958,0.0433,0.0418,1.314
"1","medical_deductions >= 358.0000 & rawben_rel_max <   0.9900 & unc_rawben_rel_max >=  -0.0412","xgboost",134,33,0.2463,0.1905,59,14,0.2373,0.0187,0.0285,0.278,60,15,0.25,0.0116,0.014,0.276
"1","count_divisible_by_100 <=   0.500 & medical_deductions > 396.000 & rawben_rel_max <=   0.996","ranger_mtry1",107,27,0.2523,0.19,55,11,0.2,0.0147,0.0237,0.259,56,12,0.2143,0.0093,0.0117,0.257
"1","rawben_rel_max >=   0.364 & total_deductions_by_hh_size < 478.000 & utilities >= 789.000","xgboost",50,14,0.28,0.1889,31,10,0.3226,0.0134,0.0111,0.146,31,10,0.3226,0.0077,0.0053,0.142
"1","rawben_rel_max > 0.983 & unc_rawben_rel_max <= 1.000","ranger_mtry1",659,140,0.2124,0.1874,351,58,0.1652,0.0774,0.0907,1.654,353,60,0.17,0.0464,0.0454,1.622
"1","cat_elig <   2 & utilities >= 341 & utilities < 361","xgboost",231,53,0.2294,0.1872,695,56,0.0806,0.0748,0.0685,3.275,727,88,0.121,0.0681,0.0645,3.34
"1","medical_deductions >= 401.000 & months_since_cert_n >=   9.000 & rawben_rel_max >=   0.667","xgboost",42,12,0.2857,0.1868,26,5,0.1923,0.0067,0.012,0.123,26,5,0.1923,0.0039,0.0057,0.119
"1","homeless <=   0.5 & months_since_cert_n >  11.5 & total_deductions_by_hh_size > 694.0 & utilities <=  29.5","ranger_mtry1",14,5,0.3571,0.1861,10,1,0.1,0.0013,9e-04,0.047,11,2,0.1818,0.0015,0.0019,0.051
"1","medical_deductions >= 293.0000 & rawben_rel_max >=   0.0893 & rawben_rel_max <   0.9880","xgboost",171,40,0.2339,0.1851,78,17,0.2179,0.0227,0.034,0.368,81,20,0.2469,0.0155,0.0177,0.372
"1","rawben_rel_max >=   0.481 & shelter_expenses_by_hh_size >= 511.000 & total_deductions_by_hh_size < 239.000 & utilities < 360.000","xgboost",51,14,0.2745,0.1851,31,2,0.0645,0.0027,0.002,0.146,31,2,0.0645,0.0015,9e-04,0.142
"1","expedited_i <=   0.500 & total_deductions_by_hh_size > 416.000 & unc_rawben_rel_max >   0.985 & unc_rawben_rel_max <=   1.010","ranger_mtry1",592,125,0.2111,0.1849,299,51,0.1706,0.0681,0.0791,1.409,301,53,0.1761,0.041,0.0399,1.383
"1","medical_deductions > 308 & shelter_expenses_by_hh_size <= 380","ranger_mtry1",34,10,0.2941,0.1847,8,0,0,0,0,0.038,8,0,0,0,0,0.037
"1","cat_elig <=   2.5 & children_i >   0.5 & elderly_disabled_i >   0.5 & shelter_expenses_by_hh_size > 276.0","ranger_mtry1",18,6,0.3333,0.1833,11,4,0.3636,0.0053,0.0085,0.052,11,4,0.3636,0.0031,0.0041,0.051
"1","children_i >= 1.000 & elderly_disabled_i < 1.000 & months_since_cert_n < 3.000 & rawben_rel_max < 0.708","xgboost",26,8,0.3077,0.183,14,2,0.1429,0.0027,0.0018,0.066,16,4,0.25,0.0031,0.0019,0.074
"1","medical_deductions > 275.000 & months_since_cert_n <=  21.500 & rawben_rel_max <=   0.991 & utilities <=  26.500","ranger_mtry1",26,8,0.3077,0.183,15,3,0.2,0.004,0.0063,0.071,16,4,0.25,0.0031,0.0036,0.074
