fiscal_year,calendar_year,month_name,month_num,state,stratum,sampling_interval,stratum_sampling_size,snap_units_in_state,units_with_complete_reviews,ineligible_units,disqualification_rate,adjusted_snap_units_in_state,failing_units,stratum_sampling_size_edited,stratum_specific_weight,pct_ineligible,ym
2023,2023,January,1,Idaho,0,1,115,61077,81,1,0.0123,60323,1,79,764,1.23,2023-01
2023,2023,January,1,Illinois,0,1,90,1105650,72,0,0,1105650,0,72,15356,0,2023-01
2023,2023,January,1,Indiana,0,1,87,280821,78,3,0.0385,270020,0,75,3600,3.85,2023-01
2023,2023,January,1,Iowa,0,1,84,131373,79,0,0,131373,0,79,1663,0,2023-01
2023,2023,January,1,Kansas,0,1,86,92163,77,7,0.0909,83785,0,70,1197,9.09,2023-01
2023,2023,January,1,Kentucky,0,1,96,254976,89,4,0.0449,243516,0,85,2865,4.49,2023-01
2023,2023,January,1,Louisiana,0,1,94,459905,70,2,0.0286,446765,0,68,6570,2.86,2023-01
2023,2023,January,1,Maine,0,1,98,96630,89,1,0.0112,95544,0,88,1086,1.1199999999999999,2023-01
2023,2023,January,1,Maryland,0,1,96,363431,74,6,0.0811,333964,0,68,4911,8.110000000000001,2023-01
2023,2023,January,1,Massachusetts,0,1,94,654790,88,4,0.0455,625027,0,84,7441,4.55,2023-01
2023,2023,January,1,Michigan,0,1,95,757323,79,3,0.038,728564,0,76,9586,3.8,2023-01
2023,2023,January,1,Minnesota,0,1,92,238453,90,1,0.0111,235804,0,89,2649,1.11,2023-01
2023,2023,January,1,Mississippi,0,1,107,199684,101,4,0.0396,191776,0,97,1977,3.9600000000000004,2023-01
2023,2023,January,1,Missouri,0,1,91,331735,67,4,0.0597,311930,0,63,4951,5.970000000000001,2023-01
2023,2023,January,1,Montana,0,1,64,43385,54,1,0.0185,42582,1,52,819,1.8499999999999999,2023-01
2023,2023,January,1,Nebraska,0,1,89,77899,73,3,0.0411,74698,0,70,1067,4.109999999999999,2023-01
2023,2023,January,1,Nevada,0,1,100,262498,90,1,0.0111,259581,0,89,2917,1.11,2023-01
2023,2023,January,1,New Hampshire,0,1,59,38724,57,5,0.0877,35327,1,51,693,8.77,2023-01
2023,2023,January,1,New Jersey,0,1,90,389052,69,11,0.1594,327029,0,58,5638,15.939999999999998,2023-01
2023,2023,January,1,New Mexico,0,1,98,256259,87,3,0.0345,247422,0,84,2946,3.45,2023-01
2023,2023,January,1,New York,0,1,90,1691805,84,7,0.0833,1550821,1,76,20406,8.33,2023-01
2023,2023,January,1,North Carolina,0,1,111,830182,97,2,0.0206,813065,0,95,8559,2.06,2023-01
2023,2023,January,1,North Dakota,0,1,38,22971,34,1,0.0294,22295,0,33,676,2.94,2023-01
2023,2023,January,1,Ohio,0,1,91,734871,77,2,0.026,715783,0,75,9544,2.6,2023-01
2023,2023,January,1,Oklahoma,0,1,109,331821,92,9,0.0978,299360,0,83,3607,9.78,2023-01
2023,2023,January,1,Oregon,0,1,85,414219,60,0,0,414219,0,60,6904,0,2023-01
2023,2023,January,1,Pennsylvania,0,1,92,1023811,69,9,0.1304,890270,0,60,14838,13.04,2023-01
2023,2023,January,1,Rhode Island,0,1,92,87337,86,1,0.0116,86321,0,85,1016,1.16,2023-01
2023,2023,January,1,South Carolina,0,1,89,294997,70,0,0,294997,0,70,4214,0,2023-01
2023,2023,January,1,South Dakota,0,1,54,34507,52,2,0.0385,33180,0,50,664,3.85,2023-01
2023,2023,January,1,Tennessee,0,1,101,409090,84,8,0.0952,370129,0,76,4870,9.520000000000001,2023-01
2023,2023,January,1,Texas,0,1,108,1622946,80,1,0.0125,1602659,0,79,20287,1.25,2023-01
2023,2023,January,1,Utah,0,1,99,77374,91,0,0,77374,0,91,850,0,2023-01
2023,2023,January,1,Vermont,0,1,65,42191,62,1,0.0161,41511,1,60,692,1.6099999999999999,2023-01
2023,2023,January,1,Virginia,0,1,88,435617,72,1,0.0139,429567,0,71,6050,1.39,2023-01
2023,2023,January,1,Washington,0,1,88,519581,77,1,0.013,512833,4,72,7123,1.3,2023-01
2023,2023,January,1,West Virginia,0,1,92,175002,80,5,0.0625,164064,0,75,2188,6.25,2023-01
2023,2023,January,1,Wisconsin,0,1,102,373439,94,1,0.0106,369466,1,92,4016,1.06,2023-01
2023,2023,January,1,Wyoming,0,1,28,14492,25,2,0.08,13333,0,23,580,8,2023-01
2023,2023,January,1,Guam,0,1,25,12672,18,0,0,12672,0,18,704,0,2023-01
2023,2023,January,1,Virgin Islands,0,1,26,10972,24,0,0,10972,0,24,457,0,2023-01
2023,2023,February,2,Alabama,0,1,102,393131,91,2,0.022,384491,1,88,4369,2.1999999999999997,2023-02
2023,2023,February,2,Alaska,0,1,32,19944,27,9,0.3333,13296,0,18,739,33.33,2023-02
2023,2023,February,2,Arizona,0,1,98,419945,71,4,0.0563,396286,0,67,5915,5.63,2023-02
2023,2023,February,2,Arkansas,0,1,91,131783,70,5,0.0714,122370,1,64,1912,7.140000000000001,2023-02
2023,2023,February,2,California,0,1,108,3004561,76,8,0.1053,2688291,0,68,39534,10.530000000000001,2023-02
2023,2023,February,2,Colorado,0,1,91,296921,74,1,0.0135,292909,0,73,4012,1.35,2023-02
2023,2023,February,2,Connecticut,0,1,90,226968,82,2,0.0244,221432,0,80,2768,2.44,2023-02
2023,2023,February,2,Delaware,0,1,87,61681,57,3,0.0526,58435,0,54,1082,5.26,2023-02
2023,2023,February,2,District of Columbia,0,1,99,83973,69,4,0.058,79105,0,65,1217,5.800000000000001,2023-02
2023,2023,February,2,Florida,0,1,114,1723236,84,0,0,1723236,2,82,21015,0,2023-02
2023,2023,February,2,Georgia,0,1,107,798603,86,0,0,798603,1,85,9395,0,2023-02
2023,2023,February,2,Hawaii,0,1,84,86154,52,4,0.0769,79527,0,48,1657,7.6899999999999995,2023-02
2023,2023,February,2,Idaho,0,1,116,61529,91,0,0,61529,0,91,676,0,2023-02
2023,2023,February,2,Illinois,0,1,90,1112074,73,2,0.0274,1081606,0,71,15234,2.74,2023-02
2023,2023,February,2,Indiana,0,1,87,280918,78,1,0.0128,277316,0,77,3602,1.28,2023-02
2023,2023,February,2,Iowa,0,1,84,130859,79,1,0.0127,129203,0,78,1656,1.27,2023-02
2023,2023,February,2,Kansas,0,1,84,91360,75,9,0.12,80397,0,66,1218,12,2023-02
2023,2023,February,2,Kentucky,0,1,97,256014,94,4,0.0426,245120,0,90,2724,4.26,2023-02
2023,2023,February,2,Louisiana,0,1,94,468160,77,1,0.013,462080,2,74,6244,1.3,2023-02
2023,2023,February,2,Maine,0,1,90,97153,80,4,0.05,92295,0,76,1214,5,2023-02
2023,2023,February,2,Maryland,0,1,98,371873,73,11,0.1507,315837,0,62,5094,15.07,2023-02
2023,2023,February,2,Massachusetts,0,1,95,656778,85,1,0.0118,649051,1,83,7820,1.18,2023-02
2023,2023,February,2,Michigan,0,1,95,758667,74,1,0.0135,748415,0,73,10252,1.35,2023-02
2023,2023,February,2,Minnesota,0,1,93,239096,90,1,0.0111,236439,0,89,2657,1.11,2023-02
2023,2023,February,2,Mississippi,0,1,106,198080,103,4,0.0388,190388,0,99,1923,3.88,2023-02
2023,2023,February,2,Missouri,0,1,91,329491,66,4,0.0606,309522,0,62,4992,6.0600000000000005,2023-02
2023,2023,February,2,Montana,0,1,64,43708,51,1,0.0196,42851,0,50,857,1.96,2023-02
2023,2023,February,2,Nebraska,0,1,90,77633,75,2,0.0267,75563,0,73,1035,2.67,2023-02
2023,2023,February,2,Nevada,0,1,99,261744,86,1,0.0116,258700,0,85,3044,1.16,2023-02
2023,2023,February,2,New Hampshire,0,1,59,39129,56,1,0.0179,38430,0,55,699,1.79,2023-02
2023,2023,February,2,New Jersey,0,1,90,389355,65,22,0.3385,257573,0,43,5990,33.85,2023-02
2023,2023,February,2,New Mexico,0,1,98,248962,87,1,0.0115,246100,0,86,2862,1.15,2023-02
2023,2023,February,2,New York,0,1,90,1688097,76,5,0.0658,1577038,0,71,22212,6.58,2023-02
2023,2023,February,2,North Carolina,0,1,111,835987,92,1,0.0109,826900,0,91,9087,1.09,2023-02
2023,2023,February,2,North Dakota,0,1,38,22764,34,1,0.0294,22094,0,33,670,2.94,2023-02
2023,2023,February,2,Ohio,0,1,91,722341,71,3,0.0423,691820,0,68,10174,4.2299999999999995,2023-02
2023,2023,February,2,Oklahoma,0,1,109,331582,95,3,0.0316,321111,0,92,3490,3.16,2023-02
2023,2023,February,2,Oregon,0,1,86,416877,68,5,0.0735,386224,0,63,6131,7.35,2023-02
2023,2023,February,2,Pennsylvania,0,1,92,1024322,79,12,0.1519,868729,0,67,12966,15.190000000000001,2023-02
2023,2023,February,2,Rhode Island,0,1,92,87845,88,7,0.0795,80857,0,81,998,7.95,2023-02
2023,2023,February,2,South Carolina,0,1,90,297343,72,0,0,297343,0,72,4130,0,2023-02
2023,2023,February,2,South Dakota,0,1,54,34355,52,1,0.0192,33694,0,51,661,1.92,2023-02
2023,2023,February,2,Tennessee,0,1,103,416325,84,9,0.1071,371719,0,75,4956,10.71,2023-02
2023,2023,February,2,Texas,0,1,106,1580772,80,2,0.025,1541253,0,78,19760,2.5,2023-02
2023,2023,February,2,Utah,0,1,100,77057,90,2,0.0222,75345,0,88,856,2.22,2023-02
2023,2023,February,2,Vermont,0,1,65,41875,63,2,0.0317,40546,0,61,665,3.17,2023-02
2023,2023,February,2,Virginia,0,1,86,436838,71,1,0.0141,430685,0,70,6153,1.41,2023-02
2023,2023,February,2,Washington,0,1,87,518903,72,0,0,518903,1,71,7308,0,2023-02
2023,2023,February,2,West Virginia,0,1,93,175147,76,4,0.0526,165929,0,72,2305,5.26,2023-02
2023,2023,February,2,Wisconsin,0,1,102,372074,97,1,0.0103,368238,0,96,3836,1.03,2023-02
2023,2023,February,2,Wyoming,0,1,28,14484,26,0,0,14484,0,26,557,0,2023-02
2023,2023,February,2,Guam,0,1,25,13294,22,1,0.0455,12690,1,20,634,4.55,2023-02
2023,2023,February,2,Virgin Islands,0,1,26,10578,23,0,0,10578,0,23,460,0,2023-02
2023,2023,March,3,Alabama,0,1,102,394272,92,0,0,394272,0,92,4286,0,2023-03
2023,2023,March,3,Alaska,0,1,37,24318,31,10,0.3226,16473,0,21,784,32.26,2023-03
2023,2023,March,3,Arizona,0,1,98,427544,79,1,0.0127,422132,0,78,5412,1.27,2023-03
2023,2023,March,3,Arkansas,0,1,92,129105,72,5,0.0694,120139,0,67,1793,6.94,2023-03
2023,2023,March,3,California,0,1,111,3030938,77,3,0.039,2912850,0,74,39363,3.9,2023-03
2023,2023,March,3,Colorado,0,1,92,300850,76,3,0.0395,288974,0,73,3959,3.95,2023-03
2023,2023,March,3,Connecticut,0,1,102,228262,89,1,0.0112,225697,0,88,2565,1.1199999999999999,2023-03
2023,2023,March,3,Delaware,0,1,85,59090,63,2,0.0317,57214,0,61,938,3.17,2023-03
2023,2023,March,3,District of Columbia,0,1,100,83512,78,1,0.0128,82441,0,77,1071,1.28,2023-03
2023,2023,March,3,Florida,0,1,114,1710668,91,6,0.0659,1597877,1,84,19022,6.59,2023-03
2023,2023,March,3,Georgia,0,1,103,775536,90,2,0.0222,758302,0,88,8617,2.22,2023-03
2023,2023,March,3,Hawaii,0,1,84,86953,45,2,0.0444,83088,0,43,1932,4.44,2023-03
2023,2023,March,3,Idaho,0,1,116,61872,87,2,0.023,60450,1,84,720,2.3,2023-03
2023,2023,March,3,Illinois,0,1,91,1107826,73,2,0.0274,1077475,0,71,15176,2.74,2023-03
2023,2023,March,3,Indiana,0,1,97,284706,88,4,0.0455,271765,0,84,3235,4.55,2023-03
2023,2023,March,3,Iowa,0,1,97,131422,89,1,0.0112,129945,0,88,1477,1.1199999999999999,2023-03
2023,2023,March,3,Kansas,0,1,85,92018,80,5,0.0625,86267,1,74,1166,6.25,2023-03
2023,2023,March,3,Kentucky,0,1,97,258820,94,5,0.0532,245053,0,89,2753,5.319999999999999,2023-03
2023,2023,March,3,Louisiana,0,1,92,458012,80,2,0.025,446562,0,78,5725,2.5,2023-03
2023,2023,March,3,Maine,0,1,91,96932,84,4,0.0476,92316,0,80,1154,4.760000000000001,2023-03
2023,2023,March,3,Maryland,0,1,98,370704,68,12,0.1765,305286,0,56,5452,17.65,2023-03
2023,2023,March,3,Massachusetts,0,1,96,659501,81,0,0,659501,0,81,8142,0,2023-03
2023,2023,March,3,Michigan,0,1,95,761879,80,2,0.025,742832,0,78,9523,2.5,2023-03
2023,2023,March,3,Minnesota,0,1,95,241052,91,1,0.011,238403,0,90,2649,1.0999999999999999,2023-03
2023,2023,March,3,Mississippi,0,1,107,198026,102,8,0.0784,182495,0,94,1941,7.84,2023-03
2023,2023,March,3,Missouri,0,1,91,331312,68,4,0.0588,311823,0,64,4872,5.88,2023-03
2023,2023,March,3,Montana,0,1,65,44096,51,1,0.0196,43231,1,49,882,1.96,2023-03
2023,2023,March,3,Nebraska,0,1,90,78405,78,2,0.0256,76395,0,76,1005,2.56,2023-03
2023,2023,March,3,Nevada,0,1,98,260914,92,2,0.0217,255242,0,90,2836,2.17,2023-03
2023,2023,March,3,New Hampshire,0,1,60,39867,55,5,0.0909,36243,0,50,725,9.09,2023-03
2023,2023,March,3,New Jersey,0,1,91,398140,66,22,0.3333,265427,1,43,6173,33.33,2023-03
2023,2023,March,3,New Mexico,0,1,98,243691,86,4,0.0465,232357,0,82,2834,4.65,2023-03
2023,2023,March,3,New York,0,1,90,1712143,78,1,0.0128,1690192,0,77,21951,1.28,2023-03
2023,2023,March,3,North Carolina,0,1,110,825189,96,1,0.0104,816593,1,94,8687,1.04,2023-03
2023,2023,March,3,North Dakota,0,1,37,22730,32,1,0.0313,22020,0,31,710,3.1300000000000003,2023-03
2023,2023,March,3,Ohio,0,1,92,741584,80,1,0.0125,732314,0,79,9270,1.25,2023-03
2023,2023,March,3,Oklahoma,0,1,109,331150,95,3,0.0316,320693,2,90,3563,3.16,2023-03
2023,2023,March,3,Oregon,0,1,85,423226,67,1,0.0149,416909,1,65,6414,1.49,2023-03
2023,2023,March,3,Pennsylvania,0,1,92,1022512,76,5,0.0658,955241,0,71,13454,6.58,2023-03
2023,2023,March,3,Rhode Island,0,1,92,87920,84,5,0.0595,82687,0,79,1047,5.949999999999999,2023-03
2023,2023,March,3,South Carolina,0,1,92,307281,69,5,0.0725,285014,2,62,4597,7.249999999999999,2023-03
2023,2023,March,3,South Dakota,0,1,54,34448,54,0,0,34448,0,54,638,0,2023-03
2023,2023,March,3,Tennessee,0,1,102,409916,92,9,0.0978,369816,0,83,4456,9.78,2023-03
2023,2023,March,3,Texas,0,1,104,1536758,68,1,0.0147,1514159,0,67,22599,1.47,2023-03
2023,2023,March,3,Utah,0,1,100,80129,94,2,0.0213,78424,0,92,852,2.13,2023-03
2023,2023,March,3,Vermont,0,1,65,41701,59,1,0.0169,40994,0,58,707,1.69,2023-03
2023,2023,March,3,Virginia,0,1,89,441358,70,2,0.0286,428748,0,68,6305,2.86,2023-03
2023,2023,March,3,Washington,0,1,88,514944,62,2,0.0323,498333,2,58,8592,3.2300000000000004,2023-03
2023,2023,March,3,West Virginia,0,1,93,164564,75,6,0.08,151399,0,69,2194,8,2023-03
2023,2023,March,3,Wisconsin,0,1,102,372555,99,1,0.0101,368792,1,97,3802,1.01,2023-03
2023,2023,March,3,Wyoming,0,1,28,14700,24,1,0.0417,14088,0,23,613,4.17,2023-03
2023,2023,March,3,Guam,0,1,24,13338,12,1,0.0833,12227,0,11,1112,8.33,2023-03
2023,2023,March,3,Virgin Islands,0,1,25,10636,22,0,0,10636,0,22,483,0,2023-03
2023,2023,April,4,Alabama,0,1,101,390798,91,1,0.011,386504,1,89,4343,1.0999999999999999,2023-04
2023,2023,April,4,Alaska,0,1,41,27132,36,18,0.5,13566,0,18,754,50,2023-04
2023,2023,April,4,Arizona,0,1,101,429760,82,1,0.0122,424519,1,80,5306,1.22,2023-04
2023,2023,April,4,Arkansas,0,1,88,125930,62,1,0.0161,123899,0,61,2031,1.6099999999999999,2023-04
2023,2023,April,4,California,0,1,109,2963816,70,2,0.0286,2879136,0,68,42340,2.86,2023-04
2023,2023,April,4,Colorado,0,1,93,299109,74,1,0.0135,295067,0,73,4042,1.35,2023-04
2023,2023,April,4,Connecticut,0,1,102,229315,86,6,0.0698,213316,1,79,2700,6.98,2023-04
2023,2023,April,4,Delaware,0,1,86,58951,61,2,0.0328,57018,0,59,966,3.2800000000000002,2023-04
2023,2023,April,4,District of Columbia,0,1,100,82533,85,1,0.0118,81562,0,84,971,1.18,2023-04
2023,2023,April,4,Florida,0,1,112,1673618,81,3,0.037,1611632,0,78,20662,3.6999999999999997,2023-04
2023,2023,April,4,Georgia,0,1,97,750630,78,1,0.0128,741007,1,76,9750,1.28,2023-04
2023,2023,April,4,Hawaii,0,1,84,83110,50,4,0.08,76461,0,46,1662,8,2023-04
2023,2023,April,4,Idaho,0,1,119,62197,90,1,0.0111,61506,1,88,699,1.11,2023-04
2023,2023,April,4,Illinois,0,1,89,1077067,68,1,0.0147,1061228,0,67,15839,1.47,2023-04
2023,2023,April,4,Indiana,0,1,96,281556,78,2,0.0256,274337,0,76,3610,2.56,2023-04
2023,2023,April,4,Iowa,0,1,96,130786,90,0,0,130786,0,90,1453,0,2023-04
2023,2023,April,4,Kansas,0,1,86,92555,76,5,0.0658,86466,0,71,1218,6.58,2023-04
2023,2023,April,4,Kentucky,0,1,97,260140,90,0,0,260140,0,90,2890,0,2023-04
2023,2023,April,4,Louisiana,0,1,90,447581,78,0,0,447581,1,77,5813,0,2023-04
2023,2023,April,4,Maine,0,1,91,96345,81,2,0.0247,93966,0,79,1189,2.4699999999999998,2023-04
2023,2023,April,4,Maryland,0,1,98,367832,66,2,0.0303,356686,0,64,5573,3.0300000000000002,2023-04
2023,2023,April,4,Massachusetts,0,1,95,660465,79,2,0.0253,643744,0,77,8360,2.53,2023-04
2023,2023,April,4,Michigan,0,1,95,756965,79,2,0.0253,737801,0,77,9582,2.53,2023-04
2023,2023,April,4,Minnesota,0,1,96,231901,91,1,0.011,229353,0,90,2548,1.0999999999999999,2023-04
2023,2023,April,4,Mississippi,0,1,106,196930,104,7,0.0673,183675,0,97,1894,6.7299999999999995,2023-04
2023,2023,April,4,Missouri,0,1,90,328021,65,9,0.1385,282603,0,56,5046,13.850000000000001,2023-04
2023,2023,April,4,Montana,0,1,64,43759,46,1,0.0217,42808,1,44,973,2.17,2023-04
2023,2023,April,4,Nebraska,0,1,89,77637,77,2,0.026,75620,0,75,1008,2.6,2023-04
2023,2023,April,4,Nevada,0,1,96,255871,88,2,0.0227,250056,0,86,2908,2.27,2023-04
2023,2023,April,4,New Hampshire,0,1,61,40498,50,2,0.04,38878,0,48,810,4,2023-04
2023,2023,April,4,New Jersey,0,1,93,396304,72,22,0.3056,275211,0,50,5504,30.56,2023-04
2023,2023,April,4,New Mexico,0,1,98,249378,88,4,0.0455,238043,0,84,2834,4.55,2023-04
2023,2023,April,4,New York,0,1,90,1683932,77,7,0.0909,1530847,0,70,21869,9.09,2023-04
2023,2023,April,4,North Carolina,0,1,110,815928,99,5,0.0505,774720,0,94,8242,5.050000000000001,2023-04
2023,2023,April,4,North Dakota,0,1,37,22355,34,2,0.0588,21040,0,32,658,5.88,2023-04
2023,2023,April,4,Ohio,0,1,91,724626,79,5,0.0633,678764,0,74,9172,6.329999999999999,2023-04
2023,2023,April,4,Oklahoma,0,1,109,330588,92,3,0.0326,319808,1,88,3634,3.26,2023-04
2023,2023,April,4,Oregon,0,1,96,425672,76,5,0.0658,397667,0,71,5601,6.58,2023-04
2023,2023,April,4,Pennsylvania,0,1,92,1027204,74,2,0.027,999442,0,72,13881,2.7,2023-04
2023,2023,April,4,Rhode Island,0,1,92,88071,84,4,0.0476,83877,0,80,1048,4.760000000000001,2023-04
2023,2023,April,4,South Carolina,0,1,93,308873,76,12,0.1579,260104,1,63,4129,15.790000000000001,2023-04
2023,2023,April,4,South Dakota,0,1,54,34560,51,0,0,34560,0,51,678,0,2023-04
2023,2023,April,4,Tennessee,0,1,98,395203,78,9,0.1154,349603,0,69,5067,11.540000000000001,2023-04
2023,2023,April,4,Texas,0,1,103,1518696,63,5,0.0794,1398165,0,58,24106,7.9399999999999995,2023-04
2023,2023,April,4,Utah,0,1,100,81219,90,3,0.0333,78512,0,87,902,3.3300000000000005,2023-04
2023,2023,April,4,Vermont,0,1,64,41503,62,0,0,41503,0,62,669,0,2023-04
2023,2023,April,4,Virginia,0,1,89,439798,73,1,0.0137,433773,0,72,6025,1.37,2023-04
2023,2023,April,4,Washington,0,1,87,513141,71,0,0,513141,2,69,7437,0,2023-04
2023,2023,April,4,West Virginia,0,1,93,163376,60,3,0.05,155207,0,57,2723,5,2023-04
2023,2023,April,4,Wisconsin,0,1,101,369824,95,1,0.0105,365931,0,94,3893,1.05,2023-04
2023,2023,April,4,Wyoming,0,1,27,14482,26,2,0.0769,13368,0,24,557,7.6899999999999995,2023-04
2023,2023,April,4,Guam,0,1,25,13696,19,1,0.0526,12975,0,18,721,5.26,2023-04
2023,2023,April,4,Virgin Islands,0,1,25,10298,24,3,0.125,9011,0,21,429,12.5,2023-04
2023,2023,May,5,Alabama,0,1,101,390591,89,0,0,390591,2,87,4490,0,2023-05
2023,2023,May,5,Alaska,0,1,45,29400,41,16,0.3902,17927,0,25,717,39.019999999999996,2023-05
2023,2023,May,5,Arizona,0,1,102,437155,85,3,0.0353,421726,0,82,5143,3.53,2023-05
2023,2023,May,5,Arkansas,0,1,90,117197,72,4,0.0556,110686,1,67,1652,5.56,2023-05
2023,2023,May,5,California,0,1,110,2992749,71,7,0.0986,2697689,0,64,42151,9.86,2023-05
2023,2023,May,5,Colorado,0,1,94,303347,77,0,0,303347,0,77,3940,0,2023-05
2023,2023,May,5,Connecticut,0,1,103,230890,83,2,0.0241,225326,2,79,2852,2.41,2023-05
2023,2023,May,5,Delaware,0,1,48,59762,36,2,0.0556,56442,0,34,1660,5.56,2023-05
2023,2023,May,5,District of Columbia,0,1,101,82628,82,1,0.0122,81620,0,81,1008,1.22,2023-05
2023,2023,May,5,Florida,0,1,111,1682373,91,3,0.033,1626910,0,88,18488,3.3000000000000003,2023-05
2023,2023,May,5,Georgia,0,1,94,730943,78,0,0,730943,0,78,9371,0,2023-05
2023,2023,May,5,Hawaii,0,1,85,83662,45,3,0.0667,78085,0,42,1859,6.67,2023-05
2023,2023,May,5,Idaho,0,1,119,62480,82,0,0,62480,1,81,771,0,2023-05
2023,2023,May,5,Illinois,0,1,91,1089246,76,1,0.0132,1074914,0,75,14332,1.32,2023-05
2023,2023,May,5,Indiana,0,1,97,282324,86,3,0.0349,272475,0,83,3283,3.49,2023-05
2023,2023,May,5,Iowa,0,1,97,130561,92,2,0.0217,127723,0,90,1419,2.17,2023-05
2023,2023,May,5,Kansas,0,1,87,94005,81,6,0.0741,87042,0,75,1161,7.41,2023-05
2023,2023,May,5,Kentucky,0,1,97,256061,94,1,0.0106,253337,0,93,2724,1.06,2023-05
2023,2023,May,5,Louisiana,0,1,89,440152,75,1,0.0133,434283,0,74,5869,1.3299999999999998,2023-05
2023,2023,May,5,Maine,0,1,91,97149,83,4,0.0482,92467,0,79,1170,4.82,2023-05
2023,2023,May,5,Maryland,0,1,97,366047,64,4,0.0625,343169,0,60,5719,6.25,2023-05
2023,2023,May,5,Massachusetts,0,1,95,663065,76,1,0.0132,654340,0,75,8725,1.32,2023-05
2023,2023,May,5,Michigan,0,1,95,763299,81,1,0.0123,753876,0,80,9423,1.23,2023-05
2023,2023,May,5,Minnesota,0,1,95,234608,91,1,0.011,232030,0,90,2578,1.0999999999999999,2023-05
2023,2023,May,5,Mississippi,0,1,107,197476,103,2,0.0194,193642,0,101,1917,1.94,2023-05
2023,2023,May,5,Missouri,0,1,90,325977,64,6,0.0938,295417,1,57,5183,9.379999999999999,2023-05
2023,2023,May,5,Montana,0,1,64,43581,43,1,0.0233,42567,0,42,1014,2.33,2023-05
2023,2023,May,5,Nebraska,0,1,89,77457,76,0,0,77457,0,76,1019,0,2023-05
2023,2023,May,5,Nevada,0,1,98,259584,88,3,0.0341,250735,0,85,2950,3.4099999999999997,2023-05
2023,2023,May,5,New Hampshire,0,1,63,41171,58,4,0.069,38332,0,54,710,6.9,2023-05
2023,2023,May,5,New Jersey,0,1,92,400906,63,12,0.1905,324543,1,50,6491,19.05,2023-05
2023,2023,May,5,New Mexico,0,1,98,252954,87,1,0.0115,250046,0,86,2908,1.15,2023-05
2023,2023,May,5,New York,0,1,90,1688210,78,7,0.0897,1536704,0,71,21644,8.97,2023-05
2023,2023,May,5,North Carolina,0,1,109,817920,99,2,0.0202,801396,1,96,8348,2.02,2023-05
2023,2023,May,5,North Dakota,0,1,38,22775,35,4,0.1143,20172,0,31,651,11.43,2023-05
2023,2023,May,5,Ohio,0,1,92,722260,78,2,0.0256,703741,0,76,9260,2.56,2023-05
2023,2023,May,5,Oklahoma,0,1,110,359468,101,0,0,359468,0,101,3559,0,2023-05
2023,2023,May,5,Oregon,0,1,96,426261,70,4,0.0571,401903,0,66,6089,5.71,2023-05
2023,2023,May,5,Pennsylvania,0,1,93,1031944,73,3,0.0411,989535,0,70,14136,4.109999999999999,2023-05
2023,2023,May,5,Rhode Island,0,1,93,88358,86,3,0.0349,85276,0,83,1027,3.49,2023-05
2023,2023,May,5,South Carolina,0,1,95,312865,85,19,0.2235,242930,0,66,3681,22.35,2023-05
2023,2023,May,5,South Dakota,0,1,54,34624,53,2,0.0377,33317,1,50,666,3.7699999999999996,2023-05
2023,2023,May,5,Tennessee,0,1,98,399417,81,6,0.0741,369831,0,75,4931,7.41,2023-05
2023,2023,May,5,Texas,0,1,102,1499436,71,0,0,1499436,0,71,21119,0,2023-05
2023,2023,May,5,Utah,0,1,100,78559,86,2,0.0233,76732,0,84,913,2.33,2023-05
2023,2023,May,5,Vermont,0,1,59,41434,56,2,0.0357,39954,0,54,740,3.5700000000000003,2023-05
2023,2023,May,5,Virginia,0,1,89,440221,64,3,0.0469,419586,1,60,6993,4.6899999999999995,2023-05
2023,2023,May,5,Washington,0,1,90,510191,67,1,0.0149,502576,0,66,7615,1.49,2023-05
2023,2023,May,5,West Virginia,0,1,93,162281,69,3,0.0435,155225,0,66,2352,4.35,2023-05
2023,2023,May,5,Wisconsin,0,1,102,370110,97,1,0.0103,366294,0,96,3816,1.03,2023-05
2023,2023,May,5,Wyoming,0,1,27,14365,25,1,0.04,13790,0,24,575,4,2023-05
2023,2023,May,5,Guam,0,1,24,13478,16,1,0.0625,12636,0,15,842,6.25,2023-05
2023,2023,May,5,Virgin Islands,0,1,25,10470,22,0,0,10470,0,22,476,0,2023-05
2023,2023,June,6,Alabama,0,1,102,391627,91,4,0.044,374413,0,87,4304,4.3999999999999995,2023-06
2023,2023,June,6,Alaska,0,1,47,30208,45,18,0.4,18125,0,27,671,40,2023-06
