"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Louisiana","unearned_income","1","months_since_cert_n >   7.50 & total_deductions_by_hh_size <= 958.00 & unc_rawben_rel_max >   1.93 & utilities <= 644.00","months_since_cert_n >   6.750 & total_deductions_by_hh_size <= 958.000 & unc_rawben_rel_max >   1.737 & utilities <= 579.600",FALSE,TRUE,10,5,0.5,839,7,0.286,1,0
"Louisiana","unearned_income","1","months_since_cert_n >=  12.00 & total_deductions_by_hh_size >= 399.00 & unc_rawben_rel_max >=   1.93 & utilities < 415.00","months_since_cert_n >=  10.800 & total_deductions_by_hh_size >= 359.100 & unc_rawben_rel_max >=   1.737 & utilities < 415.000",FALSE,FALSE,4,2,0.5,406,5,0.2,2,0
"Louisiana","unearned_income","1","shelter_expenses_by_hh_size >= 787.00 & shelter_expenses_by_hh_size < 817.00 & unc_rawben_rel_max >=   1.99","shelter_expenses_by_hh_size >= 590.200 & shelter_expenses_by_hh_size < 898.700 & unc_rawben_rel_max >=   1.791",FALSE,TRUE,8,4,0.5,491,4,0.25,0,NA
"Louisiana","unearned_income","1","shelter_expenses_by_hh_size <= 849.00 & total_deductions_by_hh_size <= 745.00 & unc_rawben_rel_max >   1.93 & utilities <= 660.00","shelter_expenses_by_hh_size <= 764.100 & total_deductions_by_hh_size <= 670.500 & unc_rawben_rel_max >   1.737 & utilities <= 594.000",FALSE,TRUE,7,3,0.429,323,7,0.286,0,NA
"Louisiana","unearned_income","2-3","months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.61","months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.61",TRUE,FALSE,1,1,1,464,1,0,1,0
"Louisiana","unearned_income","2-3","months_since_cert_n > 8.500 & percent_abawd <= 0.417 & unc_rawben_rel_max > 1.800","months_since_cert_n > 8.500 & percent_abawd <= 0.417 & unc_rawben_rel_max > 1.800",TRUE,FALSE,1,1,1,464,1,0,1,0
"Louisiana","unearned_income","2-3","count_divisible_by_100 <=   0.50 & married >   0.50 & total_deductions_by_hh_size <= 682.00 & unc_rawben_rel_max >   1.76","count_divisible_by_100 <=   0.450 & married >   0.450 & total_deductions_by_hh_size <= 613.800 & unc_rawben_rel_max >   1.584",FALSE,FALSE,1,1,1,512,0,NA,0,NA
"Louisiana","unearned_income","2-3","expedited_i <=   0.5 & total_deductions_by_hh_size <= 636.0 & unc_rawben_rel_max >   1.8","expedited_i <=   0.375 & total_deductions_by_hh_size <= 699.600 & unc_rawben_rel_max >   1.620",FALSE,FALSE,3,2,0.667,580,1,0,0,NA
"Louisiana","unearned_income","2-3","expedited_i <=  0.50 & HH_size_n <=  2.50 & months_since_cert_n > 14.50 & unc_rawben_rel_max >  1.69","expedited_i <=  0.50 & HH_size_n <=  2.50 & months_since_cert_n > 14.50 & unc_rawben_rel_max >  1.69",TRUE,FALSE,1,1,1,464,1,0,1,0
"Louisiana","unearned_income","2-3","months_since_cert_n <=  12.50 & shelter_expenses_by_hh_size > 536.00 & shelter_expenses_by_hh_size <= 591.00 & unc_rawben_rel_max >   1.71","months_since_cert_n <=  11.250 & shelter_expenses_by_hh_size > 536.000 & shelter_expenses_by_hh_size <= 650.100 & unc_rawben_rel_max >   1.539",FALSE,FALSE,1,1,1,116,0,NA,0,NA
"Louisiana","unearned_income","2-3","months_since_cert_n >  12.00 & shelter_expenses_by_hh_size > 442.00 & unc_rawben_rel_max >   1.61 & utilities <= 851.00","months_since_cert_n >  12.00 & shelter_expenses_by_hh_size > 442.00 & unc_rawben_rel_max >   1.61 & utilities <= 851.00",TRUE,FALSE,1,1,1,464,1,0,1,0
"Louisiana","unearned_income","1","expedited_i <=   0.50 & medical_deductions <= 130.00 & total_deductions_by_hh_size <= 751.00 & unc_rawben_rel_max >   1.93","expedited_i <=   0.50 & medical_deductions <= 130.00 & total_deductions_by_hh_size <= 751.00 & unc_rawben_rel_max >   1.93",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","2-3","elderly_disabled_i >   0.50 & shelter_expenses_by_hh_size <= 690.00 & unc_rawben_rel_max >   1.62","elderly_disabled_i >   0.375 & shelter_expenses_by_hh_size <= 690.000 & unc_rawben_rel_max >   1.215",FALSE,TRUE,6,3,0.5,1092,0,NA,0,NA
"Louisiana","unearned_income","1","expedited_i <=   0.50 & shelter_expenses_by_hh_size > 437.00 & total_deductions_by_hh_size <= 808.00 & unc_rawben_rel_max >   1.93","expedited_i <=   0.50 & shelter_expenses_by_hh_size > 437.00 & total_deductions_by_hh_size <= 808.00 & unc_rawben_rel_max >   1.93",TRUE,FALSE,1,1,1,97,1,0,1,0
"Louisiana","unearned_income","2-3","cat_elig > 1.50 & children_i <= 0.50 & unc_rawben_rel_max > 1.77","cat_elig > 1.125 & children_i <= 0.375 & unc_rawben_rel_max > 1.328",FALSE,TRUE,8,5,0.625,1803,2,0,0,NA
