"state","basis","budget","decile","n_rules","median_own_precision","median_marginal_precision"
"Vermont","holdout",5,2,2,0.5,0.25
"Vermont","holdout",5,3,1,0.5,0.5
"Vermont","holdout",5,4,2,0.416666666666667,0.25
"Vermont","holdout",5,5,1,0,0
"Vermont","holdout",5,6,2,0,0
"Vermont","holdout",5,7,1,0.2,0
"Vermont","holdout",5,8,2,0.55,0.625
"Vermont","holdout",5,9,1,0.428571428571429,0
"Vermont","holdout",5,10,2,0,0
"Vermont","holdout",10,1,2,0.375,0.375
"Vermont","holdout",10,2,3,0.5,0
"Vermont","holdout",10,3,2,0.25,0.25
"Vermont","holdout",10,4,3,0,0
"Vermont","holdout",10,5,3,0.5,0.5
"Vermont","holdout",10,6,2,0.214285714285714,0
"Vermont","holdout",10,7,3,0.2,0
"Vermont","holdout",10,8,2,0.25,0.5
"Vermont","holdout",10,9,3,0.2,0
"Vermont","holdout",10,10,3,0.333333333333333,0
"Vermont","train",5,1,13,0.5,0.5
"Vermont","train",5,2,14,0.333333333333333,0
"Vermont","train",5,3,14,0.366666666666667,0.25
"Vermont","train",5,4,13,0.375,0
"Vermont","train",5,5,14,0.316666666666667,0
"Vermont","train",5,6,14,0.224747474747475,0
"Vermont","train",5,7,13,0.241379310344828,0
"Vermont","train",5,8,14,0.25,0
"Vermont","train",5,9,14,0.240384615384615,0
"Vermont","train",5,10,14,0.178571428571429,0
"Vermont","train",10,1,28,0.4,0
"Vermont","train",10,2,28,0.354166666666667,0
"Vermont","train",10,3,29,0.230769230769231,0
"Vermont","train",10,4,28,0.25,0
"Vermont","train",10,5,29,0.208333333333333,0
"Vermont","train",10,6,28,0.25,0
"Vermont","train",10,7,28,0.162698412698413,0
"Vermont","train",10,8,29,0.183673469387755,0
"Vermont","train",10,9,28,0.180194805194805,0
"Vermont","train",10,10,29,0.153846153846154,0
"Virginia","holdout",5,1,2,0.5,0.5
"Virginia","holdout",5,2,2,0,0
"Virginia","holdout",5,3,2,1,1
"Virginia","holdout",5,4,3,0.25,0.25
"Virginia","holdout",5,5,2,0.5,0.5
"Virginia","holdout",5,6,2,0.466666666666667,0.333333333333333
"Virginia","holdout",5,7,3,0,0
"Virginia","holdout",5,8,2,0.5,0.5
"Virginia","holdout",5,9,2,0.75,0.5
"Virginia","holdout",5,10,3,0.4,0
"Virginia","holdout",10,1,2,0.5,0.5
"Virginia","holdout",10,2,3,0,0
"Virginia","holdout",10,3,2,0.625,0.625
"Virginia","holdout",10,4,3,0,0
"Virginia","holdout",10,5,2,0.8,0.666666666666667
"Virginia","holdout",10,6,3,0.333333333333333,0
"Virginia","holdout",10,7,2,0.5,0.5
"Virginia","holdout",10,8,3,0.5,0
"Virginia","holdout",10,9,2,0.438095238095238,0.25
"Virginia","holdout",10,10,3,0.25,0
"Virginia","train",5,1,6,0.5,0.583333333333333
"Virginia","train",5,2,7,0.5,1
"Virginia","train",5,3,7,0.25,0
"Virginia","train",5,4,6,0.452380952380952,0.166666666666667
"Virginia","train",5,5,7,0.3125,0
"Virginia","train",5,6,7,0.428571428571429,0.285714285714286
"Virginia","train",5,7,6,0.486531986531986,0.37741935483871
"Virginia","train",5,8,7,0.333333333333333,0
"Virginia","train",5,9,7,0.527777777777778,0.333333333333333
"Virginia","train",5,10,7,0.472222222222222,0.387755102040816
"Virginia","train",10,1,15,0.5,0.6
"Virginia","train",10,2,15,0.333333333333333,0
"Virginia","train",10,3,15,0.5,0.354838709677419
"Virginia","train",10,4,15,0.5,0.333333333333333
"Virginia","train",10,5,15,0.5,0.333333333333333
"Virginia","train",10,6,15,0.454545454545455,0
"Virginia","train",10,7,15,0.46031746031746,0
"Virginia","train",10,8,15,0.477272727272727,0
"Virginia","train",10,9,15,0.448275862068966,0.133333333333333
"Virginia","train",10,10,15,0.4,0
"Washington","holdout",5,1,2,1,1
"Washington","holdout",5,2,2,0.166666666666667,0.166666666666667
"Washington","holdout",5,3,2,0.25,0.25
"Washington","holdout",5,4,2,0.166666666666667,0
"Washington","holdout",5,5,3,1,1
"Washington","holdout",5,6,2,0.625,0.6
"Washington","holdout",5,7,2,0.3125,0.166666666666667
"Washington","holdout",5,8,2,0.1,0
"Washington","holdout",5,9,2,0.166666666666667,0.5
"Washington","holdout",5,10,3,0.5,1
"Washington","holdout",10,1,4,0.666666666666667,0.666666666666667
"Washington","holdout",10,2,5,0,0
"Washington","holdout",10,3,5,1,1
"Washington","holdout",10,4,4,0.1,0
"Washington","holdout",10,5,5,0.4,1
"Washington","holdout",10,6,5,0,0
"Washington","holdout",10,7,4,0.25,0.2
"Washington","holdout",10,8,5,0.333333333333333,0
"Washington","holdout",10,9,5,0,0
"Washington","holdout",10,10,5,0.222222222222222,0
"Washington","train",5,1,16,1,1
"Washington","train",5,2,16,0.583333333333333,0.25
"Washington","train",5,3,17,0.5,0.333333333333333
"Washington","train",5,4,16,0.333333333333333,0
"Washington","train",5,5,17,0.375,0
"Washington","train",5,6,16,0.405882352941176,0
"Washington","train",5,7,16,0.297931034482759,0
"Washington","train",5,8,17,0.263157894736842,0
"Washington","train",5,9,16,0.303320561941252,0
"Washington","train",5,10,17,0.275,0
"Washington","train",10,1,29,0.666666666666667,0.666666666666667
"Washington","train",10,2,30,0.464285714285714,0.125
"Washington","train",10,3,30,0.333333333333333,0
"Washington","train",10,4,30,0.326666666666667,0
"Washington","train",10,5,30,0.291005291005291,0
"Washington","train",10,6,30,0.25,0
"Washington","train",10,7,30,0.240384615384615,0
"Washington","train",10,8,30,0.22020202020202,0
"Washington","train",10,9,30,0.242647058823529,0
"Washington","train",10,10,30,0.215384615384615,0
"West Virginia","holdout",5,1,2,0.5,0.5
"West Virginia","holdout",5,2,2,0.5,0.5
"West Virginia","holdout",5,3,2,0.166666666666667,0
"West Virginia","holdout",5,4,3,0,0
"West Virginia","holdout",5,5,2,0.25,0.25
"West Virginia","holdout",5,6,2,0.666666666666667,0.666666666666667
"West Virginia","holdout",5,7,3,0.25,0
"West Virginia","holdout",5,8,2,0,0
"West Virginia","holdout",5,9,2,0,0
"West Virginia","holdout",5,10,3,0,0
"West Virginia","holdout",10,1,2,0.5,0.5
"West Virginia","holdout",10,2,3,0,0
"West Virginia","holdout",10,3,3,0,0
"West Virginia","holdout",10,4,3,0,0
"West Virginia","holdout",10,5,3,0.333333333333333,0.333333333333333
"West Virginia","holdout",10,6,3,0.25,0
"West Virginia","holdout",10,7,3,0,0
"West Virginia","holdout",10,8,3,0,0
"West Virginia","holdout",10,9,3,0,0
"West Virginia","holdout",10,10,3,0.2,0.2
"West Virginia","train",5,1,17,0.666666666666667,0.5
"West Virginia","train",5,2,17,0.5,0
"West Virginia","train",5,3,17,0.333333333333333,0
"West Virginia","train",5,4,17,0.333333333333333,0
"West Virginia","train",5,5,17,0.277777777777778,0.2
"West Virginia","train",5,6,17,0.2,0
"West Virginia","train",5,7,17,0.277777777777778,0
"West Virginia","train",5,8,17,0.241379310344828,0
"West Virginia","train",5,9,17,0.227272727272727,0
"West Virginia","train",5,10,18,0.25,0
"West Virginia","train",10,1,28,0.5,0.0714285714285714
"West Virginia","train",10,2,29,0.333333333333333,0
"West Virginia","train",10,3,28,0.25,0
"West Virginia","train",10,4,29,0.25,0
"West Virginia","train",10,5,28,0.236074270557029,0
"West Virginia","train",10,6,29,0.25,0
"West Virginia","train",10,7,28,0.202020202020202,0
"West Virginia","train",10,8,29,0.28,0
"West Virginia","train",10,9,28,0.222813238770686,0
"West Virginia","train",10,10,29,0.207792207792208,0
"Wisconsin","holdout",5,1,1,1,1
"Wisconsin","holdout",5,2,2,0.375,0.375
"Wisconsin","holdout",5,3,2,0,0
"Wisconsin","holdout",5,4,2,0.05,0.05
"Wisconsin","holdout",5,5,2,0,0
"Wisconsin","holdout",5,6,2,0.166666666666667,0.25
"Wisconsin","holdout",5,7,2,0.05,0
"Wisconsin","holdout",5,8,2,0.0555555555555556,0.1
"Wisconsin","holdout",5,9,2,0.5,0.5
"Wisconsin","holdout",5,10,2,0.5,0.5
"Wisconsin","holdout",10,1,4,0.375,0.375
"Wisconsin","holdout",10,2,4,0,0
"Wisconsin","holdout",10,3,4,0,0
"Wisconsin","holdout",10,4,4,0.05,0
"Wisconsin","holdout",10,5,4,0.5,0.5
"Wisconsin","holdout",10,6,4,0.107142857142857,0.111111111111111
"Wisconsin","holdout",10,7,4,0.3125,0
"Wisconsin","holdout",10,8,4,0,0
"Wisconsin","holdout",10,9,4,0.148351648351648,0.125
"Wisconsin","holdout",10,10,5,0.0588235294117647,0
"Wisconsin","train",5,1,19,0.2,0
"Wisconsin","train",5,2,20,0.128787878787879,0
"Wisconsin","train",5,3,19,0.2,0
"Wisconsin","train",5,4,20,0.118055555555556,0
"Wisconsin","train",5,5,20,0.216374269005848,0
"Wisconsin","train",5,6,19,0,0
"Wisconsin","train",5,7,20,0.2,0
"Wisconsin","train",5,8,19,0.153846153846154,0
"Wisconsin","train",5,9,20,0.148351648351648,0
"Wisconsin","train",5,10,20,0.188888888888889,0
"Wisconsin","train",10,1,40,0.183333333333333,0
"Wisconsin","train",10,2,41,0.166666666666667,0
"Wisconsin","train",10,3,40,0.133928571428571,0
"Wisconsin","train",10,4,41,0.157894736842105,0
"Wisconsin","train",10,5,40,0.164414414414414,0
"Wisconsin","train",10,6,41,0.134328358208955,0
"Wisconsin","train",10,7,40,0.153846153846154,0
"Wisconsin","train",10,8,41,0.166666666666667,0
"Wisconsin","train",10,9,40,0.131884057971014,0
"Wisconsin","train",10,10,41,0.153846153846154,0
"Wyoming","holdout",5,2,1,0,0
"Wyoming","holdout",5,3,1,0.5,0.5
"Wyoming","holdout",5,4,1,0,0
"Wyoming","holdout",5,5,1,1,1
"Wyoming","holdout",5,7,1,0.5,0.5
"Wyoming","holdout",5,8,1,0,0
"Wyoming","holdout",5,9,1,0,0
"Wyoming","holdout",5,10,1,0,0
"Wyoming","holdout",10,1,1,0,0
"Wyoming","holdout",10,2,1,0.5,0.5
"Wyoming","holdout",10,3,1,0,0
"Wyoming","holdout",10,4,2,0.75,0.75
"Wyoming","holdout",10,5,1,0,0
"Wyoming","holdout",10,6,1,0,0
"Wyoming","holdout",10,7,2,0,0
"Wyoming","holdout",10,8,1,0,0
"Wyoming","holdout",10,9,1,0,0
"Wyoming","holdout",10,10,2,0.25,0.25
"Wyoming","train",5,1,8,0,0
"Wyoming","train",5,2,8,0,0
"Wyoming","train",5,3,8,0,0
"Wyoming","train",5,4,9,0,0
"Wyoming","train",5,5,8,0,0
"Wyoming","train",5,6,8,0,0
"Wyoming","train",5,7,9,0,0
"Wyoming","train",5,8,8,0,0
"Wyoming","train",5,9,8,0,0
"Wyoming","train",5,10,9,0,0
"Wyoming","train",10,1,15,0,0
"Wyoming","train",10,2,16,0,0
"Wyoming","train",10,3,16,0,0
"Wyoming","train",10,4,16,0,0
"Wyoming","train",10,5,16,0,0
"Wyoming","train",10,6,15,0.222222222222222,0
"Wyoming","train",10,7,16,0.183333333333333,0
"Wyoming","train",10,8,16,0.148351648351648,0
"Wyoming","train",10,9,16,0.116666666666667,0
"Wyoming","train",10,10,16,0,0
