"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"4+","rule808","unc_rawben_rel_max >= 1.175",1,"INCLUDE",-0.255,0.076,9.7,1136,105,1031,0.092,0.135,0.162,1.39,0.067,"earned_overissuance"
"4+","rule525","rawearn >= 1046 & months_since_cert_n >= 7.5 & utilities < 880.5 & rawben_rel_max < 0.7969",4,"INCLUDE",0.074,0.018,6.1,712,65,647,0.091,0.083,0.062,1.37,0.067,"earned_overissuance"
"4+","rule1020","shelter_expenses >= 1502 & unc_rawben_rel_max < 1.266",2,"INCLUDE",0.092,0.037,20.2,2363,213,2150,0.09,0.273,0.287,1.35,0.067,"earned_overissuance"
"4+","rule698","rawearn >= 797.5 & total_deductions >= 179.7",2,"INCLUDE",0.271,0.135,48.4,5654,501,5153,0.089,0.643,0.544,1.33,0.067,"earned_overissuance"
"4+","rule369","rawearn >= 822.5 & total_deductions >= 179.6",2,"INCLUDE",0.005,0.002,48.1,5619,499,5120,0.089,0.641,0.542,1.33,0.067,"earned_overissuance"
"4+","rule127","unc_rawben_rel_max < 1.353 & rawearn >= 1022 & utilities >= 997 & total_deductions >= 1132",4,"INCLUDE",0.393,0.027,0.5,57,5,52,0.088,0.006,0.009,1.32,0.067,"earned_overissuance"
"4+","rule819","shelter_expenses >= 1252 & rawgross >= 132.5",2,"INCLUDE",-0.015,0.007,29.8,3478,307,3171,0.088,0.394,0.395,1.32,0.067,"earned_overissuance"
"4+","rule553","total_deductions >= 668.9 & rawgross >= 210",2,"INCLUDE",0.273,0.133,37.8,4415,378,4037,0.086,0.485,0.456,1.28,0.067,"earned_overissuance"
"4+","rule508","rawearn < 121 & unc_rawben_rel_max >= 1.129",2,"INCLUDE",-0.082,0.026,11.5,1340,115,1225,0.086,0.148,0.18,1.29,0.067,"earned_overissuance"
"4+","rule422","rawearn >= 823 & total_deductions >= 178.4 & utilities < 960.5",3,"INCLUDE",0.5,0.249,46.5,5436,464,4972,0.085,0.596,0.503,1.28,0.067,"earned_overissuance"
"4+","rule296","rawearn >= 775 & utilities < 867.5",2,"INCLUDE",0.003,0.001,45.8,5357,456,4901,0.085,0.585,0.499,1.28,0.067,"earned_overissuance"
