"state","hh_size","variable","source_column","n_2024","n_nonzero","p0_defl","p1_defl","p20_defl","p30_defl","p40_defl","p50_defl","p60_defl","p70_defl","p90_defl","p99_defl","p100_defl","p0_usd","p1_usd","p20_usd","p30_usd","p40_usd","p50_usd","p60_usd","p70_usd","p90_usd","p99_usd","p100_usd"
"Idaho","9","rawdepded_p","rawdepded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Idaho","9","rawearn_p","rawearn",1,1,0,5.8846,5.8846,5.8846,5.8846,5.8846,5.8846,5.8846,5.8846,5.8846,5.8846,0,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846
"Idaho","9","rawgrinc_p","rawgross",1,1,0,5.8846,5.8846,5.8846,5.8846,5.8846,5.8846,5.8846,5.8846,5.8846,5.8846,0,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846
"Idaho","9","rawmedded_p","medical_deductions",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Idaho","9","rawrent_p","rawrent",1,1,0,8.964,8.964,8.964,8.964,8.964,8.964,8.964,8.964,8.964,8.964,0,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812
"Idaho","9","rawunearn_p","rawunearn",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Idaho","10","rawcsded_p","rawcsded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Idaho","10","rawdepded_p","rawdepded",2,1,0,0.3825,0.3825,0.3825,0.3825,0.3825,0.3825,0.3825,0.3825,0.3825,0.3825,0,120,120,120,120,120,120,120,120,120,120
"Idaho","10","rawearn_p","rawearn",2,2,0,6.8222,7.2528,7.4794,7.7061,7.9327,8.1594,8.386,8.8393,9.0433,9.066,0,2140,2275,2346,2417,2488,2560,2631,2773,2837,2844
"Idaho","10","rawgrinc_p","rawgross",2,2,0,9.9619,9.9643,9.9656,9.9668,9.9681,9.9694,9.9707,9.9732,9.9744,9.9745,0,3125,3126,3126,3127,3127,3127,3128,3129,3129,3129
"Idaho","10","rawmedded_p","medical_deductions",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Idaho","10","rawrent_p","rawrent",2,2,0,1.9746,2.7887,3.2171,3.6455,4.074,4.5024,4.9308,5.7877,6.1733,6.2161,0,619,875,1009,1144,1278,1412,1547,1816,1937,1950
"Idaho","10","rawunearn_p","rawunearn",2,2,0,0.9186,1.3516,1.5795,1.8075,2.0354,2.2633,2.4912,2.9471,3.1522,3.175,0,288,424,496,567,638,710,782,924,989,996
"Illinois","1","rawcsded_p","rawcsded",490,2,0,0.0663,0.1148,0.1403,0.1658,0.1913,0.2168,0.2423,0.2933,0.3162,0.3188,0,21,36,44,52,60,68,76,92,99,100
"Illinois","1","rawdepded_p","rawdepded",490,1,0,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0,175,175,175,175,175,175,175,175,175,175
"Illinois","1","rawearn_p","rawearn",490,75,0,0.0373,1.4664,1.9649,2.5999,3.3535,3.898,4.4265,5.7598,7.0277,8.5572,0,12,460,616,816,1052,1223,1389,1807,2205,2684
"Illinois","1","rawgrinc_p","rawgross",490,334,0,0.363,2.7708,3.0061,3.0061,3.1288,3.5339,3.9566,5.6873,7.2438,8.5572,0,114,869,943,943,982,1109,1241,1784,2272,2684
"Illinois","1","rawmedded_p","medical_deductions",490,50,0,0.0685,0.4782,0.4782,0.4782,0.4782,0.492,0.583,1.8218,2.277,2.4003,0,21,150,150,150,150,154,183,572,714,753
"Illinois","1","rawrent_p","rawrent",490,320,0,0.0718,0.7969,0.9704,1.3535,1.5939,1.9069,2.073,2.869,4.7223,5.6583,0,23,250,304,425,500,598,650,900,1481,1775
"Illinois","1","rawunearn_p","rawunearn",490,278,0,0.2598,2.825,3.0061,3.0061,3.0698,3.2241,3.7871,5.2168,7.1982,7.4402,0,81,886,943,943,963,1011,1188,1636,2258,2334
"Illinois","2","rawcsded_p","rawcsded",135,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","2","rawdepded_p","rawdepded",135,10,0,0.0032,0.0618,0.1702,0.2716,0.3156,0.3252,0.3538,0.8588,0.9466,0.9563,0,1,19,53,85,99,102,111,269,297,300
"Illinois","2","rawearn_p","rawearn",135,61,0,0.1677,3.0411,4.0835,4.6669,5.25,5.7571,6.3978,7.7718,9.488,11.4791,0,53,954,1281,1464,1647,1806,2007,2438,2976,3601
"Illinois","2","rawgrinc_p","rawgross",135,102,0,0.0897,3.0469,3.6882,4.4272,4.8502,5.5046,6.2384,8.1052,11.4661,16.0567,0,28,956,1157,1389,1521,1727,1957,2543,3597,5037
"Illinois","2","rawmedded_p","medical_deductions",135,8,0,0.4782,0.4782,0.4782,0.4782,0.4782,0.57,0.8913,0.9586,0.9967,1.001,0,150,150,150,150,150,179,280,301,313,314
"Illinois","2","rawrent_p","rawrent",135,103,0,0.1554,1.0233,1.2847,1.7265,1.9732,2.2474,2.5502,4.2359,5.9379,8.8301,0,49,321,403,542,619,705,800,1329,1863,2770
"Illinois","2","rawunearn_p","rawunearn",135,57,0,0.0367,1.4657,2.1218,3.0163,3.6532,4.3494,4.876,7.361,9.9433,10.1753,0,12,460,666,946,1146,1364,1530,2309,3119,3192
"Illinois","3","rawcsded_p","rawcsded",90,1,0,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0,60,60,60,60,60,60,60,60,60,60
"Illinois","3","rawdepded_p","rawdepded",90,8,0,0.1508,0.3966,0.6203,0.6337,0.7491,0.9417,1.2251,1.3494,1.492,1.5078,0,47,124,195,199,235,295,384,423,468,473
"Illinois","3","rawearn_p","rawearn",90,48,0,0.9854,2.6216,3.5314,4.2126,5.0204,6.1422,7.2471,8.7514,9.7712,10.0064,0,309,822,1108,1321,1575,1927,2273,2745,3065,3139
"Illinois","3","rawgrinc_p","rawgross",90,77,0,0.7505,2.3583,2.9461,3.8253,4.8868,5.9617,7.1444,8.8333,9.9725,10.0064,0,235,740,924,1200,1533,1870,2241,2771,3128,3139
"Illinois","3","rawmedded_p","medical_deductions",90,3,0,0.4797,0.5088,0.5241,0.5394,0.5547,0.6069,0.6592,0.7638,0.8108,0.8161,0,150,160,164,169,174,190,207,240,254,256
"Illinois","3","rawrent_p","rawrent",90,68,0,0.1658,0.9806,1.4345,1.6066,2.088,2.3908,2.5502,3.912,6.7924,9.2891,0,52,308,450,504,655,750,800,1227,2131,2914
"Illinois","3","rawunearn_p","rawunearn",90,40,0,0.2381,1.6219,2.1782,2.3111,2.767,3.5135,4.5129,7.1151,7.9795,8.2244,0,75,509,683,725,868,1102,1416,2232,2503,2580
"Illinois","4","rawcsded_p","rawcsded",64,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","4","rawdepded_p","rawdepded",64,7,0,0.0118,0.1996,0.3583,0.4163,0.424,0.4661,0.5228,0.8887,1.2279,1.2655,0,4,63,112,131,133,146,164,279,385,397
"Illinois","4","rawearn_p","rawearn",64,39,0,0.057,3.1336,4.3194,5.2177,6.1205,6.8269,8.0408,9.9515,10.506,10.5132,0,18,983,1355,1637,1920,2142,2522,3122,3296,3298
"Illinois","4","rawgrinc_p","rawgross",64,50,0,0.9924,3.9356,4.7243,5.3044,5.9818,6.8458,8.3325,10.0988,11.4629,11.7628,0,311,1235,1482,1664,1876,2148,2614,3168,3596,3690
"Illinois","4","rawmedded_p","medical_deductions",64,2,0,0.2541,0.2971,0.3197,0.3424,0.365,0.3876,0.4103,0.4555,0.4759,0.4782,0,80,93,100,107,114,122,129,143,149,150
"Illinois","4","rawrent_p","rawrent",64,49,0,0.1788,1.233,1.6391,2.1167,2.7096,3.2209,3.6277,4.8103,8.3137,8.9257,0,56,387,514,664,850,1010,1138,1509,2608,2800
"Illinois","4","rawunearn_p","rawunearn",64,26,0,0.1737,1.8617,2.4099,2.7893,2.9264,3.1591,3.7233,5.2534,8.0116,8.2435,0,54,584,756,875,918,991,1168,1648,2513,2586
"Illinois","5","rawcsded_p","rawcsded",25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","5","rawdepded_p","rawdepded",25,2,0,0.7894,0.8881,0.9401,0.992,1.044,1.096,1.1479,1.2518,1.2986,1.3038,0,248,279,295,311,328,344,360,393,407,409
"Illinois","5","rawearn_p","rawearn",25,16,0,1.0717,4.5426,7.1103,7.488,8.4826,8.7887,9.3417,11.6401,12.6334,12.7319,0,336,1425,2230,2349,2661,2757,2930,3652,3963,3994
"Illinois","5","rawgrinc_p","rawgross",25,20,0,2.203,6.3793,7.5875,8.2709,8.6388,8.8645,9.3997,12.6229,14.2889,14.6541,0,691,2001,2380,2595,2710,2781,2949,3960,4482,4597
"Illinois","5","rawmedded_p","medical_deductions",25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","5","rawrent_p","rawrent",25,20,0,0.4055,1.8055,1.9127,2.0274,2.2745,2.452,2.5559,4.3832,5.6168,5.738,0,127,566,600,636,713,769,802,1375,1762,1800
"Illinois","5","rawunearn_p","rawunearn",25,11,0,1.4842,2.7415,3.0061,3.0061,3.5767,4.6669,4.839,7.2171,7.6933,7.7463,0,466,860,943,943,1122,1464,1518,2264,2413,2430
"Illinois","6","rawcsded_p","rawcsded",8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","6","rawdepded_p","rawdepded",8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","6","rawearn_p","rawearn",8,5,0,0.2059,3.8763,5.1782,5.8502,6.5222,6.934,7.3459,11.1763,13.351,13.5926,0,65,1216,1624,1835,2046,2175,2304,3506,4188,4264
"Illinois","6","rawgrinc_p","rawgross",8,7,0,3.4453,4.475,4.7504,5.1166,5.5281,6.1245,6.7281,9.9681,13.2302,13.5926,0,1081,1404,1490,1605,1734,1921,2111,3127,4150,4264
"Illinois","6","rawmedded_p","medical_deductions",8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","6","rawrent_p","rawrent",8,7,0,0.7141,2.0064,2.2875,2.7039,3.1878,4.1441,5.0685,6.2799,6.366,6.3755,0,224,629,718,848,1000,1300,1590,1970,1997,2000
"Illinois","6","rawunearn_p","rawunearn",8,3,0,3.3929,3.7769,3.979,4.1811,4.3832,4.6122,4.8411,5.2991,5.5052,5.5281,0,1064,1185,1248,1312,1375,1447,1519,1662,1727,1734
"Illinois","7","rawcsded_p","rawcsded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","7","rawdepded_p","rawdepded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","7","rawearn_p","rawearn",2,2,0,6.5599,7.5186,8.0233,8.5279,9.0325,9.5371,10.0418,11.051,11.5052,11.5556,0,2058,2359,2517,2675,2834,2992,3150,3467,3609,3625
"Illinois","7","rawgrinc_p","rawgross",2,2,0,6.5599,7.5186,8.0233,8.5279,9.0325,9.5371,10.0418,11.051,11.5052,11.5556,0,2058,2359,2517,2675,2834,2992,3150,3467,3609,3625
"Illinois","7","rawmedded_p","medical_deductions",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","7","rawrent_p","rawrent",2,2,0,1.3226,1.6194,1.7756,1.9318,2.088,2.2442,2.4004,2.7128,2.8534,2.869,0,415,508,557,606,655,704,753,851,895,900
"Illinois","7","rawunearn_p","rawunearn",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","8","rawcsded_p","rawcsded",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","8","rawdepded_p","rawdepded",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","8","rawearn_p","rawearn",3,3,0,8.3372,9.2687,9.759,10.2493,10.7396,11.8668,12.9939,15.2483,16.2628,16.3755,0,2615,2908,3061,3215,3369,3723,4076,4783,5102,5137
"Illinois","8","rawgrinc_p","rawgross",3,3,0,8.3775,10.0746,10.9678,11.861,12.7542,13.6098,14.4654,16.1766,16.9466,17.0322,0,2628,3160,3441,3721,4001,4269,4538,5075,5316,5343
"Illinois","8","rawmedded_p","medical_deductions",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","8","rawrent_p","rawrent",3,3,0,2.7137,3.2152,3.4791,3.7431,4.007,4.5445,5.0819,6.1568,6.6405,6.6943,0,851,1009,1091,1174,1257,1426,1594,1931,2083,2100
"Illinois","8","rawunearn_p","rawunearn",3,2,0,0.6703,0.9283,1.0641,1.1999,1.3357,1.4715,1.6073,1.8789,2.0011,2.0147,0,210,291,334,376,419,462,504,589,628,632
"Illinois","10","rawcsded_p","rawcsded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","10","rawdepded_p","rawdepded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","10","rawearn_p","rawearn",1,1,0,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,0,497,497,497,497,497,497,497,497,497,497
"Illinois","10","rawgrinc_p","rawgross",1,1,0,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,0,497,497,497,497,497,497,497,497,497,497
"Illinois","10","rawmedded_p","medical_deductions",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","10","rawrent_p","rawrent",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Illinois","10","rawunearn_p","rawunearn",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","1","rawcsded_p","rawcsded",456,8,0,0.0728,0.1199,0.1776,0.4609,0.5738,0.6503,0.8065,1.745,3.6689,3.8827,0,23,38,56,145,180,204,253,547,1151,1218
"Indiana","1","rawdepded_p","rawdepded",456,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","1","rawearn_p","rawearn",456,53,0,0.0307,0.4896,1.0309,1.2964,1.5078,2.1983,2.6484,4.4144,6.7843,7.0131,0,10,154,323,407,473,690,831,1385,2128,2200
"Indiana","1","rawgrinc_p","rawgross",456,339,0,0.0858,2.2214,2.8894,2.9774,3.0061,3.0698,3.3076,4.2155,5.8935,8.8173,0,27,697,906,934,943,963,1038,1322,1849,2766
"Indiana","1","rawmedded_p","medical_deductions",456,16,0,0.0069,0.204,0.2359,0.2614,0.3618,0.4048,0.4463,0.5164,0.5932,0.5961,0,2,64,74,82,114,127,140,162,186,187
"Indiana","1","rawrent_p","rawrent",456,259,0,0.053,0.6172,0.7778,0.9563,1.2687,1.4345,1.6245,2.3953,3.3342,3.8221,0,17,194,244,300,398,450,510,751,1046,1199
"Indiana","1","rawunearn_p","rawunearn",456,296,0,0.0797,2.7064,2.9136,3.0061,3.0061,3.0698,3.3025,4.1839,5.2845,5.9165,0,25,849,914,943,943,963,1036,1312,1658,1856
"Indiana","2","rawcsded_p","rawcsded",130,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","2","rawdepded_p","rawdepded",130,2,0,2.0627,2.1874,2.2531,2.3188,2.3844,2.4501,2.5158,2.6471,2.7062,2.7128,0,647,686,707,727,748,769,789,830,849,851
"Indiana","2","rawearn_p","rawearn",130,42,0,0.0045,1.2283,2.125,3.3599,3.744,3.9392,4.249,5.5384,6.4166,6.4297,0,1,385,667,1054,1174,1236,1333,1737,2013,2017
"Indiana","2","rawgrinc_p","rawgross",130,101,0,0.3634,1.9413,3.0061,3.0061,3.3185,4.0899,4.4501,5.6073,6.7612,7.6729,0,114,609,943,943,1041,1283,1396,1759,2121,2407
"Indiana","2","rawmedded_p","medical_deductions",130,2,0,0.412,0.4265,0.4342,0.4418,0.4495,0.4571,0.4648,0.4801,0.487,0.4877,0,129,134,136,139,141,143,146,151,153,153
"Indiana","2","rawrent_p","rawrent",130,79,0,0.0238,0.7211,1.052,1.3714,1.715,1.9719,2.2321,3.2796,4.9422,6.1332,0,7,226,330,430,538,619,700,1029,1550,1924
"Indiana","2","rawunearn_p","rawunearn",130,73,0,0.0078,0.9315,1.8483,2.9136,3.0061,3.0201,3.9248,5.5524,7.0165,7.6729,0,2,292,580,914,943,947,1231,1742,2201,2407
"Indiana","3","rawcsded_p","rawcsded",111,2,0,0.5627,0.8358,0.9796,1.1234,1.2671,1.4109,1.5547,1.8422,1.9716,1.986,0,177,262,307,352,398,443,488,578,618,623
"Indiana","3","rawdepded_p","rawdepded",111,5,0,0.3802,0.3972,0.408,0.4208,0.4335,0.4514,0.4692,1.0137,1.335,1.3707,0,119,125,128,132,136,142,147,318,419,430
"Indiana","3","rawearn_p","rawearn",111,51,0,0.0829,2.5375,3.1814,3.548,4.3354,4.8358,5.6519,7.7845,8.4492,8.5623,0,26,796,998,1113,1360,1517,1773,2442,2651,2686
"Indiana","3","rawgrinc_p","rawgross",111,92,0,0.0769,1.6481,2.9315,3.2145,3.9429,4.5846,5.1178,7.11,8.6025,9.0086,0,24,517,920,1008,1237,1438,1605,2230,2699,2826
"Indiana","3","rawmedded_p","medical_deductions",111,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","3","rawrent_p","rawrent",111,70,0,0.013,1.1463,1.5559,1.7188,1.9127,2.5381,2.8467,3.6216,5.2077,7.284,0,4,360,488,539,600,796,893,1136,1634,2285
"Indiana","3","rawunearn_p","rawunearn",111,55,0,0.0934,0.6197,1.0303,1.5697,2.5502,3.0526,3.4343,5.5703,6.6398,6.9015,0,29,194,323,492,800,958,1077,1747,2083,2165
"Indiana","4","rawcsded_p","rawcsded",96,1,0,9.5633,9.5633,9.5633,9.5633,9.5633,9.5633,9.5633,9.5633,9.5633,9.5633,0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
"Indiana","4","rawdepded_p","rawdepded",96,5,0,0.0866,0.1568,0.2665,0.4488,0.6312,0.7638,0.8964,1.6187,2.0124,2.0561,0,27,49,84,141,198,240,281,508,631,645
"Indiana","4","rawearn_p","rawearn",96,54,0,0.1767,1.7628,2.6806,4.0395,4.382,5.022,6.0418,8.1846,9.2226,9.7227,0,55,553,841,1267,1375,1575,1895,2568,2893,3050
"Indiana","4","rawgrinc_p","rawgross",96,84,0,0.1901,1.9076,2.9595,3.9637,4.4007,5.0692,6.014,7.8585,9.0718,9.7227,0,60,598,928,1243,1380,1590,1887,2465,2846,3050
"Indiana","4","rawmedded_p","medical_deductions",96,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","4","rawrent_p","rawrent",96,62,0,0.0865,1.2764,1.5716,1.8202,2.1262,2.3832,2.5703,3.6379,4.552,5.1801,0,27,400,493,571,667,748,806,1141,1428,1625
"Indiana","4","rawunearn_p","rawunearn",96,45,0,0.0792,1.2241,1.8183,2.5069,2.9136,3.4084,3.949,5.8744,7.2335,7.8451,0,25,384,570,786,914,1069,1239,1843,2269,2461
"Indiana","5","rawcsded_p","rawcsded",45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","5","rawdepded_p","rawdepded",45,1,0,1.6449,1.6449,1.6449,1.6449,1.6449,1.6449,1.6449,1.6449,1.6449,1.6449,0,516,516,516,516,516,516,516,516,516,516
"Indiana","5","rawearn_p","rawearn",45,30,0,0.4954,2.7874,4.1364,6.9398,7.6729,8.2977,9.2231,11.1058,11.669,11.7023,0,155,874,1298,2177,2407,2603,2893,3484,3661,3671
"Indiana","5","rawgrinc_p","rawgross",45,39,0,0.2103,2.656,3.569,4.5681,6.9844,8.1441,9.4651,11.1272,11.6587,11.7023,0,66,833,1120,1433,2191,2555,2969,3491,3657,3671
"Indiana","5","rawmedded_p","medical_deductions",45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","5","rawrent_p","rawrent",45,31,0,0.2894,1.2751,1.5939,2.072,2.2314,2.3908,2.5502,3.8253,4.4947,4.7816,0,91,400,500,650,700,750,800,1200,1410,1500
"Indiana","5","rawunearn_p","rawunearn",45,18,0,0.0959,1.0022,1.6038,1.7769,2.2171,2.7447,2.8935,3.671,8.3075,9.1648,0,30,314,503,557,696,861,908,1152,2606,2875
"Indiana","6","rawcsded_p","rawcsded",21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","6","rawdepded_p","rawdepded",21,2,0,0.0191,0.2601,0.387,0.5139,0.6407,0.7676,0.8945,1.1482,1.2624,1.2751,0,6,82,121,161,201,241,281,360,396,400
"Indiana","6","rawearn_p","rawearn",21,14,0,0.5923,5.9821,6.999,8.2289,8.7934,9.409,10.6812,11.5062,11.985,12.0529,0,186,1877,2196,2581,2758,2952,3351,3610,3760,3781
"Indiana","6","rawgrinc_p","rawgross",21,18,0,1.5941,4.4201,5.7682,6.1785,7.8642,8.8945,10.563,11.8004,12.0312,12.0529,0,500,1387,1809,1938,2467,2790,3314,3702,3774,3781
"Indiana","6","rawmedded_p","medical_deductions",21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","6","rawrent_p","rawrent",21,12,0,0.4562,1.9605,2.167,2.2729,2.4641,2.6458,2.9751,3.7934,4.6055,4.7019,0,143,615,680,713,773,830,933,1190,1445,1475
"Indiana","6","rawunearn_p","rawunearn",21,9,0,0.0203,0.4061,0.9098,1.6136,2.1645,2.8887,3.0698,4.723,6.0381,6.1843,0,6,127,285,506,679,906,963,1482,1894,1940
"Indiana","7","rawcsded_p","rawcsded",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","7","rawdepded_p","rawdepded",10,1,0,2.4673,2.4673,2.4673,2.4673,2.4673,2.4673,2.4673,2.4673,2.4673,2.4673,0,774,774,774,774,774,774,774,774,774,774
"Indiana","7","rawearn_p","rawearn",10,6,0,3.6291,4.2015,4.8167,5.4319,8.4778,11.5237,12.2601,12.9981,12.9995,12.9997,0,1138,1318,1511,1704,2660,3615,3846,4077,4078,4078
"Indiana","7","rawgrinc_p","rawgross",10,9,0,3.7456,5.78,6.8218,8.4482,10.0956,11.9241,12.7504,13.2451,14.1288,14.227,0,1175,1813,2140,2650,3167,3741,4000,4155,4432,4463
"Indiana","7","rawmedded_p","medical_deductions",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","7","rawrent_p","rawrent",10,7,0,0.7797,2.4756,3.1317,3.5403,3.8253,4.1428,4.3902,5.7482,7.3887,7.5709,0,245,777,982,1111,1200,1300,1377,1803,2318,2375
"Indiana","7","rawunearn_p","rawunearn",10,5,0,2.8356,5.3503,6.417,7.2266,8.0363,8.0937,8.1511,9.3293,10.019,10.0956,0,890,1678,2013,2267,2521,2539,2557,2927,3143,3167
"Indiana","8","rawcsded_p","rawcsded",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","8","rawdepded_p","rawdepded",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","8","rawearn_p","rawearn",3,3,0,4.6565,7.6494,9.2245,10.7997,12.3749,12.3768,12.3787,12.3825,12.3843,12.3844,0,1461,2400,2894,3388,3882,3883,3883,3884,3885,3885
"Indiana","8","rawgrinc_p","rawgross",3,3,0,4.6565,7.6494,9.2245,10.7997,12.3749,12.5451,12.7153,13.0558,13.209,13.226,0,1461,2400,2894,3388,3882,3935,3989,4096,4144,4149
"Indiana","8","rawmedded_p","medical_deductions",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","8","rawrent_p","rawrent",3,3,0,1.3091,1.4096,1.4625,1.5155,1.5684,2.1785,2.7887,4.0089,4.558,4.6191,0,411,442,459,475,492,683,875,1258,1430,1449
"Indiana","8","rawunearn_p","rawunearn",3,1,0,0.8416,0.8416,0.8416,0.8416,0.8416,0.8416,0.8416,0.8416,0.8416,0.8416,0,264,264,264,264,264,264,264,264,264,264
"Indiana","9","rawcsded_p","rawcsded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","9","rawdepded_p","rawdepded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","9","rawearn_p","rawearn",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","9","rawgrinc_p","rawgross",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","9","rawmedded_p","medical_deductions",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana","9","rawrent_p","rawrent",1,1,0,1.2113,1.2113,1.2113,1.2113,1.2113,1.2113,1.2113,1.2113,1.2113,1.2113,0,380,380,380,380,380,380,380,380,380,380
"Indiana","9","rawunearn_p","rawunearn",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
