"gross_by_hh_size","unc_rawben_rel_max","shelter_expenses","n_flagged","workload_pct","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","err_dollars_caught"
350,1.2,600,47,8.8512,1131,-1084,24.0638,0.0851,0.0417,0.9616,21136
350,0.9,1200,48,9.0395,1155,-1107,24.0625,0.0869,0.1123,0.9616,56871
350,0.9,1250,48,9.0395,1155,-1107,24.0625,0.0869,0.1123,0.9616,56871
350,0.9,1300,48,9.0395,1155,-1107,24.0625,0.0869,0.1123,0.9616,56871
350,0.95,1800,67,12.6177,1612,-1545,24.0597,0.1213,0.1671,0.9614,84624
350,1.1,1200,84,15.8192,2021,-1937,24.0595,0.1521,0.1883,0.9614,95389
350,1.1,550,34,6.403,818,-784,24.0588,0.0616,0.0359,0.9614,18186
350,0.95,750,34,6.403,818,-784,24.0588,0.0616,0.0463,0.9614,23465
700,0.5,950,34,6.403,818,-784,24.0588,0.0616,0.0501,0.9614,25385
350,0.95,1150,52,9.7928,1251,-1199,24.0577,0.0941,0.112,0.9614,56745
350,1.15,2000,122,22.9755,2935,-2813,24.0574,0.2209,0.2722,0.9614,137859
750,0.5,950,35,6.5913,842,-807,24.0571,0.0634,0.0503,0.9613,25457
350,1.2,1350,105,19.774,2526,-2421,24.0571,0.1901,0.2209,0.9613,111871
450,1.15,550,53,9.9812,1275,-1222,24.0566,0.096,0.0773,0.9613,39164
350,1.1,1700,106,19.9623,2550,-2444,24.0566,0.1919,0.2674,0.9613,135454
500,1.25,450,36,6.7797,866,-830,24.0556,0.0652,0.0563,0.9613,28499
400,0.65,1550,18,3.3898,433,-415,24.0556,0.0326,0.0389,0.9613,19711
300,1.25,900,74,13.936,1780,-1706,24.0541,0.134,0.1195,0.9612,60515
350,0.9,1850,57,10.7345,1371,-1314,24.0526,0.1032,0.1375,0.9612,69652
300,1.15,1950,95,17.8908,2285,-2190,24.0526,0.172,0.2364,0.9612,119713
350,1.1,2100,115,21.6573,2766,-2651,24.0522,0.2082,0.2722,0.9611,137859
350,1.1,2350,119,22.4105,2862,-2743,24.0504,0.2154,0.3189,0.9611,161493
350,1.1,2400,119,22.4105,2862,-2743,24.0504,0.2154,0.3189,0.9611,161493
350,1.1,2450,119,22.4105,2862,-2743,24.0504,0.2154,0.3189,0.9611,161493
350,1.1,2500,119,22.4105,2862,-2743,24.0504,0.2154,0.3189,0.9611,161493
350,1.15,2050,123,23.1638,2958,-2835,24.0488,0.2226,0.2722,0.961,137859
350,1.1,1600,104,19.5857,2501,-2397,24.0481,0.1882,0.2674,0.961,135454
350,1.1,1650,104,19.5857,2501,-2397,24.0481,0.1882,0.2674,0.961,135454
700,1.25,450,42,7.9096,1010,-968,24.0476,0.076,0.0635,0.961,32163
550,0.75,550,21,3.9548,505,-484,24.0476,0.038,0.0576,0.961,29181
350,1.05,750,42,7.9096,1010,-968,24.0476,0.076,0.0554,0.961,28050
350,0.8,900,21,3.9548,505,-484,24.0476,0.038,0.0427,0.961,21622
300,1,1950,63,11.8644,1515,-1452,24.0476,0.114,0.1688,0.961,85501
300,1,2000,63,11.8644,1515,-1452,24.0476,0.114,0.1688,0.961,85501
350,1.05,1500,86,16.1959,2068,-1982,24.0465,0.1556,0.1999,0.9609,101242
300,1.1,1950,87,16.3842,2092,-2005,24.046,0.1574,0.2364,0.9609,119713
550,1,550,45,8.4746,1082,-1037,24.0444,0.0814,0.119,0.9608,60255
500,0.85,550,23,4.3315,553,-530,24.0435,0.0416,0.0635,0.9608,32157
350,1.2,1150,94,17.7024,2260,-2166,24.0426,0.1701,0.1709,0.9608,86534
800,0.35,1250,24,4.5198,577,-553,24.0417,0.0434,0.0238,0.9607,12075
800,0.35,1300,24,4.5198,577,-553,24.0417,0.0434,0.0238,0.9607,12075
300,1.15,750,49,9.2279,1178,-1129,24.0408,0.0887,0.0385,0.9607,19509
800,0.35,1350,25,4.7081,601,-576,24.04,0.0452,0.0249,0.9607,12627
150,1.15,1600,25,4.7081,601,-576,24.04,0.0452,0.061,0.9607,30894
150,1.15,1650,25,4.7081,601,-576,24.04,0.0452,0.061,0.9607,30894
150,1.15,1700,25,4.7081,601,-576,24.04,0.0452,0.061,0.9607,30894
300,1.15,800,52,9.7928,1250,-1198,24.0385,0.0941,0.04,0.9606,20253
800,0.35,1400,26,4.8964,625,-599,24.0385,0.047,0.0249,0.9606,12627
800,0.35,1450,26,4.8964,625,-599,24.0385,0.047,0.0249,0.9606,12627
350,1.2,1950,130,24.4821,3125,-2995,24.0385,0.2352,0.2722,0.9606,137859
300,1.25,1050,83,15.6309,1995,-1912,24.0361,0.1501,0.1547,0.9605,78370
550,0.85,550,28,5.2731,673,-645,24.0357,0.0506,0.0784,0.9605,39711
450,1.2,550,56,10.5461,1346,-1290,24.0357,0.1013,0.0773,0.9605,39164
250,1.1,650,28,5.2731,673,-645,24.0357,0.0506,0.0212,0.9605,10725
250,1.2,1150,56,10.5461,1346,-1290,24.0357,0.1013,0.1095,0.9605,55469
350,0.95,1200,56,10.5461,1346,-1290,24.0357,0.1013,0.1295,0.9605,65600
350,0.95,1250,56,10.5461,1346,-1290,24.0357,0.1013,0.1295,0.9605,65600
350,0.95,1300,56,10.5461,1346,-1290,24.0357,0.1013,0.1295,0.9605,65600
350,1.15,1150,87,16.3842,2091,-2004,24.0345,0.1574,0.1709,0.9604,86534
350,1.1,2150,117,22.0339,2812,-2695,24.0342,0.2116,0.3183,0.9604,161207
350,1.1,2200,117,22.0339,2812,-2695,24.0342,0.2116,0.3183,0.9604,161207
350,1.1,2250,117,22.0339,2812,-2695,24.0342,0.2116,0.3183,0.9604,161207
350,1.1,2550,120,22.5989,2884,-2764,24.0333,0.217,0.3208,0.9604,162505
350,1.1,2600,120,22.5989,2884,-2764,24.0333,0.217,0.3208,0.9604,162505
350,1.1,2650,120,22.5989,2884,-2764,24.0333,0.217,0.3208,0.9604,162505
350,0.9,2550,61,11.4878,1466,-1405,24.0328,0.1103,0.1856,0.9604,94012
350,0.9,2600,61,11.4878,1466,-1405,24.0328,0.1103,0.1856,0.9604,94012
350,0.9,2650,61,11.4878,1466,-1405,24.0328,0.1103,0.1856,0.9604,94012
150,1.2,1750,32,6.0264,769,-737,24.0312,0.0579,0.0611,0.9603,30925
150,1.2,1800,32,6.0264,769,-737,24.0312,0.0579,0.0611,0.9603,30925
150,1.2,1850,32,6.0264,769,-737,24.0312,0.0579,0.0611,0.9603,30925
150,1.2,1900,32,6.0264,769,-737,24.0312,0.0579,0.0611,0.9603,30925
150,1.2,1950,32,6.0264,769,-737,24.0312,0.0579,0.0611,0.9603,30925
150,1.2,2000,32,6.0264,769,-737,24.0312,0.0579,0.0611,0.9603,30925
300,1,2050,64,12.0527,1538,-1474,24.0312,0.1157,0.1688,0.9603,85501
300,1,2100,64,12.0527,1538,-1474,24.0312,0.1157,0.1688,0.9603,85501
300,1,2150,64,12.0527,1538,-1474,24.0312,0.1157,0.1688,0.9603,85501
300,1,2200,64,12.0527,1538,-1474,24.0312,0.1157,0.1688,0.9603,85501
300,1,2250,64,12.0527,1538,-1474,24.0312,0.1157,0.1688,0.9603,85501
350,1.2,1200,98,18.4557,2355,-2257,24.0306,0.1772,0.1883,0.9603,95389
800,1.05,450,33,6.2147,793,-760,24.0303,0.0597,0.0645,0.9603,32646
200,1.2,1000,33,6.2147,793,-760,24.0303,0.0597,0.044,0.9603,22271
350,1.2,2350,138,25.9887,3316,-3178,24.029,0.2495,0.3334,0.9602,168852
350,1.2,2400,138,25.9887,3316,-3178,24.029,0.2495,0.3334,0.9602,168852
350,1.2,2450,138,25.9887,3316,-3178,24.029,0.2495,0.3334,0.9602,168852
350,1.2,2500,138,25.9887,3316,-3178,24.029,0.2495,0.3334,0.9602,168852
300,1.05,2000,73,13.7476,1754,-1681,24.0274,0.132,0.1688,0.9602,85501
300,1.15,550,37,6.968,889,-852,24.027,0.0669,0.0313,0.9601,15840
300,1.3,950,80,15.0659,1922,-1842,24.025,0.1446,0.1412,0.9601,71511
350,1.2,1750,126,23.7288,3027,-2901,24.0238,0.2278,0.2675,0.96,135485
250,1.15,950,44,8.2863,1057,-1013,24.0227,0.0795,0.0959,0.96,48553
800,1.3,450,45,8.4746,1081,-1036,24.0222,0.0814,0.0645,0.9599,32646
350,1.15,1200,91,17.1375,2186,-2095,24.022,0.1645,0.1883,0.9599,95389
550,1.05,550,48,9.0395,1153,-1105,24.0208,0.0868,0.119,0.9599,60255
800,0.45,1300,48,9.0395,1153,-1105,24.0208,0.0868,0.0406,0.9599,20552
350,0.9,1350,49,9.2279,1177,-1128,24.0204,0.0886,0.1123,0.9599,56871
300,1.2,1850,103,19.3974,2474,-2371,24.0194,0.1862,0.2364,0.9598,119713
300,1.2,1900,103,19.3974,2474,-2371,24.0194,0.1862,0.2364,0.9598,119713
300,1.2,700,53,9.9812,1273,-1220,24.0189,0.0958,0.0385,0.9598,19509
350,0.9,1800,56,10.5461,1345,-1289,24.0179,0.1012,0.1339,0.9598,67806
350,1.15,1700,115,21.6573,2762,-2647,24.0174,0.2079,0.2674,0.9598,135454
350,1.1,2300,118,22.2222,2834,-2716,24.0169,0.2133,0.3189,0.9597,161493
350,1.15,2100,124,23.3522,2978,-2854,24.0161,0.2241,0.2722,0.9597,137859
350,1.15,2350,128,24.1055,3074,-2946,24.0156,0.2313,0.3189,0.9597,161493
350,1.15,2400,128,24.1055,3074,-2946,24.0156,0.2313,0.3189,0.9597,161493
350,1.15,2450,128,24.1055,3074,-2946,24.0156,0.2313,0.3189,0.9597,161493
350,1.15,2500,128,24.1055,3074,-2946,24.0156,0.2313,0.3189,0.9597,161493
350,1.2,2250,136,25.6121,3266,-3130,24.0147,0.2458,0.3328,0.9596,168566
350,0.95,1900,69,12.9944,1657,-1588,24.0145,0.1247,0.1707,0.9596,86470
350,1.2,2550,139,26.177,3338,-3199,24.0144,0.2512,0.3354,0.9596,169864
350,1.2,2600,139,26.177,3338,-3199,24.0144,0.2512,0.3354,0.9596,169864
300,1.05,2050,74,13.936,1777,-1703,24.0135,0.1337,0.1688,0.9596,85501
350,1,1500,78,14.6893,1873,-1795,24.0128,0.141,0.1999,0.9596,101242
350,1.05,1550,87,16.3842,2089,-2002,24.0115,0.1572,0.1999,0.9595,101242
350,1.15,1600,113,21.2806,2713,-2600,24.0088,0.2042,0.2674,0.9594,135454
350,1.15,1650,113,21.2806,2713,-2600,24.0088,0.2042,0.2674,0.9594,135454
800,1,450,31,5.838,744,-713,24,0.056,0.0645,0.9591,32646
500,1.05,450,25,4.7081,600,-575,24,0.0452,0.0563,0.9591,28499
700,1.05,450,31,5.838,744,-713,24,0.056,0.0635,0.9591,32163
450,1.1,450,31,5.838,744,-713,24,0.056,0.0341,0.9591,17286
600,1.1,450,39,7.3446,936,-897,24,0.0704,0.0613,0.9591,31053
650,1.1,450,39,7.3446,936,-897,24,0.0704,0.0613,0.9591,31053
450,1.15,450,31,5.838,744,-713,24,0.056,0.0341,0.9591,17286
600,1.15,450,39,7.3446,936,-897,24,0.0704,0.0613,0.9591,31053
650,1.15,450,39,7.3446,936,-897,24,0.0704,0.0613,0.9591,31053
450,1.2,450,32,6.0264,768,-736,24,0.0578,0.0341,0.9591,17286
600,1.2,450,40,7.533,960,-920,24,0.0722,0.0613,0.9591,31053
650,1.2,450,40,7.533,960,-920,24,0.0722,0.0613,0.9591,31053
750,1.25,450,43,8.0979,1032,-989,24,0.0777,0.0638,0.9591,32295
500,1.3,450,37,6.968,888,-851,24,0.0668,0.0563,0.9591,28499
700,1.3,450,43,8.0979,1032,-989,24,0.0777,0.0635,0.9591,32163
550,1.2,500,63,11.8644,1512,-1449,24,0.1138,0.1113,0.9591,56374
550,0.7,550,15,2.8249,360,-345,24,0.0271,0.0395,0.9591,20009
500,0.75,550,17,3.2015,408,-391,24,0.0307,0.0431,0.9591,21834
400,0.9,550,18,3.3898,432,-414,24,0.0325,0.024,0.9591,12151
550,0.9,550,36,6.7797,864,-828,24,0.065,0.0981,0.9591,49693
300,1.2,550,40,7.533,960,-920,24,0.0722,0.0313,0.9591,15840
250,1.15,700,35,6.5913,840,-805,24,0.0632,0.0212,0.9591,10725
250,1.2,750,40,7.533,960,-920,24,0.0722,0.0212,0.9591,10725
700,0.5,800,19,3.5782,456,-437,24,0.0343,0.0307,0.9591,15574
750,0.5,800,19,3.5782,456,-437,24,0.0343,0.0307,0.9591,15574
300,1.1,800,46,8.6629,1104,-1058,24,0.0831,0.04,0.9591,20253
250,1.15,800,38,7.1563,912,-874,24,0.0686,0.0226,0.9591,11469
300,0.85,850,17,3.2015,408,-391,24,0.0307,0.0393,0.9591,19926
300,0.85,900,17,3.2015,408,-391,24,0.0307,0.0393,0.9591,19926
400,0.85,950,39,7.3446,936,-897,24,0.0704,0.0766,0.9591,38781
150,1.1,1000,16,3.0132,384,-368,24,0.0289,0.0364,0.9591,18438
150,1.1,1050,16,3.0132,384,-368,24,0.0289,0.0364,0.9591,18438
150,1.1,1100,16,3.0132,384,-368,24,0.0289,0.0364,0.9591,18438
300,1.25,1100,85,16.0075,2040,-1955,24,0.1535,0.1547,0.9591,78370
250,1,1150,29,5.4614,696,-667,24,0.0524,0.0763,0.9591,38669
250,1.05,1150,32,6.0264,768,-736,24,0.0578,0.0763,0.9591,38669
150,1.1,1150,16,3.0132,384,-368,24,0.0289,0.0364,0.9591,18438
400,0.55,1200,6,1.1299,144,-138,24,0.0108,0.0269,0.9591,13615
150,1.1,1200,16,3.0132,384,-368,24,0.0289,0.0364,0.9591,18438
400,0.55,1250,6,1.1299,144,-138,24,0.0108,0.0269,0.9591,13615
150,1.1,1250,16,3.0132,384,-368,24,0.0289,0.0364,0.9591,18438
400,0.55,1300,6,1.1299,144,-138,24,0.0108,0.0269,0.9591,13615
300,1.05,1300,57,10.7345,1368,-1311,24,0.103,0.1277,0.9591,64679
150,1.1,1300,17,3.2015,408,-391,24,0.0307,0.061,0.9591,30894
400,0.55,1350,6,1.1299,144,-138,24,0.0108,0.0269,0.9591,13615
350,0.95,1350,57,10.7345,1368,-1311,24,0.103,0.1295,0.9591,65600
300,1.05,1350,57,10.7345,1368,-1311,24,0.103,0.1277,0.9591,64679
150,1.1,1350,17,3.2015,408,-391,24,0.0307,0.061,0.9591,30894
400,0.55,1400,7,1.3183,168,-161,24,0.0126,0.0276,0.9591,13999
150,1.1,1400,17,3.2015,408,-391,24,0.0307,0.061,0.9591,30894
150,1.15,1400,24,4.5198,576,-552,24,0.0433,0.061,0.9591,30894
400,0.55,1450,7,1.3183,168,-161,24,0.0126,0.0276,0.9591,13999
150,1.1,1450,17,3.2015,408,-391,24,0.0307,0.061,0.9591,30894
150,1.15,1450,24,4.5198,576,-552,24,0.0433,0.061,0.9591,30894
400,0.55,1500,7,1.3183,168,-161,24,0.0126,0.0276,0.9591,13999
150,1.1,1500,17,3.2015,408,-391,24,0.0307,0.061,0.9591,30894
150,1.15,1500,24,4.5198,576,-552,24,0.0433,0.061,0.9591,30894
450,0.5,1550,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
150,1.1,1550,17,3.2015,408,-391,24,0.0307,0.061,0.9591,30894
150,1.15,1550,24,4.5198,576,-552,24,0.0433,0.061,0.9591,30894
450,0.5,1600,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
150,1.1,1600,17,3.2015,408,-391,24,0.0307,0.061,0.9591,30894
450,0.5,1650,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
150,1.1,1650,17,3.2015,408,-391,24,0.0307,0.061,0.9591,30894
450,0.5,1700,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
150,1.1,1700,17,3.2015,408,-391,24,0.0307,0.061,0.9591,30894
450,0.5,1750,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
300,1.05,1750,69,12.9944,1656,-1587,24,0.1246,0.1641,0.9591,83127
450,0.5,1800,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
300,1.2,1800,102,19.209,2448,-2346,24,0.1842,0.2327,0.9591,117867
450,0.5,1850,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
450,0.5,1900,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
450,0.5,1950,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
450,0.5,2000,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
300,1.15,2000,96,18.0791,2304,-2208,24,0.1734,0.2364,0.9591,119713
350,1.2,2000,131,24.6704,3144,-3013,24,0.2366,0.2722,0.9591,137859
450,0.5,2050,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
150,1.2,2050,33,6.2147,792,-759,24,0.0596,0.0611,0.9591,30925
450,0.5,2100,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
150,1.2,2100,33,6.2147,792,-759,24,0.0596,0.0611,0.9591,30925
450,0.5,2150,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
350,0.9,2150,59,11.1111,1416,-1357,24,0.1066,0.1836,0.9591,93000
350,1.15,2150,126,23.7288,3024,-2898,24,0.2276,0.3183,0.9591,161207
150,1.2,2150,33,6.2147,792,-759,24,0.0596,0.0611,0.9591,30925
450,0.5,2200,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
350,0.9,2200,59,11.1111,1416,-1357,24,0.1066,0.1836,0.9591,93000
350,1.15,2200,126,23.7288,3024,-2898,24,0.2276,0.3183,0.9591,161207
150,1.2,2200,33,6.2147,792,-759,24,0.0596,0.0611,0.9591,30925
450,0.5,2250,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
350,0.9,2250,59,11.1111,1416,-1357,24,0.1066,0.1836,0.9591,93000
350,1.15,2250,126,23.7288,3024,-2898,24,0.2276,0.3183,0.9591,161207
450,0.5,2300,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
350,0.9,2300,59,11.1111,1416,-1357,24,0.1066,0.1836,0.9591,93000
300,1,2300,65,12.2411,1560,-1495,24,0.1174,0.1694,0.9591,85787
350,1.2,2300,137,25.8004,3288,-3151,24,0.2474,0.3334,0.9591,168852
450,0.5,2350,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
350,0.95,2350,74,13.936,1776,-1702,24,0.1337,0.2174,0.9591,110104
300,1,2350,65,12.2411,1560,-1495,24,0.1174,0.1694,0.9591,85787
450,0.5,2400,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
350,0.95,2400,74,13.936,1776,-1702,24,0.1337,0.2174,0.9591,110104
300,1,2400,65,12.2411,1560,-1495,24,0.1174,0.1694,0.9591,85787
450,0.5,2450,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
350,0.95,2450,74,13.936,1776,-1702,24,0.1337,0.2174,0.9591,110104
300,1,2450,65,12.2411,1560,-1495,24,0.1174,0.1694,0.9591,85787
450,0.5,2500,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
350,0.95,2500,74,13.936,1776,-1702,24,0.1337,0.2174,0.9591,110104
300,1,2500,65,12.2411,1560,-1495,24,0.1174,0.1694,0.9591,85787
450,0.5,2550,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
300,1,2550,65,12.2411,1560,-1495,24,0.1174,0.1694,0.9591,85787
350,1.15,2550,129,24.2938,3096,-2967,24,0.233,0.3208,0.9591,162505
450,0.5,2600,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
300,1,2600,65,12.2411,1560,-1495,24,0.1174,0.1694,0.9591,85787
350,1.15,2600,129,24.2938,3096,-2967,24,0.233,0.3208,0.9591,162505
450,0.5,2650,14,2.6365,336,-322,24,0.0253,0.0394,0.9591,19957
300,1,2650,65,12.2411,1560,-1495,24,0.1174,0.1694,0.9591,85787
300,1.2,2650,111,20.904,2664,-2553,24,0.2005,0.2515,0.9591,127358
350,1.2,2050,132,24.8588,3167,-3035,23.9924,0.2383,0.2722,0.9588,137859
350,1.2,1600,121,22.7872,2903,-2782,23.9917,0.2185,0.2674,0.9587,135454
350,1.1,1450,99,18.6441,2375,-2276,23.9899,0.1787,0.2417,0.9587,122440
300,1.15,2050,97,18.2674,2327,-2230,23.9897,0.1751,0.2364,0.9586,119713
350,1.1,1400,96,18.0791,2303,-2207,23.9896,0.1733,0.2359,0.9586,119473
300,1.1,2000,88,16.5725,2111,-2023,23.9886,0.1589,0.2364,0.9586,119713
300,1.05,1450,64,12.0527,1535,-1471,23.9844,0.1155,0.1482,0.9584,75038
350,1.15,2300,127,23.9171,3046,-2919,23.9843,0.2292,0.3189,0.9584,161493
300,1.05,1400,61,11.4878,1463,-1402,23.9836,0.1101,0.1423,0.9584,72071
300,1,1450,57,10.7345,1367,-1310,23.9825,0.1029,0.1482,0.9584,75038
300,1,1400,54,10.1695,1295,-1241,23.9815,0.0975,0.1423,0.9583,72071
300,1.2,1950,104,19.5857,2494,-2390,23.9808,0.1877,0.2364,0.9583,119713
300,1.15,2650,101,19.0207,2422,-2321,23.9802,0.1823,0.2369,0.9583,119999
300,1.15,700,48,9.0395,1151,-1103,23.9792,0.0866,0.0385,0.9582,19509
300,1.15,1750,92,17.3258,2206,-2114,23.9783,0.166,0.2317,0.9582,117339
300,1.1,2050,89,16.7608,2134,-2045,23.9775,0.1606,0.2364,0.9582,119713
300,1.25,1000,81,15.2542,1942,-1861,23.9753,0.1461,0.1411,0.9581,71454
350,1,1550,79,14.8776,1894,-1815,23.9747,0.1425,0.1999,0.958,101242
350,1.1,600,39,7.3446,935,-896,23.9744,0.0704,0.0417,0.958,21136
300,1.25,950,77,14.5009,1846,-1769,23.974,0.1389,0.1314,0.958,66555
550,1.2,450,38,7.1563,911,-873,23.9737,0.0686,0.0613,0.958,31030
250,1.1,950,38,7.1563,911,-873,23.9737,0.0686,0.0959,0.958,48553
350,0.95,2550,75,14.1243,1798,-1723,23.9733,0.1353,0.2194,0.958,111116
350,0.95,2600,75,14.1243,1798,-1723,23.9733,0.1353,0.2194,0.958,111116
350,0.95,2650,75,14.1243,1798,-1723,23.9733,0.1353,0.2194,0.958,111116
550,1.1,450,37,6.968,887,-850,23.973,0.0668,0.0613,0.958,31030
550,1.15,450,37,6.968,887,-850,23.973,0.0668,0.0613,0.958,31030
350,0.95,2150,72,13.5593,1726,-1654,23.9722,0.1299,0.2168,0.958,109818
350,0.95,2200,72,13.5593,1726,-1654,23.9722,0.1299,0.2168,0.958,109818
350,0.95,2250,72,13.5593,1726,-1654,23.9722,0.1299,0.2168,0.958,109818
350,1,650,32,6.0264,767,-735,23.9688,0.0577,0.0443,0.9578,22416
700,1,450,29,5.4614,695,-666,23.9655,0.0523,0.0635,0.9577,32163
700,0.45,1150,29,5.4614,695,-666,23.9655,0.0523,0.0213,0.9577,10811
350,0.9,1900,58,10.9228,1390,-1332,23.9655,0.1046,0.1375,0.9577,69652
350,0.9,1950,58,10.9228,1390,-1332,23.9655,0.1046,0.1375,0.9577,69652
350,0.9,2000,58,10.9228,1390,-1332,23.9655,0.1046,0.1375,0.9577,69652
350,0.9,2050,58,10.9228,1390,-1332,23.9655,0.1046,0.1375,0.9577,69652
350,0.9,2100,58,10.9228,1390,-1332,23.9655,0.1046,0.1375,0.9577,69652
350,0.85,900,28,5.2731,671,-643,23.9643,0.0505,0.0545,0.9576,27597
300,1.1,1750,84,15.8192,2013,-1929,23.9643,0.1515,0.2317,0.9576,117339
300,1.05,1250,55,10.3578,1318,-1263,23.9636,0.0992,0.1198,0.9576,60653
350,1.2,2100,133,25.0471,3187,-3054,23.9624,0.2398,0.2722,0.9576,137859
550,1.1,500,53,9.9812,1270,-1217,23.9623,0.0956,0.1113,0.9576,56374
300,1.2,650,50,9.4162,1198,-1148,23.96,0.0902,0.037,0.9575,18750
300,1,1200,50,9.4162,1198,-1148,23.96,0.0902,0.1198,0.9575,60653
300,1,1250,50,9.4162,1198,-1148,23.96,0.0902,0.1198,0.9575,60653
300,1.05,2100,75,14.1243,1797,-1722,23.96,0.1352,0.1688,0.9575,85501
350,1.2,1700,124,23.3522,2971,-2847,23.9597,0.2236,0.2674,0.9574,135454
450,1.1,550,48,9.0395,1150,-1102,23.9583,0.0865,0.0773,0.9574,39164
350,0.8,1150,24,4.5198,575,-551,23.9583,0.0433,0.0427,0.9574,21622
350,0.95,1950,70,13.1827,1677,-1607,23.9571,0.1262,0.1707,0.9573,86470
350,0.95,2000,70,13.1827,1677,-1607,23.9571,0.1262,0.1707,0.9573,86470
500,1,450,23,4.3315,551,-528,23.9565,0.0415,0.0563,0.9573,28499
500,0.95,450,22,4.1431,527,-505,23.9545,0.0397,0.0558,0.9572,28283
750,1.3,450,44,8.2863,1054,-1010,23.9545,0.0793,0.0638,0.9572,32295
300,1.2,1300,84,15.8192,2012,-1928,23.9524,0.1514,0.1855,0.9572,93935
350,1.2,1650,122,22.9755,2922,-2800,23.9508,0.2199,0.2674,0.9571,135454
350,1.1,1500,101,19.0207,2419,-2318,23.9505,0.182,0.2577,0.9571,130498
800,0.5,800,20,3.7665,479,-459,23.95,0.036,0.0307,0.9571,15574
300,1.15,2100,98,18.4557,2347,-2249,23.949,0.1766,0.2364,0.957,119713
500,1,550,39,7.3446,934,-895,23.9487,0.0703,0.0995,0.957,50377
350,0.9,900,39,7.3446,934,-895,23.9487,0.0703,0.083,0.957,42024
350,1.2,2150,135,25.4237,3233,-3098,23.9481,0.2433,0.3183,0.957,161207
350,1.2,2200,135,25.4237,3233,-3098,23.9481,0.2433,0.3183,0.957,161207
500,1.2,500,55,10.3578,1317,-1262,23.9455,0.0991,0.0918,0.9569,46496
350,0.95,2300,73,13.7476,1748,-1675,23.9452,0.1315,0.2174,0.9569,110104
350,1.15,1450,107,20.1507,2562,-2455,23.9439,0.1928,0.2417,0.9568,122440
350,0.95,2050,71,13.371,1700,-1629,23.9437,0.1279,0.1707,0.9568,86470
350,0.95,2100,71,13.371,1700,-1629,23.9437,0.1279,0.1707,0.9568,86470
350,1.05,650,35,6.5913,838,-803,23.9429,0.0631,0.0443,0.9568,22416
350,1.15,1400,104,19.5857,2490,-2386,23.9423,0.1874,0.2359,0.9568,119473
500,1.15,500,51,9.6045,1221,-1170,23.9412,0.0919,0.0918,0.9567,46496
250,1.2,950,49,9.2279,1173,-1124,23.9388,0.0883,0.0959,0.9566,48553
750,1.05,450,32,6.0264,766,-734,23.9375,0.0576,0.0638,0.9566,32295
250,1.1,800,32,6.0264,766,-734,23.9375,0.0576,0.0226,0.9566,11469
250,1.15,1050,48,9.0395,1149,-1101,23.9375,0.0865,0.1095,0.9566,55469
300,1.2,2250,109,20.5273,2609,-2500,23.9358,0.1963,0.2509,0.9565,127072
250,1.1,750,31,5.838,742,-711,23.9355,0.0558,0.0212,0.9565,10725
300,1.15,1300,77,14.5009,1843,-1766,23.9351,0.1387,0.1855,0.9565,93935
300,1.15,1350,77,14.5009,1843,-1766,23.9351,0.1387,0.1855,0.9565,93935
300,1,1750,60,11.2994,1436,-1376,23.9333,0.1081,0.1641,0.9564,83127
300,1.2,2000,105,19.774,2513,-2408,23.9333,0.1891,0.2364,0.9564,119713
300,1.1,2100,90,16.9492,2154,-2064,23.9333,0.1621,0.2364,0.9564,119713
300,1.1,750,44,8.2863,1053,-1009,23.9318,0.0792,0.0385,0.9563,19509
350,1,1050,58,10.9228,1388,-1330,23.931,0.1045,0.1377,0.9563,69734
350,1.2,1450,115,21.6573,2752,-2637,23.9304,0.2071,0.2417,0.9563,122440
550,0.95,550,42,7.9096,1005,-963,23.9286,0.0756,0.1124,0.9562,56950
500,1.05,550,42,7.9096,1005,-963,23.9286,0.0756,0.0995,0.9562,50377
250,1.2,800,42,7.9096,1005,-963,23.9286,0.0756,0.0226,0.9562,11469
250,1.15,850,42,7.9096,1005,-963,23.9286,0.0756,0.0839,0.9562,42513
