"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"1","R194","elderly_disabled_i <= 0 & rawearn > 2589 & months_since_cert_n <= 7",3,"INCLUDE",0.698,0.698,0.2,24,10,14,0.417,0.013,0.016,6.25,0.067,"earned_overissuance"
"1","R78","rawearn > 2634",1,"INCLUDE",0.659,0.659,0.3,41,17,24,0.415,0.021,0.027,6.22,0.067,"earned_overissuance"
"1","R802","children_i <= 0 & total_deductions > 108.2 & total_deductions <= 906 & cat_elig > 0 & medical_deductions <= 4 & utilities <= 600 & rawunearn <= 183 & percent_abawd <= 1 & unc_rawben_rel_max > -0.404 & months_since_cert_n > 5 & months_since_cert_n <= 20 & count_divisible_by_100 <= 0",12,"INCLUDE",0.601,0.601,2.3,278,113,165,0.406,0.142,0.154,6.1,0.067,"earned_overissuance"
"1","R271","children_i <= 0 & total_deductions <= 1724 & rawben_rel_max > 0.2775801 & rawben_rel_max <= 0.975945 & rawearn > 1",5,"INCLUDE",0.517,0.517,4.3,511,205,306,0.401,0.259,0.199,6.02,0.067,"earned_overissuance"
"1","R624","expedited_i <= 0 & cat_elig > 0 & homeless == FALSE & rawearn <= 1 & rawunearn <= 716 & unc_rawben_rel_max > 1.484536 & unc_rawben_rel_max <= 1.516",7,"INCLUDE",0.876,0.876,0.1,15,6,9,0.4,0.008,0.01,6,0.067,"earned_overissuance"
"1","R220","rawben_rel_max > 0.8185053 & rawben_rel_max <= 0.822064 & rawunearn <= 874",3,"INCLUDE",0.86,0.86,0.1,10,4,6,0.4,0.005,0.005,6,0.067,"earned_overissuance"
"1","R648","total_deductions > 4.2 & cat_elig > 0 & rawunearn > 476 & rawunearn <= 499",4,"INCLUDE",0.782,0.782,0.1,10,4,6,0.4,0.005,0.005,6,0.067,"earned_overissuance"
"1","R564","children_i <= 0 & utilities > 46 & utilities <= 48 & homeless == FALSE & rawunearn <= 777 & count_divisible_by_100 <= 0",6,"INCLUDE",0.728,0.728,0.3,30,12,18,0.4,0.015,0.015,6,0.067,"earned_overissuance"
"1","R505","elderly_disabled_i <= 0 & cat_elig <= 1 & utilities <= 583 & rawearn > 2302 & months_since_cert_n <= 8",5,"INCLUDE",0.711,0.711,0.1,15,6,9,0.4,0.008,0.009,6,0.067,"earned_overissuance"
"1","R715","children_i <= 0 & total_deductions <= 975 & cat_elig > 0 & rawben_rel_max > 0.2846975 & utilities <= 1020 & rawearn > 1024 & months_since_cert_n <= 3",7,"INCLUDE",0.529,0.529,0.7,85,34,51,0.4,0.043,0.028,6,0.067,"earned_overissuance"
"1","R346","rawben_rel_max > 0.4536082 & rawben_rel_max <= 0.9715303 & rawearn > 1 & rawearn <= 1528 & months_since_cert_n <= 24",5,"INCLUDE",0.571,0.571,3.3,395,157,238,0.397,0.198,0.166,5.96,0.067,"earned_overissuance"
"1","R801","children_i <= 0 & total_deductions > 851.8 & total_deductions <= 1720 & cat_elig > 0 & shelter_expenses <= 2355 & utilities <= 586 & rawunearn <= 183 & months_since_cert_n > 0 & months_since_cert_n <= 5 & count_divisible_by_100 <= 0",10,"INCLUDE",0.622,0.622,0.8,91,36,55,0.396,0.045,0.041,5.93,0.067,"earned_overissuance"
"1","R785","total_deductions > 1328 & total_deductions <= 1720 & cat_elig > 0 & rawunearn <= 183",4,"INCLUDE",0.598,0.598,0.3,38,15,23,0.395,0.019,0.023,5.92,0.067,"earned_overissuance"
"1","R737","total_deductions <= 1564 & rawearn > 2634 & rawunearn <= 11",3,"INCLUDE",0.61,0.61,0.3,33,13,20,0.394,0.016,0.021,5.91,0.067,"earned_overissuance"
"1","R632","rawben_rel_max > 0.2775801 & rawben_rel_max <= 0.972 & rawearn > 1 & count_divisible_by_100 <= 0",4,"INCLUDE",0.604,0.604,4.3,510,201,309,0.394,0.253,0.194,5.91,0.067,"earned_overissuance"
"1","R779","children_i <= 0 & total_deductions > 29 & cat_elig > 0 & rawben_rel_max > 0.2846975 & utilities <= 49 & rawunearn <= 11 & months_since_cert_n > 2 & months_since_cert_n <= 11 & count_divisible_by_100 <= 0",9,"INCLUDE",0.618,0.618,1.5,182,71,111,0.39,0.09,0.098,5.85,0.067,"earned_overissuance"
