"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Washington","unearned_income","1","total_deductions_by_hh_size <= 780.00 & unc_rawben_rel_max >   1.96 & unc_rawben_rel_max <=   1.98","total_deductions_by_hh_size <= 702.000 & unc_rawben_rel_max >   1.764 & unc_rawben_rel_max <=   1.980",FALSE,FALSE,42,5,0.119,1188,15,0.133,0,NA
"Washington","unearned_income","1","unc_rawben_rel_max >   1.95 & utilities >  55.50 & utilities <= 288.00","unc_rawben_rel_max >   1.95 & utilities >  55.50 & utilities <= 288.00",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Washington","unearned_income","2-3","expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 668.0 & unc_rawben_rel_max >   1.8","expedited_i <=   0.375 & shelter_expenses_by_hh_size <= 668.000 & unc_rawben_rel_max >   1.350",FALSE,FALSE,18,1,0.056,292,9,0,0,NA
"Washington","unearned_income","2-3","percent_abawd <=   0.25 & unc_rawben_rel_max >   1.77 & utilities > 590.00","percent_abawd <=   0.1875 & unc_rawben_rel_max >   1.7700 & utilities > 442.5000",FALSE,FALSE,1,1,1,512,1,1,0,NA
"Washington","unearned_income","2-3","children_i <= 0.500 & expedited_i <= 0.500 & percent_abawd <= 0.167 & unc_rawben_rel_max > 1.770","children_i <= 0.500 & expedited_i <= 0.500 & percent_abawd <= 0.167 & unc_rawben_rel_max > 1.770",TRUE,FALSE,1,1,1,512,0,NA,0,NA
"Washington","unearned_income","1","elderly_disabled_i >   0.50 & percent_abawd <=   0.75 & unc_rawben_rel_max >   1.46 & utilities <= 290.00","elderly_disabled_i >   0.50 & percent_abawd <=   0.75 & unc_rawben_rel_max >   1.46 & utilities <= 290.00",TRUE,FALSE,3,0,0,0,2,0.5,2,0.5
"Washington","unearned_income","1","shelter_expenses_by_hh_size <= 2190.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.26 & utilities <=  301.00","shelter_expenses_by_hh_size <= 1971.000 & unc_rawben_rel_max >    1.737 & unc_rawben_rel_max <=    2.034 & utilities <=  270.900",FALSE,FALSE,10,1,0.1,230,3,0,0,NA
"Washington","unearned_income","2-3","elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.52","elderly_disabled_i > 0.375 & HH_size_n > 1.875 & unc_rawben_rel_max > 1.672",FALSE,FALSE,1,1,1,512,1,1,0,NA
"Washington","unearned_income","2-3","unc_rawben_rel_max >   2.00 & unc_rawben_rel_max <=   2.54 & utilities > 462.00","unc_rawben_rel_max >   1.500 & unc_rawben_rel_max <=   1.905 & utilities > 462.000",FALSE,FALSE,2,1,0.5,512,0,NA,0,NA
"Washington","unearned_income","1","cat_elig <=   1.50 & count_divisible_by_100 <=   0.50 & unc_rawben_rel_max >   1.93 & utilities <= 288.00","cat_elig <=   1.350 & count_divisible_by_100 <=   0.450 & unc_rawben_rel_max >   1.737 & utilities <= 259.200",FALSE,FALSE,11,1,0.091,230,4,0.25,2,0.5
"Washington","unearned_income","1","elderly_disabled_i >   0.5 & total_deductions_by_hh_size <= 440.0 & unc_rawben_rel_max >   1.5 & utilities <=  27.5","elderly_disabled_i >   0.45 & total_deductions_by_hh_size <= 484.00 & unc_rawben_rel_max >   1.35 & utilities <=  24.75",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Washington","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 642.000 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   1.980",FALSE,FALSE,16,1,0.062,230,1,0,0,NA
"Washington","unearned_income","2-3","total_deductions_by_hh_size >  881.00 & total_deductions_by_hh_size <= 1390.00 & unc_rawben_rel_max >    1.75","total_deductions_by_hh_size >  881.00 & total_deductions_by_hh_size <= 1390.00 & unc_rawben_rel_max >    1.75",TRUE,FALSE,1,1,1,512,0,NA,0,NA
"Washington","unearned_income","1","expedited_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.97 & utilities <= 606.00","expedited_i <=   0.450 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.773 & utilities <= 545.400",FALSE,FALSE,10,2,0.2,460,7,0.286,1,0
"Washington","unearned_income","1","shelter_expenses_by_hh_size <= 1170.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.98 & utilities <=  286.00","shelter_expenses_by_hh_size <= 1053.000 & unc_rawben_rel_max >    1.737 & unc_rawben_rel_max <=    2.682 & utilities <=  257.400",FALSE,FALSE,10,1,0.1,230,4,0,1,0
"Washington","unearned_income","2-3","elderly_disabled_i > 0.500 & expedited_i <= 0.500 & percent_abawd <= 0.167 & unc_rawben_rel_max > 1.760","elderly_disabled_i > 0.500 & expedited_i <= 0.500 & percent_abawd <= 0.167 & unc_rawben_rel_max > 1.760",TRUE,FALSE,1,1,1,512,0,NA,0,NA
"Washington","unearned_income","1","months_since_cert_n >   7.50 & percent_abawd <=   0.25 & unc_rawben_rel_max >   1.93 & utilities <= 430.00","months_since_cert_n >   6.750 & percent_abawd <=   0.225 & unc_rawben_rel_max >   1.737 & utilities <= 387.000",FALSE,FALSE,2,0,0,0,0,NA,0,NA
"Washington","unearned_income","2-3","married >   0.50 & unc_rawben_rel_max >   1.76 & utilities > 590.00","married >   0.375 & unc_rawben_rel_max >   1.760 & utilities > 442.500",FALSE,FALSE,1,1,1,512,1,1,0,NA
