"target","rep","arm","variant","budget","n_admitted","n_scanned","base_rate","n_deployed","workload","precision","dollar_recall","n_core","n_buffer","slack"
"Massachusetts",2,"outoffold","common",0.1,36511,20000,0.1366,31,0.0999,0.3678,0.2572,68,133,0
"Massachusetts",2,"selfscored","common",0.05,36511,20000,0.1366,18,0.0494,0.3953,0.121,33,69,0
"Massachusetts",2,"selfscored","common",0.1,36511,20000,0.1366,36,0.0999,0.3908,0.3081,68,125,0
"Massachusetts",2,"outoffold","own",0.05,36511,20000,0.1366,18,0.0494,0.4651,0.1665,29,72,0
"Massachusetts",2,"outoffold","own",0.1,36511,20000,0.1366,31,0.0999,0.3678,0.2572,68,133,0
"Massachusetts",2,"selfscored","own",0.05,41821,20000,0.1366,14,0.0494,0.4884,0.165,36,82,0
"Massachusetts",2,"selfscored","own",0.1,41821,20000,0.1366,35,0.0999,0.3793,0.2815,78,145,0
"Massachusetts",3,"outoffold","common",0.05,38402,20000,0.1366,15,0.0494,0.4186,0.1511,26,72,0
"Massachusetts",3,"outoffold","common",0.1,38402,20000,0.1366,27,0.0999,0.3793,0.3042,59,150,0
"Massachusetts",3,"selfscored","common",0.05,38402,20000,0.1366,16,0.0494,0.3953,0.1387,33,75,0
"Massachusetts",3,"selfscored","common",0.1,38402,20000,0.1366,33,0.0999,0.3448,0.2436,76,131,0
"Massachusetts",3,"outoffold","own",0.05,38402,20000,0.1366,15,0.0494,0.4186,0.1511,26,72,0
"Massachusetts",3,"outoffold","own",0.1,38402,20000,0.1366,27,0.0999,0.3793,0.3042,59,150,0
"Massachusetts",3,"selfscored","own",0.05,40777,20000,0.1366,16,0.0494,0.4419,0.164,31,87,0
"Massachusetts",3,"selfscored","own",0.1,40777,20000,0.1366,37,0.0999,0.3793,0.2793,77,150,0
"Massachusetts",4,"outoffold","common",0.05,37609,20000,0.1366,14,0.0494,0.5581,0.1803,37,72,0
"Massachusetts",4,"outoffold","common",0.1,37609,20000,0.1366,34,0.0999,0.3908,0.3174,76,130,0
"Massachusetts",4,"selfscored","common",0.05,37609,20000,0.1366,13,0.0494,0.3488,0.1006,25,74,0
"Massachusetts",4,"selfscored","common",0.1,37609,20000,0.1366,33,0.0999,0.3218,0.2175,65,131,0
"Massachusetts",4,"outoffold","own",0.05,37609,20000,0.1366,14,0.0494,0.5581,0.1803,37,72,0
"Massachusetts",4,"outoffold","own",0.1,37609,20000,0.1366,34,0.0999,0.3908,0.3174,76,130,0
"Massachusetts",4,"selfscored","own",0.05,41674,20000,0.1366,14,0.0494,0.3488,0.1265,26,80,0
"Massachusetts",4,"selfscored","own",0.1,41674,20000,0.1366,34,0.0999,0.3678,0.2601,72,151,0
"Massachusetts",5,"outoffold","common",0.05,37278,20000,0.1366,16,0.0494,0.4884,0.2027,30,67,0
"Massachusetts",5,"outoffold","common",0.1,37278,20000,0.1366,30,0.0999,0.3448,0.2542,64,123,0
"Massachusetts",5,"selfscored","common",0.05,37278,20000,0.1366,18,0.0494,0.4884,0.1855,35,58,0
"Massachusetts",5,"selfscored","common",0.1,37278,20000,0.1366,33,0.0999,0.3563,0.2542,58,143,0
"Massachusetts",5,"outoffold","own",0.05,37278,20000,0.1366,16,0.0494,0.4884,0.2027,30,67,0
"Massachusetts",5,"outoffold","own",0.1,37278,20000,0.1366,30,0.0999,0.3448,0.2542,64,123,0
"Massachusetts",5,"selfscored","own",0.05,41403,20000,0.1366,17,0.0494,0.4651,0.2074,36,63,0
"Massachusetts",5,"selfscored","own",0.1,41403,20000,0.1366,34,0.0999,0.3793,0.3035,66,141,0
"Michigan",1,"outoffold","common",0.05,36875,20000,0.1308,21,0.0498,0.3256,0.1182,33,48,0
"Michigan",1,"outoffold","common",0.1,36875,20000,0.1308,36,0.0995,0.314,0.2409,70,121,0
"Michigan",1,"selfscored","common",0.05,36875,20000,0.1308,21,0.0498,0.4186,0.1686,27,66,0
"Michigan",1,"selfscored","common",0.1,36875,20000,0.1308,38,0.0995,0.3372,0.2768,64,132,0
"Michigan",1,"outoffold","own",0.05,36875,20000,0.1308,21,0.0498,0.3256,0.1182,33,48,0
"Michigan",1,"outoffold","own",0.1,36875,20000,0.1308,36,0.0995,0.314,0.2409,70,121,0
"Michigan",1,"selfscored","own",0.05,41541,20000,0.1308,21,0.0498,0.4186,0.1764,34,70,0
"Michigan",1,"selfscored","own",0.1,41541,20000,0.1308,38,0.0995,0.3721,0.3341,70,142,0
"Michigan",2,"outoffold","common",0.05,36511,20000,0.1308,20,0.0498,0.3721,0.1321,38,56,0
"Michigan",2,"outoffold","common",0.1,36511,20000,0.1308,38,0.0995,0.2907,0.2554,65,123,0
"Michigan",2,"selfscored","common",0.05,36511,20000,0.1308,24,0.0498,0.3256,0.1238,36,50,0
"Michigan",2,"selfscored","common",0.1,36511,20000,0.1308,37,0.0995,0.2791,0.2474,64,120,0
"Michigan",2,"outoffold","own",0.05,36511,20000,0.1308,20,0.0498,0.3721,0.1321,38,56,0
"Michigan",2,"outoffold","own",0.1,36511,20000,0.1308,38,0.0995,0.2907,0.2554,65,123,0
"Michigan",2,"selfscored","own",0.05,41821,20000,0.1308,27,0.0498,0.3256,0.1229,36,53,0
"Michigan",2,"selfscored","own",0.1,41821,20000,0.1308,41,0.0995,0.2907,0.2476,60,148,0
"Michigan",3,"outoffold","common",0.05,38402,20000,0.1308,20,0.0498,0.3256,0.1068,28,71,0
"Michigan",3,"outoffold","common",0.1,38402,20000,0.1308,36,0.0995,0.2907,0.2339,60,136,0
"Michigan",3,"selfscored","common",0.05,38402,20000,0.1308,19,0.0498,0.2326,0.0503,32,69,0
"Michigan",3,"selfscored","common",0.1,38402,20000,0.1308,37,0.0995,0.3256,0.2948,65,137,0
"Michigan",3,"outoffold","own",0.05,38402,20000,0.1308,20,0.0498,0.3256,0.1068,28,71,0
"Michigan",3,"outoffold","own",0.1,38402,20000,0.1308,36,0.0995,0.2907,0.2339,60,136,0
"Michigan",3,"selfscored","own",0.05,40777,20000,0.1308,19,0.0498,0.2326,0.046,32,81,0
"Michigan",3,"selfscored","own",0.1,40777,20000,0.1308,44,0.0995,0.3488,0.2873,67,162,0
"Michigan",4,"outoffold","common",0.05,37609,20000,0.1308,23,0.0498,0.3488,0.1732,28,68,0
"Michigan",4,"outoffold","common",0.1,37609,20000,0.1308,41,0.0995,0.3023,0.2724,57,135,0
"Michigan",4,"selfscored","common",0.05,37609,20000,0.1308,26,0.0498,0.3721,0.119,37,56,0
"Michigan",4,"selfscored","common",0.1,37609,20000,0.1308,38,0.0995,0.3256,0.2903,54,161,0
"Michigan",4,"outoffold","own",0.05,37609,20000,0.1308,23,0.0498,0.3488,0.1732,28,68,0
"Michigan",4,"outoffold","own",0.1,37609,20000,0.1308,41,0.0995,0.3023,0.2724,57,135,0
"Michigan",4,"selfscored","own",0.05,41674,20000,0.1308,22,0.0498,0.3721,0.1344,34,67,0
"Michigan",4,"selfscored","own",0.1,41674,20000,0.1308,43,0.0995,0.314,0.2358,63,157,0
"Michigan",5,"outoffold","common",0.05,37278,20000,0.1308,14,0.0498,0.3023,0.1387,26,83,0
"Michigan",5,"outoffold","common",0.1,37278,20000,0.1308,38,0.0995,0.2791,0.2232,72,121,0
"Michigan",5,"selfscored","common",0.05,37278,20000,0.1308,21,0.0498,0.3256,0.09,31,65,0
"Michigan",5,"selfscored","common",0.1,37278,20000,0.1308,35,0.0995,0.2558,0.1857,62,148,0
"Michigan",5,"outoffold","own",0.05,37278,20000,0.1308,14,0.0498,0.3023,0.1387,26,83,0
"Michigan",5,"outoffold","own",0.1,37278,20000,0.1308,38,0.0995,0.2791,0.2232,72,121,0
"Michigan",5,"selfscored","own",0.05,41403,20000,0.1308,22,0.0498,0.3953,0.1638,31,75,0
"Michigan",5,"selfscored","own",0.1,41403,20000,0.1308,35,0.0995,0.3023,0.2371,66,154,0
"Minnesota",1,"outoffold","common",0.05,36875,20000,0.1225,24,0.0494,0.3409,0.182,42,61,0
"Minnesota",1,"outoffold","common",0.1,36875,20000,0.1225,47,0.1,0.2921,0.3226,82,157,0
"Minnesota",1,"selfscored","common",0.05,36875,20000,0.1225,15,0.0494,0.3409,0.2092,38,76,0
"Minnesota",1,"selfscored","common",0.1,36875,20000,0.1225,34,0.1,0.2697,0.2968,72,161,0
"Minnesota",1,"outoffold","own",0.05,36875,20000,0.1225,24,0.0494,0.3409,0.182,42,61,0
"Minnesota",1,"outoffold","own",0.1,36875,20000,0.1225,47,0.1,0.2921,0.3226,82,157,0
"Minnesota",1,"selfscored","own",0.05,41541,20000,0.1225,17,0.0494,0.3182,0.1959,37,85,0
"Minnesota",1,"selfscored","own",0.1,41541,20000,0.1225,40,0.1,0.2809,0.305,76,177,0
"Minnesota",2,"outoffold","common",0.05,36511,20000,0.1225,22,0.0494,0.3636,0.2314,40,54,0
"Minnesota",2,"outoffold","common",0.1,36511,20000,0.1225,40,0.1,0.3371,0.3436,73,149,0
"Minnesota",2,"selfscored","common",0.05,36511,20000,0.1225,20,0.0494,0.2955,0.1919,47,69,0
"Minnesota",2,"selfscored","common",0.1,36511,20000,0.1225,38,0.1,0.2697,0.298,72,152,0
"Minnesota",2,"outoffold","own",0.05,36511,20000,0.1225,22,0.0494,0.3636,0.2314,40,54,0
"Minnesota",2,"outoffold","own",0.1,36511,20000,0.1225,40,0.1,0.3371,0.3436,73,149,0
"Minnesota",2,"selfscored","own",0.05,41821,20000,0.1225,21,0.0494,0.3409,0.2052,47,77,0
"Minnesota",2,"selfscored","own",0.1,41821,20000,0.1225,41,0.1,0.2697,0.2842,84,171,0
"Minnesota",3,"outoffold","common",0.05,38402,20000,0.1225,23,0.0494,0.3864,0.2484,34,68,0
"Minnesota",3,"outoffold","common",0.1,38402,20000,0.1225,38,0.1,0.3034,0.3261,65,162,0
"Minnesota",3,"selfscored","common",0.05,38402,20000,0.1225,25,0.0494,0.3409,0.1938,40,68,0
"Minnesota",3,"selfscored","common",0.1,38402,20000,0.1225,43,0.1,0.2697,0.3075,78,142,0
"Minnesota",3,"outoffold","own",0.05,38402,20000,0.1225,23,0.0494,0.3864,0.2484,34,68,0
"Minnesota",3,"outoffold","own",0.1,38402,20000,0.1225,38,0.1,0.3034,0.3261,65,162,0
"Minnesota",3,"selfscored","own",0.05,40777,20000,0.1225,16,0.0494,0.3636,0.2047,43,83,0
"Minnesota",3,"selfscored","own",0.1,40777,20000,0.1225,42,0.1,0.2921,0.3318,84,173,0
"Minnesota",4,"outoffold","common",0.05,37609,20000,0.1225,24,0.0494,0.2955,0.1891,34,71,0
"Minnesota",4,"outoffold","common",0.1,37609,20000,0.1225,44,0.1,0.236,0.2555,66,146,0
"Minnesota",4,"selfscored","common",0.05,37609,20000,0.1225,22,0.0494,0.3409,0.2036,45,58,0
"Minnesota",4,"selfscored","common",0.1,37609,20000,0.1225,46,0.1,0.2697,0.2743,77,176,0
"Minnesota",4,"outoffold","own",0.05,37609,20000,0.1225,24,0.0494,0.2955,0.1891,34,71,0
"Minnesota",4,"outoffold","own",0.1,37609,20000,0.1225,44,0.1,0.236,0.2555,66,146,0
"Minnesota",4,"selfscored","own",0.05,41674,20000,0.1225,22,0.0494,0.3182,0.2235,42,73,0
"Minnesota",4,"selfscored","own",0.1,41674,20000,0.1225,45,0.1,0.2584,0.2843,86,185,0
"Minnesota",5,"outoffold","common",0.05,37278,20000,0.1225,20,0.0494,0.4091,0.2545,36,67,0
"Minnesota",5,"outoffold","common",0.1,37278,20000,0.1225,46,0.1,0.2584,0.2951,69,151,0
"Minnesota",5,"selfscored","common",0.05,37278,20000,0.1225,25,0.0494,0.3636,0.174,39,68,0
"Minnesota",5,"selfscored","common",0.1,37278,20000,0.1225,40,0.1,0.3034,0.3074,73,161,0
"Minnesota",5,"outoffold","own",0.05,37278,20000,0.1225,20,0.0494,0.4091,0.2545,36,67,0
"Minnesota",5,"outoffold","own",0.1,37278,20000,0.1225,46,0.1,0.2584,0.2951,69,151,0
"Minnesota",5,"selfscored","own",0.05,41403,20000,0.1225,24,0.0494,0.3636,0.2107,40,97,0
"Minnesota",5,"selfscored","own",0.1,41403,20000,0.1225,42,0.1,0.3146,0.3244,90,173,0
"Mississippi",1,"outoffold","common",0.05,36875,20000,0.1227,25,0.0493,0.1887,0.0643,29,38,0
"Mississippi",1,"outoffold","common",0.1,36875,20000,0.1227,39,0.0994,0.2804,0.2039,46,114,0
"Mississippi",1,"selfscored","common",0.05,36875,20000,0.1227,21,0.0493,0.3019,0.1126,31,48,0
"Mississippi",1,"selfscored","common",0.1,36875,20000,0.1227,37,0.0994,0.3551,0.2887,56,111,0
"Mississippi",1,"outoffold","own",0.05,36875,20000,0.1227,25,0.0493,0.1887,0.0643,29,38,0
"Mississippi",1,"outoffold","own",0.1,36875,20000,0.1227,39,0.0994,0.2804,0.2039,46,114,0
"Mississippi",1,"selfscored","own",0.05,41541,20000,0.1227,21,0.0493,0.3019,0.1087,38,44,0
"Mississippi",1,"selfscored","own",0.1,41541,20000,0.1227,43,0.0994,0.2804,0.2377,53,137,0
"Mississippi",2,"outoffold","common",0.05,36511,20000,0.1227,19,0.0493,0.2642,0.0997,29,57,0
"Mississippi",2,"outoffold","common",0.1,36511,20000,0.1227,37,0.0994,0.2897,0.2314,61,125,0
"Mississippi",2,"selfscored","common",0.05,36511,20000,0.1227,22,0.0493,0.3019,0.117,38,50,0
"Mississippi",2,"selfscored","common",0.1,36511,20000,0.1227,37,0.0994,0.3551,0.2579,61,120,0
"Mississippi",2,"outoffold","own",0.05,36511,20000,0.1227,19,0.0493,0.2642,0.0997,29,57,0
"Mississippi",2,"outoffold","own",0.1,36511,20000,0.1227,37,0.0994,0.2897,0.2314,61,125,0
"Mississippi",2,"selfscored","own",0.05,41821,20000,0.1227,22,0.0493,0.3585,0.1272,36,48,0
"Mississippi",2,"selfscored","own",0.1,41821,20000,0.1227,43,0.0994,0.3458,0.2425,58,145,0
"Mississippi",3,"outoffold","common",0.05,38402,20000,0.1227,24,0.0493,0.3396,0.1474,39,43,0
"Mississippi",3,"outoffold","common",0.1,38402,20000,0.1227,34,0.0994,0.2897,0.2303,60,118,0
"Mississippi",3,"selfscored","common",0.05,38402,20000,0.1227,22,0.0493,0.2264,0.0949,28,62,0
"Mississippi",3,"selfscored","common",0.1,38402,20000,0.1227,45,0.0994,0.2243,0.2056,58,116,0
"Mississippi",3,"outoffold","own",0.05,38402,20000,0.1227,24,0.0493,0.3396,0.1474,39,43,0
"Mississippi",3,"outoffold","own",0.1,38402,20000,0.1227,34,0.0994,0.2897,0.2303,60,118,0
"Mississippi",3,"selfscored","own",0.05,40777,20000,0.1227,25,0.0493,0.3019,0.141,33,62,0
"Mississippi",3,"selfscored","own",0.1,40777,20000,0.1227,48,0.0994,0.243,0.2239,55,130,0
"Mississippi",4,"outoffold","common",0.05,37609,20000,0.1227,20,0.0493,0.3208,0.1406,28,37,0
"Mississippi",4,"outoffold","common",0.1,37609,20000,0.1227,32,0.0994,0.3458,0.2726,52,112,0
"Mississippi",4,"selfscored","common",0.05,37609,20000,0.1227,28,0.0493,0.3019,0.0912,30,68,0
"Mississippi",4,"selfscored","common",0.1,37609,20000,0.1227,45,0.0994,0.2897,0.1838,68,109,0
"Mississippi",4,"outoffold","own",0.05,37609,20000,0.1227,20,0.0493,0.3208,0.1406,28,37,0
"Mississippi",4,"outoffold","own",0.1,37609,20000,0.1227,32,0.0994,0.3458,0.2726,52,112,0
"Mississippi",4,"selfscored","own",0.05,41674,20000,0.1227,24,0.0493,0.3396,0.0908,29,61,0
"Mississippi",4,"selfscored","own",0.1,41674,20000,0.1227,34,0.0994,0.2617,0.1407,47,139,0
"Mississippi",5,"outoffold","common",0.05,37278,20000,0.1227,21,0.0493,0.2075,0.0671,39,32,0
"Mississippi",5,"outoffold","common",0.1,37278,20000,0.1227,36,0.0994,0.2804,0.1954,54,124,0
"Mississippi",5,"selfscored","common",0.05,37278,20000,0.1227,20,0.0493,0.3585,0.1396,39,53,0
"Mississippi",5,"selfscored","common",0.1,37278,20000,0.1227,47,0.0994,0.3364,0.2701,68,89,0
"Mississippi",5,"outoffold","own",0.05,37278,20000,0.1227,21,0.0493,0.2075,0.0671,39,32,0
"Mississippi",5,"outoffold","own",0.1,37278,20000,0.1227,36,0.0994,0.2804,0.1954,54,124,0
"Mississippi",5,"selfscored","own",0.05,41403,20000,0.1227,21,0.0493,0.3585,0.1347,42,64,0
"Mississippi",5,"selfscored","own",0.1,41403,20000,0.1227,43,0.0994,0.2804,0.2459,74,125,0
"Missouri",1,"outoffold","common",0.05,36875,20000,0.0899,19,0.0489,0.3784,0.1914,26,49,0
"Missouri",1,"outoffold","common",0.1,36875,20000,0.0899,33,0.0992,0.2267,0.2253,51,125,0
"Missouri",1,"selfscored","common",0.05,36875,20000,0.0899,21,0.0489,0.3514,0.1901,26,58,0
"Missouri",1,"selfscored","common",0.1,36875,20000,0.0899,34,0.0992,0.24,0.2576,56,104,0
"Missouri",1,"outoffold","own",0.05,36875,20000,0.0899,19,0.0489,0.3784,0.1914,26,49,0
"Missouri",1,"outoffold","own",0.1,36875,20000,0.0899,33,0.0992,0.2267,0.2253,51,125,0
"Missouri",1,"selfscored","own",0.05,41541,20000,0.0899,23,0.0489,0.2432,0.1428,33,60,0
"Missouri",1,"selfscored","own",0.1,41541,20000,0.0899,40,0.0992,0.2,0.2348,71,106,0
"Missouri",2,"outoffold","common",0.05,36511,20000,0.0899,19,0.0489,0.2703,0.1179,26,52,0
"Missouri",2,"outoffold","common",0.1,36511,20000,0.0899,29,0.0992,0.24,0.2634,54,107,0
"Missouri",2,"selfscored","common",0.05,36511,20000,0.0899,20,0.0489,0.3514,0.1667,33,47,0
"Missouri",2,"selfscored","common",0.1,36511,20000,0.0899,34,0.0992,0.2933,0.3061,53,111,0
"Missouri",2,"outoffold","own",0.05,36511,20000,0.0899,19,0.0489,0.2703,0.1179,26,52,0
"Missouri",2,"outoffold","own",0.1,36511,20000,0.0899,29,0.0992,0.24,0.2634,54,107,0
"Missouri",2,"selfscored","own",0.05,41821,20000,0.0899,21,0.0489,0.3243,0.1632,30,53,0
"Missouri",2,"selfscored","own",0.1,41821,20000,0.0899,35,0.0992,0.2667,0.2865,55,109,0
"Missouri",3,"outoffold","common",0.05,38402,20000,0.0899,16,0.0489,0.2703,0.12,28,56,0
"Missouri",3,"outoffold","common",0.1,38402,20000,0.0899,27,0.0992,0.2667,0.2782,57,97,0
"Missouri",3,"selfscored","common",0.05,38402,20000,0.0899,13,0.0489,0.3243,0.1698,24,57,0
"Missouri",3,"selfscored","common",0.1,38402,20000,0.0899,28,0.0992,0.2267,0.2676,46,130,0
"Missouri",3,"outoffold","own",0.05,38402,20000,0.0899,16,0.0489,0.2703,0.12,28,56,0
"Missouri",3,"outoffold","own",0.1,38402,20000,0.0899,27,0.0992,0.2667,0.2782,57,97,0
"Missouri",3,"selfscored","own",0.05,40777,20000,0.0899,13,0.0489,0.2973,0.166,27,66,0
"Missouri",3,"selfscored","own",0.1,40777,20000,0.0899,29,0.0992,0.2133,0.2468,54,136,0
"Missouri",4,"outoffold","common",0.05,37609,20000,0.0899,18,0.0489,0.3514,0.1689,30,63,0
"Missouri",4,"outoffold","common",0.1,37609,20000,0.0899,30,0.0992,0.2533,0.2552,56,101,0
"Missouri",4,"selfscored","common",0.05,37609,20000,0.0899,14,0.0489,0.2703,0.1175,22,60,0
"Missouri",4,"selfscored","common",0.1,37609,20000,0.0899,28,0.0992,0.24,0.281,57,119,0
"Missouri",4,"outoffold","own",0.05,37609,20000,0.0899,18,0.0489,0.3514,0.1689,30,63,0
"Missouri",4,"outoffold","own",0.1,37609,20000,0.0899,30,0.0992,0.2533,0.2552,56,101,0
"Missouri",4,"selfscored","own",0.05,41674,20000,0.0899,18,0.0489,0.2432,0.0871,27,70,0
"Missouri",4,"selfscored","own",0.1,41674,20000,0.0899,33,0.0992,0.2533,0.2816,61,134,0
"Missouri",5,"outoffold","common",0.05,37278,20000,0.0899,16,0.0489,0.2703,0.1491,24,58,0
"Missouri",5,"outoffold","common",0.1,37278,20000,0.0899,29,0.0992,0.24,0.2609,54,91,0
"Missouri",5,"selfscored","common",0.05,37278,20000,0.0899,17,0.0489,0.2973,0.1497,26,58,0
"Missouri",5,"selfscored","common",0.1,37278,20000,0.0899,32,0.0992,0.2267,0.2406,56,132,0
"Missouri",5,"outoffold","own",0.05,37278,20000,0.0899,16,0.0489,0.2703,0.1491,24,58,0
"Missouri",5,"outoffold","own",0.1,37278,20000,0.0899,29,0.0992,0.24,0.2609,54,91,0
"Missouri",5,"selfscored","own",0.05,41403,20000,0.0899,16,0.0489,0.2432,0.1321,27,57,0
"Missouri",5,"selfscored","own",0.1,41403,20000,0.0899,34,0.0992,0.2267,0.2405,49,147,0
"Montana",1,"outoffold","common",0.05,36875,20000,0.1113,20,0.0487,0.25,0.0836,29,31,0
"Montana",1,"outoffold","common",0.1,36875,20000,0.1113,29,0.0991,0.2105,0.1426,48,96,0
"Montana",1,"selfscored","common",0.05,36875,20000,0.1113,11,0.0487,0.2143,0.0903,33,43,0
"Montana",1,"selfscored","common",0.1,36875,20000,0.1113,24,0.0991,0.1579,0.1216,51,101,0
"Montana",1,"outoffold","own",0.05,36875,20000,0.1113,20,0.0487,0.25,0.0836,29,31,0
"Montana",1,"outoffold","own",0.1,36875,20000,0.1113,29,0.0991,0.2105,0.1426,48,96,0
"Montana",1,"selfscored","own",0.05,41541,20000,0.1113,18,0.0487,0.1429,0.0629,36,49,0
"Montana",1,"selfscored","own",0.1,41541,20000,0.1113,30,0.0991,0.1754,0.1266,64,109,0
"Montana",2,"outoffold","common",0.05,36511,20000,0.1113,16,0.0487,0.2857,0.101,30,38,0
"Montana",2,"outoffold","common",0.1,36511,20000,0.1113,28,0.0991,0.193,0.1321,52,102,0
"Montana",2,"selfscored","common",0.05,36511,20000,0.1113,18,0.0487,0.2143,0.0856,30,35,0
"Montana",2,"selfscored","common",0.1,36511,20000,0.1113,30,0.0991,0.2281,0.1578,55,90,0
"Montana",2,"outoffold","own",0.05,36511,20000,0.1113,16,0.0487,0.2857,0.101,30,38,0
"Montana",2,"outoffold","own",0.1,36511,20000,0.1113,28,0.0991,0.193,0.1321,52,102,0
"Montana",2,"selfscored","own",0.05,41821,20000,0.1113,21,0.0487,0.25,0.1031,33,58,0
"Montana",2,"selfscored","own",0.1,41821,20000,0.1113,34,0.0991,0.2456,0.1673,64,98,0
"Montana",3,"outoffold","common",0.05,38402,20000,0.1113,20,0.0487,0.2143,0.0836,28,55,0
"Montana",3,"outoffold","common",0.1,38402,20000,0.1113,31,0.0991,0.193,0.131,64,104,0
"Montana",3,"selfscored","common",0.05,38402,20000,0.1113,13,0.0487,0.25,0.1096,31,48,0
"Montana",3,"selfscored","common",0.1,38402,20000,0.1113,27,0.0991,0.2105,0.1591,55,101,0
"Montana",3,"outoffold","own",0.05,38402,20000,0.1113,20,0.0487,0.2143,0.0836,28,55,0
"Montana",3,"outoffold","own",0.1,38402,20000,0.1113,31,0.0991,0.193,0.131,64,104,0
"Montana",3,"selfscored","own",0.05,40777,20000,0.1113,14,0.0487,0.1429,0.0559,31,64,0
"Montana",3,"selfscored","own",0.1,40777,20000,0.1113,28,0.0991,0.2105,0.1657,63,118,0
"Montana",4,"outoffold","common",0.05,37609,20000,0.1113,14,0.0487,0.25,0.1032,28,51,0
"Montana",4,"outoffold","common",0.1,37609,20000,0.1113,34,0.0991,0.2105,0.1575,49,106,0
"Montana",4,"selfscored","common",0.05,37609,20000,0.1113,16,0.0487,0.25,0.0921,33,43,0
"Montana",4,"selfscored","common",0.1,37609,20000,0.1113,32,0.0991,0.193,0.1405,54,117,0
"Montana",4,"outoffold","own",0.05,37609,20000,0.1113,14,0.0487,0.25,0.1032,28,51,0
"Montana",4,"outoffold","own",0.1,37609,20000,0.1113,34,0.0991,0.2105,0.1575,49,106,0
"Montana",4,"selfscored","own",0.05,41674,20000,0.1113,16,0.0487,0.2143,0.0733,33,47,0
"Montana",4,"selfscored","own",0.1,41674,20000,0.1113,32,0.0991,0.2281,0.1638,58,123,0
"Montana",5,"outoffold","common",0.05,37278,20000,0.1113,17,0.0487,0.3571,0.1328,26,57,0
"Montana",5,"outoffold","common",0.1,37278,20000,0.1113,31,0.0991,0.2807,0.2181,55,102,0
"Montana",5,"selfscored","common",0.05,37278,20000,0.1113,17,0.0487,0.2143,0.0845,32,56,0
"Montana",5,"selfscored","common",0.1,37278,20000,0.1113,32,0.0991,0.1579,0.119,59,113,0
"Montana",5,"outoffold","own",0.05,37278,20000,0.1113,17,0.0487,0.3571,0.1328,26,57,0
"Montana",5,"outoffold","own",0.1,37278,20000,0.1113,31,0.0991,0.2807,0.2181,55,102,0
"Montana",5,"selfscored","own",0.05,41403,20000,0.1113,20,0.0487,0.1786,0.0743,35,68,0
"Montana",5,"selfscored","own",0.1,41403,20000,0.1113,36,0.0991,0.2105,0.1979,69,123,0
"Nebraska",1,"outoffold","common",0.05,36875,20000,0.0613,20,0.0499,0.1136,0.074,45,52,0
"Nebraska",1,"outoffold","common",0.1,36875,20000,0.0613,32,0.0999,0.1477,0.2794,65,143,0
"Nebraska",1,"selfscored","common",0.05,36875,20000,0.0613,21,0.0499,0.0909,0.0973,40,45,0
"Nebraska",1,"selfscored","common",0.1,36875,20000,0.0613,36,0.0999,0.1364,0.3488,75,109,0
"Nebraska",1,"outoffold","own",0.05,36875,20000,0.0613,20,0.0499,0.1136,0.074,45,52,0
"Nebraska",1,"outoffold","own",0.1,36875,20000,0.0613,32,0.0999,0.1477,0.2794,65,143,0
"Nebraska",1,"selfscored","own",0.05,41541,20000,0.0613,24,0.0499,0.1136,0.1098,44,82,0
"Nebraska",1,"selfscored","own",0.1,41541,20000,0.0613,40,0.0999,0.1477,0.3271,77,142,0
"Nebraska",2,"outoffold","common",0.05,36511,20000,0.0613,22,0.0499,0.1136,0.1862,39,51,0
"Nebraska",2,"outoffold","common",0.1,36511,20000,0.0613,34,0.0999,0.125,0.3236,49,146,0
"Nebraska",2,"selfscored","common",0.05,36511,20000,0.0613,20,0.0499,0.0909,0.0689,36,52,0
"Nebraska",2,"selfscored","common",0.1,36511,20000,0.0613,35,0.0999,0.1364,0.1932,64,127,0
"Nebraska",2,"outoffold","own",0.05,36511,20000,0.0613,22,0.0499,0.1136,0.1862,39,51,0
"Nebraska",2,"outoffold","own",0.1,36511,20000,0.0613,34,0.0999,0.125,0.3236,49,146,0
"Nebraska",2,"selfscored","own",0.05,41821,20000,0.0613,20,0.0499,0.0909,0.0697,40,64,0
"Nebraska",2,"selfscored","own",0.1,41821,20000,0.0613,35,0.0999,0.1136,0.1738,75,147,0
"Nebraska",3,"outoffold","common",0.05,38402,20000,0.0613,21,0.0499,0.1364,0.2052,31,58,0
"Nebraska",3,"outoffold","common",0.1,38402,20000,0.0613,40,0.0999,0.1023,0.2729,67,122,0
"Nebraska",3,"selfscored","common",0.05,38402,20000,0.0613,25,0.0499,0.1818,0.1731,44,57,0
"Nebraska",3,"selfscored","common",0.1,38402,20000,0.0613,29,0.0999,0.1477,0.2847,65,129,0
"Nebraska",3,"outoffold","own",0.05,38402,20000,0.0613,21,0.0499,0.1364,0.2052,31,58,0
"Nebraska",3,"outoffold","own",0.1,38402,20000,0.0613,40,0.0999,0.1023,0.2729,67,122,0
"Nebraska",3,"selfscored","own",0.05,40777,20000,0.0613,16,0.0499,0.2955,0.286,47,80,0
"Nebraska",3,"selfscored","own",0.1,40777,20000,0.0613,39,0.0999,0.1818,0.3186,75,151,0
"Nebraska",4,"outoffold","common",0.05,37609,20000,0.0613,23,0.0499,0.1136,0.1157,40,54,0
"Nebraska",4,"outoffold","common",0.1,37609,20000,0.0613,37,0.0999,0.125,0.3057,71,99,0
