"state","budget","hh","rank","rule_id","rule","n_new","k_new","own_n_flagged","f","pred_n","dpred_i1_fresh_overlap","dpred_min_i2_spectral","dpred_swm_i2_spectral","dpred_min_i3_nb_hellinger","dpred_swm_i3_nb_hellinger","dpred_min_i4_profile_tv","dpred_swm_i4_profile_tv","dpred_min_i5_signature","dpred_swm_i5_signature","dpred_min_i6_consensus","dpred_swm_i6_consensus","dpred_min_sec_profile_tv_nature","dpred_swm_sec_profile_tv_nature","dpred_min_sec_profile_tv_timing","dpred_swm_sec_profile_tv_timing","dpred_min_sec_profile_tv_cause","dpred_swm_sec_profile_tv_cause"
"Alabama",10,"4+",82,446,"months_since_cert_n >   6.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 255.000 & unc_rawben_rel_max >   0.605",3,0,9,0.333333333333333,10,0.333333333333333,0.00189217430652482,0.0130265483977642,0.0675134737988169,0.103503836467418,0.0600886917960089,0.113764548082915,0.4,0.543739748496446,0.0758947929891595,0.216527327361639,0.065410199556541,0.118659103279764,0.0243161094224924,0.0688276439112063,0.0090533883637332,0.0450785179342895
"Alabama",10,"4+",83,485,"months_since_cert_n >=  6.000 & rawben_rel_max <  0.997 & total_deductions_by_hh_size >= 88.400 & unc_rawben_rel_max >=  0.709",2,0,14,0.142857142857143,11,0.142857142857143,0.00081089407813105,0.0130384275855529,0.0227991804049965,0.0981626902780538,0.0288343054300501,0.0836305552119684,0,0.525070464322801,0.0159396357145079,0.178005178637591,0.0225909800377885,0.0945353055066958,0.0189764232317424,0.0491619968523681,0.0108436704181385,0.040405968000834
"Alabama",10,"4+",89,372,"count_divisible_by_100 >=   1.000 & married >=   1.000 & rawben_rel_max >=   0.511 & utilities >= 367.000",1,0,1,1,12,1,0.00452693453667028,0.0302516428598353,0.114548574222085,0.143958865077677,0.0685777636997149,0.130095904991347,0.6,0.948663826174968,0.302305555033321,0.405644748869592,0.165853658536585,0.245269850523996,0.0745679012345679,0.259043749109426,0.0286488579171506,0.0789070275058566
"Alabama",10,"4+",94,465,"months_since_cert_n >=   2.000 & rawben_rel_max <   0.997 & shelter_expenses_by_hh_size < 428.000 & total_deductions_by_hh_size >= 243.000",4,2,10,0.4,13,0.4,0.000620499108822212,0.0103804485065903,0.0633186938940556,0.14644912032463,0.0768645357686454,0.184403132718186,0,0.524095989480605,0.0910243145093749,0.370815614528178,0.11706102117061,0.166663099459933,0.0831050228310502,0.145165669983106,0.027521793275218,0.0494946017765737
"Alabama",10,"4+",95,362,"count_divisible_by_100 >   0.500 & HH_size_n >   4.500 & rawben_rel_max <=   0.948 & shelter_expenses_by_hh_size > 178.000",1,0,1,1,14,1,0.000538159059001245,0.0236714522881526,0.0851265921138478,0.135087966252717,0.0960960960960961,0.134506065719789,0.4,0.758580257131821,0.187253990009086,0.388318458545746,0.0855916892502258,0.198083705677844,0.0123456790123457,0.244755787486923,0.018970189701897,0.0586990613032125
"Alabama",10,"4+",96,395,"expedited_i <=   0.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size > 208.0",5,2,12,0.416666666666667,15,0.416666666666667,0.00402036059755773,0.0155869310645924,0.047009695207789,0.116645751321414,0.0471036899608328,0.0962068514014428,0.6,0.744853817248648,0.0388165939196412,0.234875520565708,0.054524840239126,0.100037352344258,0.0136054421768707,0.0743826568143682,0.0102040816326531,0.0620506713169695
"Arizona",5,"1",1,97,"rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 604.000 & unc_rawben_rel_max >   0.985 & utilities <= 368.000",3,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",5,"1",16,83,"months_since_cert_n >=   8.00 & unc_rawben_rel_max >=   1.93 & utilities < 366.00",1,0,1,1,1,1,0.170350915785485,0.170350915785485,0.19427037129586,0.19427037129586,0.764912280701754,0.764912280701754,0.6,0.6,0.830714603320259,0.830714603320259,0.512280701754386,0.512280701754386,0.508771929824561,0.508771929824561,0.240350877192982,0.240350877192982
"Arizona",5,"2-3",22,217,"married <= 0.500 & months_since_cert_n > 1.500 & rawben_rel_max > 0.997 & unc_rawben_rel_max > 1.520",1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",5,"4+",2,377,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0",20,6,20,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",5,"4+",4,378,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0",1,0,12,0.0833333333333333,1,0.0833333333333333,0.000339620512239888,0.000339620512239888,0.0491388031204312,0.0491388031204312,0.0818899885801294,0.0818899885801294,0.6,0.6,0.0551122508262636,0.0551122508262636,0.0719927674153026,0.0719927674153026,0.0654263418347925,0.0654263418347925,0.00875523410734679,0.00875523410734679
"Arizona",5,"4+",5,296,"HH_size_n <=   6.500 & shelter_expenses_by_hh_size <= 461.000 & total_deductions_by_hh_size > 221.000 & unc_rawben_rel_max <=   0.831",5,2,16,0.3125,2,0.3125,0.00506490922554098,0.00525250448696474,0.048140901700075,0.0589034645615782,0.0590366345051939,0.064444346831362,0.6,0.742037302725968,0.0533415511065144,0.0716541432121313,0.0285294443828324,0.0509597576261191,0.0322852379938994,0.0326683515437732,0.0317825588702821,0.034171223840379
"Arizona",5,"4+",6,503,"rawben_rel_max <=   0.983 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000",1,0,22,0.0454545454545455,3,0.0454545454545455,0.00233045125714658,0.00259875056351147,0.031624510440879,0.053154974540771,0.0455728116175877,0.0617783694902711,0.6,0.743154895786475,0.0266069300453225,0.0540437023356557,0.0135235982250908,0.0466742461347877,0.00538523598225091,0.0296140070543068,0.00165389269866877,0.0162948891435304
"Arizona",5,"4+",8,491,"percent_abawd <=   0.183 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000",2,0,23,0.0869565217391304,4,0.0869565217391304,0.000140961116974619,0.00219624945521847,0.0352798261531739,0.0552119731677158,0.0169094106506741,0.05245711803212,0.5,0.675327062385123,0.0157184918162489,0.0474547997432483,0.034080353519412,0.0497696725669142,0.0156875153098718,0.0259130955687581,0.00103187098421342,0.0123369868427333
"Arizona",5,"4+",9,376,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0",1,0,21,0.0476190476190476,5,0.0476190476190476,0.000671697298693028,0.00322186809142458,0.0229120888389644,0.0434736258137086,0.0289077737531346,0.0543461070294393,0.5,0.672324351548728,0.0261369656557321,0.0437839209670313,0.0303508232035698,0.0416077432411517,0.0039008080245194,0.022609045675376,0.0129800355062759,0.0157364719261107
"Arizona",5,"4+",10,375,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0",2,0,24,0.0833333333333333,6,0.0833333333333333,0.00113609243725347,0.00418329595311428,0.00815002113655179,0.0383561419984875,0.0139145995310379,0.0444289738822608,0,0.542973357738458,0.00941559678074538,0.0405129876319474,0.0166054700371887,0.0395887191369755,0.0150049428046886,0.031836837045969,0.00641387751259238,0.0149484863740071
"Arizona",5,"4+",17,379,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0",1,0,29,0.0344827586206897,7,0.0344827586206897,0.00185426767713724,0.0052985520377305,0.00760624852933369,0.0347687784821439,0.016559388237883,0.0394071952726463,0.25,0.514037731636526,0.0103508457324865,0.0391364829579539,0.0253892281454586,0.0324632524284168,0.010765449859138,0.0206648289300232,0.00817703804910359,0.0151795222910233
"Arizona",5,"4+",21,292,"HH_size_n <=   5.5 & months_since_cert_n >   2.5 & shelter_expenses_by_hh_size > 338.0 & total_deductions_by_hh_size > 153.0",4,2,17,0.235294117647059,8,0.235294117647059,0.000471117683811903,0.00446075168615382,0.0602556497420532,0.0885397165048482,0.0857902269474545,0.119834862126575,0.6,0.635110677989698,0.0897328124393518,0.15412198917077,0.0852177468820282,0.10356603601922,0.0867579908675799,0.0991616069863628,0.0219586996524228,0.0344600515479258
"Arizona",5,"4+",24,295,"HH_size_n <=   6.50 & rawben_rel_max <=   0.91 & shelter_expenses_by_hh_size > 338.00 & total_deductions_by_hh_size > 197.00",1,0,22,0.0454545454545455,9,0.0454545454545455,0.000259685043672728,0.00294921886475025,0.0298869784985476,0.0579352897807921,0.0468753124687531,0.0826683361760348,0.25,0.570722106040103,0.0305076093689934,0.0753508970664279,0.0408117971986585,0.061176691614311,0.0185981401859814,0.0406286683859914,0.00278486207604141,0.0136101627122228
"Arizona",10,"1",1,97,"rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 604.000 & unc_rawben_rel_max >   0.985 & utilities <= 368.000",3,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",10,"1",16,83,"months_since_cert_n >=   8.00 & unc_rawben_rel_max >=   1.93 & utilities < 366.00",1,0,1,1,1,1,0.170350915785485,0.170350915785485,0.19427037129586,0.19427037129586,0.764912280701754,0.764912280701754,0.6,0.6,0.830714603320259,0.830714603320259,0.512280701754386,0.512280701754386,0.508771929824561,0.508771929824561,0.240350877192982,0.240350877192982
"Arizona",10,"1",29,30,"elderly_disabled_i >=   1.00 & rawben_rel_max >=   1.00 & unc_rawben_rel_max >=   1.52 & utilities < 313.00",5,3,5,1,2,1,0.0262757955455729,0.132396622024432,0.15337736287192,0.20895467622924,0.144194756554307,0.561717404160132,0.6,0.644202898550725,0.317058074467824,0.699394699108116,0.252434456928839,0.358876918725735,0.104119850187266,0.310339049871871,0.10782574413562,0.117808903058819
"Arizona",10,"1",33,24,"elderly_disabled_i >   0.500 & rawben_rel_max >   0.881 & shelter_expenses_by_hh_size > 474.000 & utilities <=  28.500",2,0,2,1,3,1,0.0782620671535831,0.0992522140889551,0.0974578848227915,0.132352174288976,0.341868183973447,0.470503979847564,0.4,0.576577126577127,0.501438054160587,0.549386959464767,0.201043148411569,0.246088837780145,0.148411569464201,0.248288751836948,0.0417259364627786,0.0813232169530218
"Arizona",10,"1",34,22,"elderly_disabled_i >   0.50 & unc_rawben_rel_max >   1.93 & utilities <= 365.00",3,0,5,0.6,4,0.6,0.00823390709883266,0.0809933079387049,0.0835201783989043,0.129510297524871,0.07051530414568,0.359590563586262,0.25,0.458445040214477,0.117065174894571,0.407974629430025,0.120689655172414,0.254745639493359,0.0131731886865556,0.187295677866645,0.0620689655172413,0.129664078373676
"Arizona",10,"1",41,12,"count_divisible_by_100 <   1.00 & months_since_cert_n >=   7.00 & unc_rawben_rel_max >=   1.63 & utilities < 353.00",4,3,7,0.571428571428571,5,0.571428571428571,0.00542985819737389,0.0625056132103132,0.106986927313652,0.151123947741401,0.194736842105263,0.411110130355859,0.25,0.683899979205656,0.28780845381125,0.490906279845455,0.17967332123412,0.279804790759061,0.0175438596491228,0.218034372959546,0.0614035087719298,0.112995681719595
"Arizona",10,"2-3",22,217,"married <= 0.500 & months_since_cert_n > 1.500 & rawben_rel_max > 0.997 & unc_rawben_rel_max > 1.520",1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",10,"4+",2,377,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0",20,6,20,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",10,"4+",4,378,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0",1,0,12,0.0833333333333333,1,0.0833333333333333,0.000339620512239888,0.000339620512239888,0.0491388031204312,0.0491388031204312,0.0818899885801294,0.0818899885801294,0.6,0.6,0.0551122508262636,0.0551122508262636,0.0719927674153026,0.0719927674153026,0.0654263418347925,0.0654263418347925,0.00875523410734679,0.00875523410734679
"Arizona",10,"4+",5,296,"HH_size_n <=   6.500 & shelter_expenses_by_hh_size <= 461.000 & total_deductions_by_hh_size > 221.000 & unc_rawben_rel_max <=   0.831",5,2,16,0.3125,2,0.3125,0.00506490922554098,0.00525250448696474,0.048140901700075,0.0589034645615782,0.0590366345051939,0.064444346831362,0.6,0.742037302725968,0.0533415511065144,0.0716541432121313,0.0285294443828324,0.0509597576261191,0.0322852379938994,0.0326683515437732,0.0317825588702821,0.034171223840379
"Arizona",10,"4+",6,503,"rawben_rel_max <=   0.983 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000",1,0,22,0.0454545454545455,3,0.0454545454545455,0.00233045125714658,0.00259875056351147,0.031624510440879,0.053154974540771,0.0455728116175877,0.0617783694902711,0.6,0.743154895786475,0.0266069300453225,0.0540437023356557,0.0135235982250908,0.0466742461347877,0.00538523598225091,0.0296140070543068,0.00165389269866877,0.0162948891435304
"Arizona",10,"4+",8,491,"percent_abawd <=   0.183 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000",2,0,23,0.0869565217391304,4,0.0869565217391304,0.000140961116974619,0.00219624945521847,0.0352798261531739,0.0552119731677158,0.0169094106506741,0.05245711803212,0.5,0.675327062385123,0.0157184918162489,0.0474547997432483,0.034080353519412,0.0497696725669142,0.0156875153098718,0.0259130955687581,0.00103187098421342,0.0123369868427333
"Arizona",10,"4+",9,376,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0",1,0,21,0.0476190476190476,5,0.0476190476190476,0.000671697298693028,0.00322186809142458,0.0229120888389644,0.0434736258137086,0.0289077737531346,0.0543461070294393,0.5,0.672324351548728,0.0261369656557321,0.0437839209670313,0.0303508232035698,0.0416077432411517,0.0039008080245194,0.022609045675376,0.0129800355062759,0.0157364719261107
"Arizona",10,"4+",10,375,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0",2,0,24,0.0833333333333333,6,0.0833333333333333,0.00113609243725347,0.00418329595311428,0.00815002113655179,0.0383561419984875,0.0139145995310379,0.0444289738822608,0,0.542973357738458,0.00941559678074538,0.0405129876319474,0.0166054700371887,0.0395887191369755,0.0150049428046886,0.031836837045969,0.00641387751259238,0.0149484863740071
"Arizona",10,"4+",17,379,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0",1,0,29,0.0344827586206897,7,0.0344827586206897,0.00185426767713724,0.0052985520377305,0.00760624852933369,0.0347687784821439,0.016559388237883,0.0394071952726463,0.25,0.514037731636526,0.0103508457324865,0.0391364829579539,0.0253892281454586,0.0324632524284168,0.010765449859138,0.0206648289300232,0.00817703804910359,0.0151795222910233
"Arizona",10,"4+",21,292,"HH_size_n <=   5.5 & months_since_cert_n >   2.5 & shelter_expenses_by_hh_size > 338.0 & total_deductions_by_hh_size > 153.0",4,2,17,0.235294117647059,8,0.235294117647059,0.000471117683811903,0.00446075168615382,0.0602556497420532,0.0885397165048482,0.0857902269474545,0.119834862126575,0.6,0.635110677989698,0.0897328124393518,0.15412198917077,0.0852177468820282,0.10356603601922,0.0867579908675799,0.0991616069863628,0.0219586996524228,0.0344600515479258
"Arizona",10,"4+",24,295,"HH_size_n <=   6.50 & rawben_rel_max <=   0.91 & shelter_expenses_by_hh_size > 338.00 & total_deductions_by_hh_size > 197.00",1,0,22,0.0454545454545455,9,0.0454545454545455,0.000259685043672728,0.00294921886475025,0.0298869784985476,0.0579352897807921,0.0468753124687531,0.0826683361760348,0.25,0.570722106040103,0.0305076093689934,0.0753508970664279,0.0408117971986585,0.061176691614311,0.0185981401859814,0.0406286683859914,0.00278486207604141,0.0136101627122228
"Arizona",10,"4+",25,294,"HH_size_n <=   6 & shelter_expenses_by_hh_size > 338 & shelter_expenses_by_hh_size <= 459 & total_deductions_by_hh_size > 165",1,0,18,0.0555555555555556,10,0.0555555555555556,0.00202106682218366,0.00589928637026311,0.0528606782867548,0.0661443205612667,0.0437347931873479,0.0933971415486735,0.4,0.543569696311579,0.0511037424725708,0.117871218798152,0.0381386861313869,0.0690171417791745,0.00886203423967777,0.0334709123415911,0.00315091210613598,0.0155999435692483
"Arizona",10,"4+",26,289,"HH_size_n <   5 & months_since_cert_n >=   5 & total_deductions_by_hh_size >= 150",4,1,17,0.235294117647059,11,0.235294117647059,0.000802842960109421,0.00436716047628078,0.0768339468921777,0.1067471220909,0.0335217923294376,0.0844132866821323,0.25,0.636048846318423,0.0566504201345851,0.159874669533614,0.0748594504711378,0.0997988203401567,0.0849156702826828,0.15914469463151,0.0193320488118176,0.0303217604002243
"Arizona",10,"4+",32,444,"months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 156.000 & total_deductions_by_hh_size >   1.380 & unc_rawben_rel_max <=   0.834",5,4,17,0.294117647058824,12,0.294117647058824,0.00942052531128848,0.0153251826085892,0.112591993862234,0.129694473599823,0.0379943502824859,0.111455900131712,0.4,0.659444195428059,0.221250082784067,0.26745065253795,0.0701577348878221,0.0955182626089471,0.0176556171601588,0.152203453505126,0.0158551609620226,0.0316465604718113
"Arizona",10,"4+",35,391,"elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.372 & unc_rawben_rel_max <= 0.834",4,0,14,0.285714285714286,13,0.285714285714286,0.00297522505555048,0.0113352171420067,0.0837107410065477,0.157031565540637,0.0453783747838808,0.102401661100536,0.666666666666667,0.870047851261378,0.0860299380898665,0.299154399865101,0.0488727990784927,0.0993939357173254,0.0163503998090464,0.138462681842797,0.0131380037395074,0.0274945162860692
"Arizona",10,"4+",39,476,"months_since_cert_n >=   6.000 & rawben_rel_max <   0.884 & shelter_expenses_by_hh_size >= 167.000",1,0,19,0.0526315789473684,14,0.0526315789473684,0.00131574611458228,0.014079108605464,0.00867904536834025,0.114104971961462,0.0148906592525263,0.105933849608754,0.5,0.789133670009027,0.00821891363876634,0.234473153796949,0.0158209912848206,0.0903489725939587,0.00910617411521572,0.120445752317913,0.00638293292000348,0.0321239959697897
"Arizona",10,"4+",40,291,"HH_size_n <=   4.500 & rawben_rel_max <=   0.834 & total_deductions_by_hh_size > 154.000",3,1,18,0.166666666666667,15,0.166666666666667,2.2970723540322e-05,0.00675513162703031,0.0348899003822714,0.0751931029962287,0.0293285986716644,0.068856149486167,0.25,0.667552874096665,0.0311704815042582,0.110422303917836,0.0247497695951304,0.0593685051972145,0.00973048918254396,0.0796550050735063,0.00207900207900207,0.0194863134353915
"Arizona",10,"4+",42,461,"months_since_cert_n > 5.500 & total_deductions_by_hh_size > 1.380 & unc_rawben_rel_max <= 0.834",4,0,26,0.153846153846154,16,0.153846153846154,0.00242802374099345,0.0157051900503711,0.0259347051334803,0.11692624132126,0.0291452625570776,0.0845753380793781,0.25,0.70638379436273,0.0234804220643925,0.225366008498685,0.0185160663841808,0.0812574243914593,0.00741549883661033,0.121192585214955,0.00764285950358594,0.0327271722823192
"Arizona",10,"4+",45,293,"HH_size_n <=   5.5 & shelter_expenses_by_hh_size > 234.0 & total_deductions_by_hh_size > 183.0",3,2,37,0.0810810810810811,17,0.0810810810810811,0.000462232458627809,0.00713149708402236,0.039936715718574,0.0834581505222622,0.0306652806652807,0.074143033097066,0.25,0.570871459694989,0.0303530624543785,0.119792806237104,0.0245981630309988,0.0711924552087961,0.00588618209100136,0.0874711799957208,0.00457875457875452,0.0223416687714803
"Arizona",10,"4+",46,496,"rawben_rel_max <   0.745 & shelter_expenses_by_hh_size >= 215.000 & total_deductions_by_hh_size >= 183.000",1,0,24,0.0416666666666667,18,0.0416666666666667,0.00010980596967762,0.00635200451802403,0.0298867784562785,0.0785739216054239,0.0405405405405405,0.0763392768665832,0,0.607830065359477,0.0266284640545715,0.12084838153922,0.0237874575223973,0.0708888473251204,0.00484711662959399,0.0756017080599604,0.00365141187925996,0.0258378245426695
