"hh","id_i","id_j","n_lists_codeployed","n_catch_i","n_catch_j","catch_inter","complementarity","n_flag_tr_i","n_flag_tr_j","n_errcase_tr_i","n_errcase_tr_j","d_i1_fresh_overlap","d_i2_spectral","d_i3_nb_hellinger","d_i4_profile_tv","d_i5_signature","d_i6_consensus","d_sec_profile_tv_nature","d_sec_profile_tv_timing","d_sec_profile_tv_cause","rule_i","rule_j"
"4+",374,447,1,110,376,39,0.645454545454546,1048,2677,241,668,0.58969465648855,0.0289417377892841,0.114855380958736,0.0869183285849953,1,0.248670774037577,0.0709876543209877,0.0285714285714286,0.0187301587301587,"elderly_disabled_i <   1.000 & rawben_rel_max <   0.918 & shelter_expenses_by_hh_size >=  64.000 & shelter_expenses_by_hh_size < 152.000","months_since_cert_n >  0.500 & rawben_rel_max >  0.474 & total_deductions_by_hh_size > 12.000 & unc_rawben_rel_max <=  0.784"
"4+",374,464,1,110,169,44,0.6,1048,1793,241,410,0.520038167938931,0.0132404133760274,0.0849368877905686,0.0658536585365854,0.857142857142857,0.13881051214051,0.0611449864498645,0.0559123343527013,0.0223241590214067,"elderly_disabled_i <   1.000 & rawben_rel_max <   0.918 & shelter_expenses_by_hh_size >=  64.000 & shelter_expenses_by_hh_size < 152.000","months_since_cert_n >=   1.000 & rawben_rel_max <   0.776 & total_deductions_by_hh_size >=  11.500 & total_deductions_by_hh_size < 122.000"
"4+",374,501,1,110,122,34,0.690909090909091,1048,1147,241,285,0.636450381679389,0.00864280084321856,0.082042552150585,0.0842696629213483,0.857142857142857,0.155920137462414,0.0489388264669163,0.0527027027027027,0.0174174174174174,"elderly_disabled_i <   1.000 & rawben_rel_max <   0.918 & shelter_expenses_by_hh_size >=  64.000 & shelter_expenses_by_hh_size < 152.000","rawben_rel_max <=   0.783 & total_deductions_by_hh_size >  11.600 & total_deductions_by_hh_size <= 129.000 & unc_rawben_rel_max >   0.527"
"4+",374,520,1,110,98,58,0.408163265306122,1048,1061,241,227,0.362595419847328,0.00121900398901863,0.0493974000567914,0.10254562920269,0.833333333333333,0.0933150276095706,0.080915786103106,0.0169068203650336,0.0105427473583093,"elderly_disabled_i <   1.000 & rawben_rel_max <   0.918 & shelter_expenses_by_hh_size >=  64.000 & shelter_expenses_by_hh_size < 152.000","shelter_expenses_by_hh_size <= 151.000 & total_deductions_by_hh_size >  40.800 & unc_rawben_rel_max <=   0.783"
"4+",375,376,2,212,197,197,0,1055,946,272,243,0,0.0018077897359465,0.00815002113655179,0.0199830532410677,0,0.00941559678074538,0.0166054700371887,0.0150049428046886,0.00641387751259238,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0"
"4+",375,377,2,212,189,174,0.0793650793650794,1055,770,272,188,0.0337662337662338,0.00654062217503434,0.0288781788966863,0.0139145995310379,0.6,0.0313098809094212,0.0449370603480193,0.0153184005923732,0.0191904233000124,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0"
"4+",375,378,2,212,139,127,0.0863309352517986,1055,624,272,177,0.0576923076923077,0.00620100166279446,0.0346246674571963,0.0735577850665638,0.5,0.0658491522159572,0.0563862627821725,0.0807447424271657,0.0128143288957489,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0"
"4+",375,379,2,212,247,212,0,1055,1211,272,314,0.0312796208530806,0.00185426767713724,0.00760624852933369,0.016559388237883,0.5,0.0103508457324865,0.0253892281454586,0.0301479892171425,0.0140837321890301,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0"
"4+",375,391,1,212,156,39,0.75,1055,1154,272,334,0.788625592417062,0.00829956793287524,0.147179796595825,0.120317418096378,0.833333333333333,0.293386657322384,0.105333156004788,0.167187374829769,0.0248871798979946,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.372 & unc_rawben_rel_max <= 0.834"
"4+",375,424,1,212,161,47,0.708074534161491,1055,1112,272,270,0.788625592417062,0.00525425082507174,0.162220637631739,0.148769039179998,1,0.329027118244584,0.0955391640323147,0.141137401411374,0.0508829070472906,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","months_since_cert_n >   4.500 & rawben_rel_max <=   0.616 & shelter_expenses_by_hh_size > 163.000"
"4+",375,444,1,212,194,50,0.742268041237113,1055,1354,272,367,0.739336492890995,0.0112747929884257,0.131346249166587,0.149918736939865,0.833333333333333,0.29655394992392,0.0943657611639966,0.165874569005684,0.0229941291585127,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 156.000 & total_deductions_by_hh_size >   1.380 & unc_rawben_rel_max <=   0.834"
"4+",375,461,1,212,232,50,0.764150943396226,1055,1839,272,486,0.73175355450237,0.0150185628440015,0.14564175332314,0.130689925799087,0.8,0.312164645880184,0.100242579908676,0.164675656020125,0.0300499540994552,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","months_since_cert_n > 5.500 & total_deductions_by_hh_size > 1.380 & unc_rawben_rel_max <= 0.834"
"4+",375,476,1,212,208,54,0.740384615384615,1055,1420,272,392,0.727962085308057,0.012590539103008,0.131261903161503,0.155784106131974,1,0.302867396200351,0.104396237558158,0.156768394890469,0.0283437373562222,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","months_since_cert_n >=   6.000 & rawben_rel_max <   0.884 & shelter_expenses_by_hh_size >= 167.000"
"4+",375,491,2,212,215,161,0.240566037735849,1055,888,272,213,0.222972972972973,0.00639966105805972,0.052820261035484,0.0537667784077584,0.8,0.0595532284870207,0.0382747727241375,0.0270661755576708,0.0127398639793624,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","percent_abawd <=   0.183 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000"
"4+",375,496,1,212,265,152,0.283018867924528,1055,1432,272,346,0.279620853080569,0.00102628646757585,0.0493479270753334,0.0899944804054393,0.8,0.0725177464885564,0.0350243363941994,0.0319132921872648,0.0275728837372673,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","rawben_rel_max <   0.745 & shelter_expenses_by_hh_size >= 215.000 & total_deductions_by_hh_size >= 183.000"
"4+",375,503,2,212,219,173,0.183962264150943,1055,860,272,214,0.156976744186046,0.00387055040564788,0.0515294128826746,0.0499693314250665,0.8,0.0416040434323464,0.04015538744633,0.0193825393580045,0.0195938117631023,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 229.0","rawben_rel_max <=   0.983 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000"
"4+",376,377,2,197,189,174,0.0793650793650794,946,770,243,188,0.0337662337662338,0.00473283243908784,0.0229120888389644,0.0289077737531346,0.6,0.0261369656557321,0.0366049038729451,0.0039008080245194,0.0149066592365562,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0"
"4+",376,378,2,197,139,127,0.0863309352517986,946,624,243,177,0.0576923076923077,0.00439321192684795,0.0343912149557169,0.0583708436184115,0.5,0.0448134667875565,0.0553579207201975,0.0657397996224771,0.0140119064904893,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0"
"4+",376,379,2,197,247,197,0,946,1211,243,314,0.0338266384778013,0.00366205741308374,0.0139428669580617,0.0316937854510827,0.5,0.0225955740333762,0.0280606963938227,0.015143046412454,0.00817703804910359,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0"
"4+",376,391,1,197,156,35,0.775641025641026,946,1154,243,334,0.784355179704017,0.0101073576688217,0.150670074002636,0.128590731658493,0.833333333333333,0.313618244692754,0.100525472925633,0.169364562609272,0.0184733023854022,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.372 & unc_rawben_rel_max <= 0.834"
"4+",376,424,1,197,161,46,0.714285714285714,946,1112,243,270,0.779069767441861,0.00344646108912523,0.160730264945904,0.155900800230697,1,0.321453233690745,0.0882656862038305,0.143314589190878,0.0487527935981544,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","months_since_cert_n >   4.500 & rawben_rel_max <=   0.616 & shelter_expenses_by_hh_size > 163.000"
"4+",376,444,1,197,194,46,0.762886597938144,946,1354,243,367,0.731501057082452,0.0130825827243722,0.133185260275271,0.157050497990564,0.833333333333333,0.309404773291984,0.0837497815830858,0.168051756785188,0.0208640157093765,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 156.000 & total_deductions_by_hh_size >   1.380 & unc_rawben_rel_max <=   0.834"
"4+",376,461,1,197,232,46,0.766497461928934,946,1839,243,486,0.724101479915433,0.016826352579948,0.148178970113513,0.137161726804124,0.8,0.326840963756638,0.0939110824742268,0.166852843799629,0.027919840650319,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","months_since_cert_n > 5.500 & total_deductions_by_hh_size > 1.380 & unc_rawben_rel_max <= 0.834"
"4+",376,476,1,197,208,50,0.746192893401015,946,1420,243,392,0.725158562367865,0.0143983288389545,0.133697392214156,0.162915867182673,1,0.31798716472609,0.0937103645647013,0.158945582669973,0.026213623907086,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","months_since_cert_n >=   6.000 & rawben_rel_max <   0.884 & shelter_expenses_by_hh_size >= 167.000"
"4+",376,491,2,197,215,161,0.182741116751269,946,888,243,213,0.222972972972973,0.00459187132211322,0.0482820327451835,0.0639112966019871,0.8,0.0590417113369353,0.0418288846668951,0.012100165073037,0.0129800355062759,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","percent_abawd <=   0.183 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000"
"4+",376,496,1,197,265,143,0.274111675126904,946,1432,243,346,0.25369978858351,0.000781503268370648,0.0512132139137377,0.0971262414561384,0.8,0.0771971706587058,0.0303141875306824,0.0169083493825762,0.0254427702881311,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","rawben_rel_max <   0.745 & shelter_expenses_by_hh_size >= 215.000 & total_deductions_by_hh_size >= 183.000"
"4+",376,503,2,197,219,173,0.121827411167513,946,860,243,214,0.156976744186046,0.00206276066970137,0.048221833405931,0.0587167256501,0.8,0.0399993597485624,0.0303508232035698,0.00928604400677031,0.0153100476996461,"elderly_disabled_i <=   0.5 & HH_size_n <=   5.5 & total_deductions_by_hh_size > 236.0","rawben_rel_max <=   0.983 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000"
"4+",377,378,2,189,139,130,0.064748201438849,770,624,188,177,0.184294871794872,0.000339620512239888,0.0491388031204312,0.0818899885801294,0.6,0.0551122508262636,0.0719927674153026,0.0654263418347925,0.00875523410734679,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0"
"4+",377,379,2,189,247,189,0,770,1211,188,314,0,0.00839488985217159,0.0306262834091791,0.0227803104309129,0.25,0.0398886865991285,0.0274340605665907,0.0148295886247693,0.0131336155432542,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0"
"4+",377,391,1,189,156,38,0.756410256410256,770,1154,188,334,0.785714285714286,0.0148401901079096,0.167540212433879,0.113684072421936,0.857142857142857,0.345661784709472,0.107878509577539,0.173265370633792,0.0285285285285286,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0","elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.372 & unc_rawben_rel_max <= 0.834"
"4+",377,424,1,189,161,46,0.714285714285714,770,1112,188,270,0.744155844155844,0.00128637134996261,0.167775187996169,0.144372519372519,0.833333333333333,0.304348709424061,0.0958939708939709,0.147215397215397,0.0603855603855604,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0","months_since_cert_n >   4.500 & rawben_rel_max <=   0.616 & shelter_expenses_by_hh_size > 163.000"
"4+",377,444,1,189,194,48,0.746031746031746,770,1354,188,367,0.71038961038961,0.0178154151634601,0.141968857507486,0.145522217132387,0.666666666666667,0.325365359370979,0.0963925790196977,0.171952564809708,0.0324967824967825,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0","months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 156.000 & total_deductions_by_hh_size >   1.380 & unc_rawben_rel_max <=   0.834"
"4+",377,461,1,189,232,48,0.746031746031746,770,1839,188,486,0.71038961038961,0.0215591850190358,0.160623789592575,0.127357826576577,0.833333333333333,0.351527824862505,0.100647522522523,0.170753651824148,0.039552607437725,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0","months_since_cert_n > 5.500 & total_deductions_by_hh_size > 1.380 & unc_rawben_rel_max <= 0.834"
"4+",377,476,1,189,208,51,0.73015873015873,770,1420,188,392,0.706493506493507,0.0191311612780423,0.142917382265238,0.151387586324495,0.833333333333333,0.335476569279222,0.105198652911587,0.162846390694492,0.037846390694492,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0","months_since_cert_n >=   6.000 & rawben_rel_max <   0.884 & shelter_expenses_by_hh_size >= 167.000"
"4+",377,491,2,189,215,175,0.0740740740740741,770,888,188,213,0.0766233766233766,0.000140961116974619,0.0415434800458474,0.0492263411447702,0.6,0.0204333763934924,0.0360088184861599,0.0156875153098718,0.00779782803951989,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0","percent_abawd <=   0.183 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000"
"4+",377,496,1,189,265,145,0.232804232804233,770,1432,188,346,0.158441558441558,0.00551433570745849,0.0553244701139942,0.0855979605979606,0.6,0.0809127445900281,0.0339322839322839,0.017956142956143,0.0370755370755371,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0","rawben_rel_max <   0.745 & shelter_expenses_by_hh_size >= 215.000 & total_deductions_by_hh_size >= 183.000"
"4+",377,503,2,189,219,187,0.0105820105820106,770,860,188,214,0.0298701298701298,0.00267007176938647,0.031624510440879,0.0455728116175877,0.6,0.0266069300453225,0.0135235982250908,0.00538523598225091,0.00165389269866877,"elderly_disabled_i <=   0.5 & medical_deductions <=  67.0 & shelter_expenses_by_hh_size > 263.0 & total_deductions_by_hh_size > 244.0","rawben_rel_max <=   0.983 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000"
"4+",378,379,2,139,247,139,0,624,1211,177,314,0.0560897435897436,0.0080552693399317,0.0392275255601262,0.0690367102211663,0.5,0.0702295507195244,0.0509219978505571,0.0505967532100232,0.0155127552463375,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0"
"4+",378,391,1,139,156,29,0.79136690647482,624,1154,177,334,0.778846153846154,0.0145005695956697,0.141843478670372,0.186961575276904,0.833333333333333,0.361227724144455,0.145070422535211,0.210855777942509,0.0309076682316119,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0","elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.372 & unc_rawben_rel_max <= 0.834"
"4+",378,424,1,139,161,27,0.805755395683453,624,1112,177,270,0.794871794871795,0.000946750837722721,0.167916714594303,0.159985554351752,1,0.33064014535472,0.134779539709117,0.189024590433041,0.0627647000886437,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0","months_since_cert_n >   4.500 & rawben_rel_max <=   0.616 & shelter_expenses_by_hh_size > 163.000"
"4+",378,444,1,139,194,33,0.762589928057554,624,1354,177,367,0.740384615384615,0.0174757946512202,0.13904211879959,0.163809978515159,0.833333333333333,0.342652036262882,0.119037956552877,0.220992622401073,0.0348759221998658,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0","months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 156.000 & total_deductions_by_hh_size >   1.380 & unc_rawben_rel_max <=   0.834"
"4+",378,461,1,139,232,33,0.762589928057554,624,1839,177,486,0.729166666666667,0.0212195645067959,0.146460471316315,0.173397153755869,0.8,0.370543863949174,0.126870598591549,0.227209208252124,0.0419317471408083,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0","months_since_cert_n > 5.500 & total_deductions_by_hh_size > 1.380 & unc_rawben_rel_max <= 0.834"
"4+",378,476,1,139,208,33,0.762589928057554,624,1420,177,392,0.733974358974359,0.0187915407658025,0.139539877104304,0.162371706580175,1,0.345687331184027,0.124128049051406,0.214588161882689,0.0402255303975753,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0","months_since_cert_n >=   6.000 & rawben_rel_max <   0.884 & shelter_expenses_by_hh_size >= 167.000"
"4+",378,491,2,139,215,124,0.107913669064748,624,888,177,213,0.224358974358974,0.000198659395265269,0.0687569299813177,0.0922088421769286,0.8,0.0711970244679996,0.0687843070507638,0.0536785668694949,0.00103187098421342,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0","percent_abawd <=   0.183 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000"
"4+",378,496,1,139,265,101,0.273381294964029,624,1432,177,346,0.296474358974359,0.0051747151952186,0.0758816594920607,0.112366506732704,0.8,0.12033488415849,0.0541582830315225,0.0488314502399009,0.0394546767786204,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0","rawben_rel_max <   0.745 & shelter_expenses_by_hh_size >= 215.000 & total_deductions_by_hh_size >= 183.000"
"4+",378,503,2,139,219,129,0.0719424460431655,624,860,177,214,0.205128205128205,0.00233045125714658,0.073753719537079,0.0873659869665756,0.8,0.0761410692118765,0.0658713474879125,0.0613622030691612,0.00750472987176792,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size <= 471.0 & total_deductions_by_hh_size > 244.0","rawben_rel_max <=   0.983 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000"
"4+",379,391,1,247,156,49,0.685897435897436,1211,1154,314,334,0.785095320623917,0.006445300255738,0.147822149410309,0.13346590244473,0.833333333333333,0.297257585024193,0.11798650914337,0.181216092439935,0.0153949129852744,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0","elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.372 & unc_rawben_rel_max <= 0.834"
"4+",379,424,1,247,161,57,0.645962732919255,1211,1112,314,270,0.761690647482014,0.00710851850220898,0.162298212890377,0.135675569410509,0.8,0.317947745517317,0.10874266295953,0.155166119021541,0.0492599769708203,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0","months_since_cert_n >   4.500 & rawben_rel_max <=   0.616 & shelter_expenses_by_hh_size > 163.000"
"4+",379,444,1,247,194,61,0.685567010309278,1211,1354,314,367,0.736581337737407,0.00942052531128848,0.129369262067363,0.136825267170376,0.6,0.274145939827032,0.107569260091212,0.179903286615851,0.0196705188099336,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0","months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 156.000 & total_deductions_by_hh_size >   1.380 & unc_rawben_rel_max <=   0.834"
"4+",379,461,1,247,232,61,0.737068965517241,1211,1839,314,486,0.736581337737407,0.0131642951668642,0.145268025971328,0.131102535140562,0.8,0.30613144727919,0.111947791164659,0.178704373630291,0.0294389044428366,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0","months_since_cert_n > 5.500 & total_deductions_by_hh_size > 1.380 & unc_rawben_rel_max <= 0.834"
"4+",379,476,1,247,208,66,0.682692307692308,1211,1420,314,392,0.720891824938068,0.0107362714258708,0.129037979810354,0.142690636362485,0.8,0.279837475002696,0.117599736485374,0.170797112500635,0.0251385287987393,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0","months_since_cert_n >=   6.000 & rawben_rel_max <   0.884 & shelter_expenses_by_hh_size >= 167.000"
"4+",379,491,2,247,215,176,0.181395348837209,1211,888,314,213,0.193693693693694,0.00825392873519697,0.055761160255212,0.0498246763489001,0.5,0.0635738379357814,0.0299324184957352,0.0118904621507177,0.0144808842621241,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0","percent_abawd <=   0.183 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000"
"4+",379,496,1,247,265,175,0.291497975708502,1211,1432,314,346,0.272502064409579,0.0028805541447131,0.0439214812063067,0.0769010106359504,0.5,0.0664281669584504,0.0237874575223973,0.0110772761375171,0.0246039101460788,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0","rawben_rel_max <   0.745 & shelter_expenses_by_hh_size >= 215.000 & total_deductions_by_hh_size >= 183.000"
"4+",379,503,2,247,219,188,0.141552511415525,1211,860,314,214,0.125581395348837,0.00572481808278512,0.0520610870751932,0.0454954144937961,0.5,0.0450331114318272,0.0266019301084937,0.010765449859138,0.0147875082419229,"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 163.0 & total_deductions_by_hh_size > 221.0","rawben_rel_max <=   0.983 & shelter_expenses_by_hh_size > 260.000 & total_deductions_by_hh_size > 244.000"
"4+",380,381,1,225,305,61,0.728888888888889,2518,2249,537,521,0.699866607381058,0.0104204181062762,0.10500697404155,0.0430832028628942,0.857142857142857,0.157121841745177,0.0714092671289048,0.0361651770421351,0.0758248730964467,"elderly_disabled_i <=   0.50 & rawben_rel_max >   0.37 & total_deductions_by_hh_size >  89.60 & utilities <= 451.00","elderly_disabled_i <=   0.500 & HH_size_n >   4.500 & rawben_rel_max <=   0.831 & total_deductions_by_hh_size <= 248.000"
"4+",380,384,1,225,341,102,0.546666666666667,2518,2702,537,651,0.567513899920572,0.0143989956573804,0.0880156742537969,0.0287745098039216,0.857142857142857,0.127769411984538,0.0630196078431373,0.0429189408716948,0.0663866599799399,"elderly_disabled_i <=   0.50 & rawben_rel_max >   0.37 & total_deductions_by_hh_size >  89.60 & utilities <= 451.00","elderly_disabled_i <=   0.500 & rawben_rel_max <=   0.796 & shelter_expenses_by_hh_size <= 380.000 & unc_rawben_rel_max >   0.405"
"4+",380,385,1,225,321,91,0.595555555555556,2518,2365,537,527,0.634249471458774,0.00767480877495243,0.107535674250913,0.0675397909775157,0.857142857142857,0.151039553760389,0.0913993959441967,0.0650306748466257,0.0779877902081078,"elderly_disabled_i <=   0.50 & rawben_rel_max >   0.37 & total_deductions_by_hh_size >  89.60 & utilities <= 451.00","elderly_disabled_i <=   0.500 & rawben_rel_max <=   0.796 & shelter_expenses_by_hh_size > 165.000 & shelter_expenses_by_hh_size <= 380.000"
"4+",380,386,1,225,442,97,0.568888888888889,2518,2893,537,725,0.603256552819698,0.0143776295113153,0.0884468205762946,0.03125,0.857142857142857,0.134861033142685,0.0294117647058823,0.0206894214147713,0.0118351207886469,"elderly_disabled_i <=   0.50 & rawben_rel_max >   0.37 & total_deductions_by_hh_size >  89.60 & utilities <= 451.00","elderly_disabled_i <=   0.500 & unc_rawben_rel_max >   0.529 & unc_rawben_rel_max <=   0.965 & utilities > 260.000"
"4+",380,387,1,225,329,89,0.604444444444444,2518,2388,537,530,0.634003350083752,0.0037211499229742,0.0593053522934112,0.0270823978446341,0.4,0.0832530915274302,0.0427331237838647,0.0276338999984389,0.0443702290076336,"elderly_disabled_i <=   0.50 & rawben_rel_max >   0.37 & total_deductions_by_hh_size >  89.60 & utilities <= 451.00","elderly_disabled_i <=  0.5 & HH_size_n >  4.5 & rawben_rel_max >  0.5 & total_deductions_by_hh_size > 52.1"
"4+",380,388,1,225,351,68,0.697777777777778,2518,2309,537,552,0.701169337375487,0.0113742020921363,0.100472856317548,0.0245463203159691,0.857142857142857,0.149488452891244,0.0565989506648905,0.0572148117779697,0.0724092142823717,"elderly_disabled_i <=   0.50 & rawben_rel_max >   0.37 & total_deductions_by_hh_size >  89.60 & utilities <= 451.00","elderly_disabled_i <=  0.500 & HH_size_n >  4.500 & months_since_cert_n <= 12.500 & rawben_rel_max <=  0.826"
"4+",380,390,1,225,351,127,0.435555555555556,2518,2292,537,531,0.486474694589878,0.0127732550330084,0.100966958344514,0.0403933524629364,0.666666666666667,0.122405482106945,0.0494261119081779,0.0429912850435748,0.0291930341818879,"elderly_disabled_i <=   0.50 & rawben_rel_max >   0.37 & total_deductions_by_hh_size >  89.60 & utilities <= 451.00","elderly_disabled_i <=  0.500 & total_deductions_by_hh_size > 99.000 & unc_rawben_rel_max >  0.370 & unc_rawben_rel_max <=  0.775"
