"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"rawben_rel_max >   0.994 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 235.000","2-3","national","ranger","any_error",60,0.5167,0.3716,95.95,1,1,31,"core"
"medical_deductions >= 146.00 & rawben_rel_max >=   0.45 & total_deductions_by_hh_size >= 428.00 & utilities < 808.00","2-3","national","xgboost","any_error",97,0.4845,0.3705,97.6,4,1,32,"core"
"rawben_rel_max <   0.693 & total_deductions_by_hh_size >= 523.000 & utilities < 366.000","2-3","national","xgboost","any_error",58,0.5172,0.3698,98.69,3,3,33,"core"
"months_since_cert_n <=   1.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size >   1.380 & total_deductions_by_hh_size <= 260.000","4+","state","ranger","any_error",58,0.5172,0.3698,108.16,58,32,34,"buffer"
"HH_size_n <  5.500 & rawben_rel_max <  0.998 & total_deductions_by_hh_size >=  0.125 & total_deductions_by_hh_size < 51.600","4+","state","xgboost","any_error",36,0.5556,0.3685,107.78,36,28,35,"buffer"
"cat_elig >  1.500 & months_since_cert_n <=  1.500 & rawben_rel_max >  0.569 & shelter_expenses_by_hh_size > 26.400","4+","state","ranger","any_error",36,0.5556,0.3685,118.31,36,3,36,"buffer"
"cat_elig >=   1.500 & months_since_cert_n <   1.500 & rawben_rel_max <   0.998 & shelter_expenses_by_hh_size < 245.000","4+","state","xgboost","any_error",36,0.5556,0.3685,137.69,36,2,37,"buffer"
"elderly_disabled_i <   0.5 & shelter_expenses_by_hh_size < 454.0 & total_deductions_by_hh_size >= 441.0","4+","national","xgboost","any_error",65,0.5077,0.3685,123.82,4,2,38,"buffer"
"cat_elig >  1.5 & HH_size_n <=  4.5 & months_since_cert_n <=  3.5 & shelter_expenses_by_hh_size > 97.0","4+","state","ranger","any_error",32,0.5625,0.3646,108.69,32,19,39,"buffer"
"expedited_i <= 0.5 & months_since_cert_n <= 0.5 & total_deductions_by_hh_size > 1.4","4+","state","ranger","any_error",30,0.5667,0.3625,97.87,30,3,40,"buffer"
"months_since_cert_n <= 0.50 & percent_abawd <= 0.20 & total_deductions_by_hh_size > 1.38","4+","state","ranger","any_error",30,0.5667,0.3625,97.87,30,1,41,"buffer"
"elderly_disabled_i >   0.50 & medical_deductions <= 282.00 & unc_rawben_rel_max >   1.26 & utilities <=  29.50","1","national","ranger","any_error",182,0.4451,0.3622,81.87,3,1,42,"buffer"
"rawben_rel_max >   0.991 & shelter_expenses_by_hh_size <= 970.000 & unc_rawben_rel_max >   1.930 & utilities <= 680.000","1","national","ranger","any_error",262,0.4313,0.3622,68.6,2,1,43,"buffer"
"elderly_disabled_i >   0.5 & medical_deductions <= 282.0 & total_deductions_by_hh_size > 504.0 & utilities <=  18.5","1","national","ranger","any_error",328,0.4238,0.3621,68.68,8,1,44,"buffer"
"elderly_disabled_i >=   0.50 & total_deductions_by_hh_size >= 293.00 & unc_rawben_rel_max >=   1.52 & utilities < 388.00","1","national","xgboost","any_error",363,0.4187,0.3601,74.72,10,4,45,"buffer"
"months_since_cert_n <   1.500 & rawben_rel_max <   0.974 & shelter_expenses_by_hh_size >=  75.800 & total_deductions_by_hh_size < 141.000","4+","state","xgboost","any_error",39,0.5385,0.3597,113.87,39,4,46,"buffer"
"months_since_cert_n <=   1.500 & rawben_rel_max >   0.526 & shelter_expenses_by_hh_size <= 254.000 & unc_rawben_rel_max <=   1.000","4+","state","ranger","any_error",48,0.5208,0.3597,119.25,48,2,47,"buffer"
"months_since_cert_n <=   2.5 & total_deductions_by_hh_size >   1.1 & unc_rawben_rel_max <=   1.0 & utilities > 356.0","4+","state","ranger","any_error",39,0.5385,0.3597,114.33,39,9,48,"buffer"
"rawben_rel_max >=   0.987 & rawben_rel_max <   0.991 & total_deductions_by_hh_size >=   2.800 & utilities < 574.000","1","national","xgboost","any_error",432,0.412,0.3584,59.67,13,1,49,"buffer"
"medical_deductions >= 181.0000 & rawben_rel_max >=   0.3140 & unc_rawben_rel_max >=  -0.0271 & utilities < 726.0000","2-3","national","xgboost","any_error",144,0.4514,0.3584,70.95,2,1,50,"buffer"
"cat_elig > 1.500 & months_since_cert_n <= 2.500 & rawben_rel_max > 0.515 & unc_rawben_rel_max <= 0.975","4+","state","ranger","any_error",62,0.5,0.3583,108.48,62,8,51,"buffer"
"children_i >  0.500 & elderly_disabled_i >  0.500 & unc_rawben_rel_max > -0.447","1","national","ranger","any_error",37,0.5405,0.3573,105.03,1,1,52,"buffer"
"HH_size_n >=   4.5 & shelter_expenses_by_hh_size < 274.0 & total_deductions_by_hh_size >= 219.0","4+","national","xgboost","any_error",123,0.4553,0.3549,91.93,7,1,53,"buffer"
"HH_size_n <=   5.500 & shelter_expenses_by_hh_size <= 254.000 & total_deductions_by_hh_size >   0.125 & total_deductions_by_hh_size <=  48.300","4+","state","ranger","any_error",35,0.5429,0.3548,109.11,35,2,54,"buffer"
"cat_elig >   1.5 & total_deductions_by_hh_size > 123.0 & total_deductions_by_hh_size <= 169.0","4+","state","ranger","any_error",35,0.5429,0.3548,129.06,35,13,55,"buffer"
"cat_elig >=   1.5 & shelter_expenses_by_hh_size >= 153.0 & total_deductions_by_hh_size >= 120.0 & total_deductions_by_hh_size < 180.0","4+","state","xgboost","any_error",35,0.5429,0.3548,128.09,35,2,56,"buffer"
"medical_deductions > 216.000 & rawben_rel_max >   0.315 & rawben_rel_max <=   0.997 & utilities <= 414.000","1","national","ranger","any_error",143,0.4476,0.3545,66.15,2,1,57,"buffer"
"expedited_i <=   0.500 & rawben_rel_max >   0.997 & shelter_expenses_by_hh_size <= 670.000 & unc_rawben_rel_max >   1.520","2-3","national","ranger","any_error",143,0.4476,0.3545,126.97,8,1,58,"buffer"
