"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"count_divisible_by_100 >= 0.500 & rawben_rel_max >= 0.334 & rawben_rel_max < 0.638","2-3","national","xgboost","any_error",404,0.2772,0.2286,39.15,8,1,283,"buffer"
"count_divisible_by_100 >   0.5 & expedited_i <=   0.5 & shelter_expenses_by_hh_size > 166.0","4+","national","ranger","any_error",810,0.263,0.2286,58.21,10,1,284,"buffer"
"elderly_disabled_i < 0.500 & months_since_cert_n >= 5.500 & rawben_rel_max < 0.803","2-3","national","xgboost","any_error",2173,0.2485,0.2276,44.23,16,1,285,"buffer"
"shelter_expenses_by_hh_size >= 440 & utilities < 340","2-3","national","xgboost","any_error",896,0.26,0.2275,53.62,40,1,286,"buffer"
"HH_size_n >   5.5 & married <=   0.5 & medical_deductions <= 138.0","4+","national","ranger","any_error",1681,0.251,0.2273,58.82,37,2,287,"buffer"
"elderly_disabled_i <= 0.5000 & months_since_cert_n > 5.5000 & total_deductions_by_hh_size > 0.0833 & unc_rawben_rel_max <= 0.9970","2-3","national","ranger","any_error",2899,0.2446,0.2265,43.73,20,1,288,"buffer"
"expedited_i <=   0.5 & HH_size_n >   4.5 & medical_deductions <= 112.0 & total_deductions_by_hh_size >  28.4","4+","national","ranger","any_error",6166,0.2378,0.2254,54.6,124,3,289,"buffer"
"medical_deductions >= 105.000 & rawben_rel_max >=   0.352 & utilities < 684.000","1","national","xgboost","any_error",1776,0.2477,0.2247,28.44,10,1,290,"buffer"
"elderly_disabled_i > 0.500 & homeless > 0.500 & rawben_rel_max > 0.636 & rawben_rel_max <= 0.997","1","national","ranger","any_error",186,0.2957,0.2245,40.42,1,1,291,"buffer"
"shelter_expenses_by_hh_size >=  50.1 & utilities >=  84.0 & utilities < 304.0","4+","national","xgboost","any_error",627,0.2632,0.2244,48.45,91,2,292,"buffer"
"months_since_cert_n >=   3.50 & shelter_expenses_by_hh_size >=  26.00 & unc_rawben_rel_max <   1.27 & utilities < 442.00","4+","national","xgboost","any_error",3150,0.2416,0.2243,51.02,116,1,293,"buffer"
"HH_size_n >=   2.5 & months_since_cert_n >=   5.5 & total_deductions_by_hh_size >= 216.0","2-3","national","xgboost","any_error",1240,0.2516,0.2241,47.33,4,1,294,"buffer"
"months_since_cert_n < 1.500 & rawben_rel_max >= 0.837 & rawben_rel_max < 0.904","2-3","national","xgboost","any_error",340,0.2765,0.2239,43.21,9,2,295,"buffer"
"months_since_cert_n >   6.5 & shelter_expenses_by_hh_size > 358.0 & total_deductions_by_hh_size >  62.0 & utilities <= 430.0","2-3","national","ranger","any_error",978,0.2546,0.2236,47.31,15,1,296,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 183.000 & utilities <=  48.000","2-3","national","ranger","any_error",160,0.3,0.2234,55.71,2,1,297,"buffer"
"months_since_cert_n >=   4.500 & rawben_rel_max >=   0.875 & total_deductions_by_hh_size >= 260.000","1","state","xgboost","any_error",30,0.4,0.2232,63.07,30,1,298,"buffer"
"HH_size_n >   2.500 & shelter_expenses_by_hh_size <= 280.000 & total_deductions_by_hh_size > 221.000 & unc_rawben_rel_max <=   0.923","2-3","national","ranger","any_error",100,0.32,0.2232,40.53,2,1,299,"buffer"
