"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"count_divisible_by_100 >= 0.500 & rawben_rel_max >= 0.403 & rawben_rel_max < 0.486","2-3","national","xgboost","any_error",121,0.3719,0.2772,46.88,2,1,130,"buffer"
"months_since_cert_n <   3.500 & rawben_rel_max >=   0.983 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 622.000","1","national","xgboost","any_error",190,0.3526,0.2771,57.44,2,1,131,"buffer"
"medical_deductions >= 116.000 & medical_deductions < 130.000 & rawben_rel_max >=   0.455 & rawben_rel_max <   0.991","1","national","xgboost","any_error",103,0.3786,0.2762,28.65,12,8,132,"buffer"
"months_since_cert_n >   5.500 & percent_abawd >   0.167 & shelter_expenses_by_hh_size > 632.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",103,0.3786,0.2762,75.4,6,3,133,"buffer"
"shelter_expenses_by_hh_size >= 426 & shelter_expenses_by_hh_size < 496 & total_deductions_by_hh_size >= 321","4+","national","xgboost","any_error",103,0.3786,0.2762,83.2,2,2,134,"buffer"
"HH_size_n >=   6.5 & married >=   0.5 & months_since_cert_n >=   7.5 & utilities < 606.0","4+","national","xgboost","any_error",97,0.3814,0.2759,76.58,1,1,135,"buffer"
"rawben_rel_max >=   0.994 & shelter_expenses_by_hh_size >= 132.000 & unc_rawben_rel_max <   1.000","2-3","national","xgboost","any_error",175,0.3543,0.2757,63.58,1,1,136,"buffer"
"months_since_cert_n >   7.500 & rawben_rel_max <=   0.990 & total_deductions_by_hh_size > 717.000 & unc_rawben_rel_max >   0.918","1","state","ranger","any_error",33,0.4545,0.274,66.94,33,18,137,"buffer"
"percent_abawd >= 0.167 & rawben_rel_max < 0.043 & unc_rawben_rel_max < 1.000","2-3","national","xgboost","any_error",33,0.4545,0.274,143.61,1,1,138,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 333.000 & unc_rawben_rel_max >   0.637","2-3","national","ranger","any_error",411,0.3236,0.2725,60.34,15,10,139,"buffer"
"rawben_rel_max >=   0.471 & shelter_expenses_by_hh_size >= 267.000 & shelter_expenses_by_hh_size < 270.000","4+","national","xgboost","any_error",71,0.3944,0.2716,57,2,1,140,"buffer"
"count_divisible_by_100 <=   1.500 & expedited_i >   0.500 & shelter_expenses_by_hh_size > 828.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",87,0.3793,0.2688,98.17,1,1,141,"buffer"
"HH_size_n >=   4.5 & shelter_expenses_by_hh_size < 404.0 & total_deductions_by_hh_size >= 148.0 & total_deductions_by_hh_size < 150.0","4+","national","xgboost","any_error",48,0.4167,0.268,95.75,1,1,142,"buffer"
"medical_deductions >= 110.000 & months_since_cert_n >=  12.500 & rawben_rel_max >=   0.156 & utilities >= 560.000","2-3","national","xgboost","any_error",72,0.3889,0.2675,64.19,4,2,143,"buffer"
"expedited_i >  0.500 & percent_abawd >  0.125 & rawben_rel_max <=  0.879 & total_deductions_by_hh_size > 31.300","2-3","national","ranger","any_error",54,0.4074,0.2673,86.09,3,3,144,"buffer"
"rawben_rel_max >=   0.841 & rawben_rel_max <   0.846 & shelter_expenses_by_hh_size >= 140.000 & shelter_expenses_by_hh_size < 588.000","4+","national","xgboost","any_error",60,0.4,0.2671,90.53,2,1,145,"buffer"
"HH_size_n >  7.500 & unc_rawben_rel_max <=  0.999 & utilities <= 30.500","4+","national","ranger","any_error",31,0.4516,0.2668,126.1,1,1,146,"buffer"
"rawben_rel_max <   0.977 & total_deductions_by_hh_size >= 233.000 & total_deductions_by_hh_size < 237.000","4+","national","xgboost","any_error",107,0.3645,0.2652,94.6,2,1,147,"buffer"
"count_divisible_by_100 >=   0.50 & months_since_cert_n <  21.50 & unc_rawben_rel_max >=   1.35 & utilities < 598.00","2-3","national","xgboost","any_error",79,0.3797,0.2643,107.46,1,1,148,"buffer"
"rawben_rel_max <   0.681 & shelter_expenses_by_hh_size >= 278.000 & shelter_expenses_by_hh_size < 282.000 & utilities >= 478.000","4+","national","xgboost","any_error",37,0.4324,0.2639,57.32,1,1,149,"buffer"
"elderly_disabled_i >=   0.500 & rawben_rel_max <   0.902 & shelter_expenses_by_hh_size < 880.000 & total_deductions_by_hh_size >= 506.000","2-3","national","xgboost","any_error",127,0.3543,0.2634,56.15,7,4,150,"buffer"
"months_since_cert_n <   7.500 & percent_abawd >=   0.236 & rawben_rel_max <   0.560 & total_deductions_by_hh_size >= 250.000","4+","national","xgboost","any_error",40,0.425,0.2631,70.5,7,4,151,"buffer"
"HH_size_n >=   4.5 & months_since_cert_n >=   5.5 & total_deductions_by_hh_size >=  93.5 & utilities < 502.0","4+","national","xgboost","any_error",754,0.2997,0.2625,70.18,5,3,152,"buffer"
"months_since_cert_n <  18.500 & percent_abawd >=   0.367 & percent_abawd <   0.633 & utilities >= 590.000","4+","national","xgboost","any_error",43,0.4186,0.2625,127.88,6,3,153,"buffer"
"count_divisible_by_100 > 1.500 & rawben_rel_max > 0.642 & rawben_rel_max <= 0.961 & unc_rawben_rel_max > 0.463","4+","national","ranger","any_error",61,0.3934,0.2624,74.9,2,1,154,"buffer"
"months_since_cert_n >=   6.5 & shelter_expenses_by_hh_size >= 856.0 & shelter_expenses_by_hh_size < 906.0 & total_deductions_by_hh_size < 465.0","2-3","national","xgboost","any_error",46,0.413,0.2622,87.89,4,2,155,"buffer"
"married >=   0.500 & rawben_rel_max >=   0.987 & rawben_rel_max <   0.998 & shelter_expenses_by_hh_size >= 139.000","2-3","national","xgboost","any_error",52,0.4038,0.262,75.46,1,1,156,"buffer"
"shelter_expenses_by_hh_size < 676.00 & unc_rawben_rel_max >=   1.79 & utilities < 490.00","1","national","xgboost","any_error",300,0.32,0.261,61.93,21,13,157,"buffer"
"cat_elig >   1.500 & total_deductions_by_hh_size > 513.000 & unc_rawben_rel_max >   0.987 & unc_rawben_rel_max <=   0.998","1","national","ranger","any_error",135,0.3481,0.2603,53.9,2,1,158,"buffer"
"rawben_rel_max >=   0.694 & rawben_rel_max <   0.702 & shelter_expenses_by_hh_size < 412.000","2-3","national","xgboost","any_error",116,0.3534,0.2589,52.64,2,2,159,"buffer"
"HH_size_n >= 5.50 & rawben_rel_max >= 0.15 & rawben_rel_max < 0.26","4+","national","xgboost","any_error",126,0.3492,0.2585,82.35,1,1,160,"buffer"
"elderly_disabled_i >=   0.500 & percent_abawd >=   0.125 & shelter_expenses_by_hh_size >= 755.000","2-3","national","xgboost","any_error",56,0.3929,0.257,83.84,2,1,161,"buffer"
"children_i > 0.500 & months_since_cert_n <= 3.500 & shelter_expenses_by_hh_size > 5.500 & unc_rawben_rel_max <= 0.512","1","national","ranger","any_error",53,0.3962,0.2567,52.21,1,1,162,"buffer"
"elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 624.0 & total_deductions_by_hh_size > 672.0","2-3","national","ranger","any_error",114,0.3509,0.2558,68.89,4,2,163,"buffer"
"children_i > 0.500 & married <= 0.500 & months_since_cert_n <= 5.500 & unc_rawben_rel_max <= 0.585","1","national","ranger","any_error",72,0.375,0.2555,50.31,3,3,164,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & unc_rawben_rel_max > 0.348 & unc_rawben_rel_max <= 0.823","1","national","ranger","any_error",472,0.3008,0.2542,38.63,13,11,165,"buffer"
"elderly_disabled_i <=   0.50 & months_since_cert_n >   5.50 & shelter_expenses_by_hh_size > 631.00 & unc_rawben_rel_max <=   0.97","2-3","national","ranger","any_error",510,0.298,0.2532,60.07,20,12,166,"buffer"
"rawben_rel_max <  0.9090 & shelter_expenses_by_hh_size < 20.4000 & total_deductions_by_hh_size >=  0.0833 & total_deductions_by_hh_size < 53.2000","2-3","national","xgboost","any_error",132,0.3409,0.2529,57.06,1,1,167,"buffer"
"children_i <= 0.500 & count_divisible_by_100 > 0.500 & months_since_cert_n > 2.500 & rawben_rel_max <= 0.846","2-3","national","ranger","any_error",146,0.3356,0.252,53,6,3,168,"buffer"
"count_divisible_by_100 <=   1.50 & expedited_i >   0.50 & rawben_rel_max <=   0.94 & shelter_expenses_by_hh_size <= 183.00","4+","national","ranger","any_error",195,0.3231,0.2509,60.73,5,3,169,"buffer"
"rawben_rel_max <  0.773 & total_deductions_by_hh_size >= 12.700 & total_deductions_by_hh_size < 21.100","4+","national","xgboost","any_error",83,0.3614,0.2508,61.89,2,2,170,"buffer"
"months_since_cert_n >=  4.500 & months_since_cert_n < 16.500 & rawben_rel_max >=  0.587 & rawben_rel_max <  0.625","4+","national","xgboost","any_error",224,0.317,0.2497,60.33,1,1,171,"buffer"
"expedited_i <=   0.500 & percent_abawd >   0.167 & shelter_expenses_by_hh_size > 563.000 & total_deductions_by_hh_size <= 482.000","2-3","state","ranger","any_error",30,0.4333,0.2496,68.3,30,17,172,"buffer"
"months_since_cert_n >   1.5 & months_since_cert_n <=   3.5 & total_deductions_by_hh_size >  78.6 & total_deductions_by_hh_size <= 313.0","4+","state","ranger","any_error",30,0.4333,0.2496,85,30,16,173,"buffer"
"rawben_rel_max <   0.986 & shelter_expenses_by_hh_size < 997.000 & total_deductions_by_hh_size >= 845.000 & unc_rawben_rel_max <   1.160","1","national","xgboost","any_error",144,0.3333,0.2495,56.59,4,2,174,"buffer"
"cat_elig >=   1.5 & elderly_disabled_i <   0.5 & total_deductions_by_hh_size >= 286.0 & total_deductions_by_hh_size < 379.0","4+","national","xgboost","any_error",228,0.3158,0.2492,64.96,2,1,175,"buffer"
"months_since_cert_n <=  0.500 & percent_abawd <=  0.125 & total_deductions_by_hh_size > 80.600 & utilities <= 22.000","2-3","national","ranger","any_error",158,0.3291,0.2491,53.53,1,1,176,"buffer"
"months_since_cert_n < 1.50 & percent_abawd >= 0.45","4+","national","xgboost","any_error",33,0.4242,0.2491,110.79,2,1,177,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max >   0.684 & shelter_expenses_by_hh_size <= 276.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",1190,0.2765,0.2474,59.32,19,10,178,"buffer"
"cat_elig >=   0.5 & cat_elig <   1.5 & shelter_expenses_by_hh_size < 496.0 & total_deductions_by_hh_size >= 499.0","2-3","national","xgboost","any_error",118,0.339,0.2467,74.79,2,1,179,"buffer"
"expedited_i < 0.50 & married < 0.50 & unc_rawben_rel_max >= 1.49","2-3","national","xgboost","any_error",338,0.2988,0.2444,83.92,6,3,180,"buffer"
"medical_deductions <  131.00 & percent_abawd >=    0.25 & shelter_expenses_by_hh_size >= 2220.00 & unc_rawben_rel_max <    1.92","1","national","xgboost","any_error",40,0.4,0.2424,95.33,6,4,181,"buffer"
"married <   0.500 & rawben_rel_max <   0.748 & total_deductions_by_hh_size >= 236.000 & total_deductions_by_hh_size < 394.000","2-3","state","xgboost","any_error",40,0.4,0.2424,49.67,40,22,182,"buffer"
"cat_elig > 0.500 & rawben_rel_max > 0.660 & rawben_rel_max <= 0.977 & unc_rawben_rel_max <= 0.663","4+","national","ranger","any_error",40,0.4,0.2424,82.3,1,1,183,"buffer"
"expedited_i <   0.50 & medical_deductions < 506.00 & months_since_cert_n <   4.50 & unc_rawben_rel_max >=   2.53","1","national","xgboost","any_error",79,0.3544,0.2423,79.84,6,3,184,"buffer"
"months_since_cert_n >=  18.500 & rawben_rel_max >=   0.619 & shelter_expenses_by_hh_size >= 416.000 & utilities < 851.000","2-3","national","xgboost","any_error",141,0.3262,0.2423,70.27,18,9,185,"buffer"
"rawben_rel_max >=   0.636 & rawben_rel_max <   0.649 & total_deductions_by_hh_size >= 358.000 & unc_rawben_rel_max <   1.510","2-3","national","xgboost","any_error",69,0.3623,0.2423,57.32,2,1,186,"buffer"
"medical_deductions >= 142.000 & rawben_rel_max >=   0.150 & rawben_rel_max <   0.340 & unc_rawben_rel_max >=  -0.511","2-3","national","xgboost","any_error",142,0.3239,0.2405,35.55,2,1,187,"buffer"
"HH_size_n >   2.5 & medical_deductions <= 128.0 & shelter_expenses_by_hh_size > 341.0 & utilities <=  30.5","2-3","national","ranger","any_error",90,0.3444,0.2398,80.28,6,3,188,"buffer"
"months_since_cert_n <  1.500 & rawben_rel_max >=  0.837 & rawben_rel_max <  0.904 & total_deductions_by_hh_size >= 38.700","2-3","national","xgboost","any_error",283,0.2968,0.2379,47.45,6,5,189,"buffer"
"months_since_cert_n >=   0.5 & shelter_expenses_by_hh_size >= 283.0 & shelter_expenses_by_hh_size < 290.0","4+","national","xgboost","any_error",224,0.3036,0.2374,61.97,3,2,190,"buffer"
"months_since_cert_n >=   4.500 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 147.000 & utilities <  39.000","4+","national","xgboost","any_error",61,0.3607,0.2345,56.98,2,1,191,"buffer"
"expedited_i <=  0.50 & homeless <=  0.50 & unc_rawben_rel_max >  1.82 & utilities <= 30.50","1","national","ranger","any_error",153,0.3137,0.2341,64.81,14,7,192,"buffer"
"shelter_expenses_by_hh_size >= 2660 & shelter_expenses_by_hh_size < 3050 & total_deductions_by_hh_size < 1800","1","national","xgboost","any_error",35,0.4,0.2336,78.97,4,3,193,"buffer"
"cat_elig > 1.500 & elderly_disabled_i > 0.500 & unc_rawben_rel_max > 0.581","4+","national","ranger","any_error",431,0.2807,0.2334,56.44,2,1,194,"buffer"
"rawben_rel_max <   0.996 & shelter_expenses_by_hh_size < 210.000 & total_deductions_by_hh_size >= 108.000 & total_deductions_by_hh_size < 119.000","2-3","national","xgboost","any_error",206,0.301,0.2325,50.46,1,1,195,"buffer"
"cat_elig >=   0.50 & months_since_cert_n >=  25.50 & unc_rawben_rel_max >=   1.79 & utilities < 868.00","1","national","xgboost","any_error",65,0.3538,0.2321,64.22,10,5,196,"buffer"
"medical_deductions >=    4.5 & total_deductions_by_hh_size >= 1440.0 & utilities <  548.0","1","national","xgboost","any_error",65,0.3538,0.2321,72.15,2,1,197,"buffer"
