"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"count_divisible_by_100 >=   1.00 & shelter_expenses_by_hh_size >= 377.00 & unc_rawben_rel_max >=   1.32","2-3","national","xgboost","any_error",91,0.3736,0.2659,5,1,298,"buffer"
"medical_deductions >= 146 & months_since_cert_n >=   8 & shelter_expenses_by_hh_size >= 544 & total_deductions_by_hh_size >= 107","2-3","national","xgboost","any_error",155,0.3484,0.2658,16,3,299,"buffer"
"rawben_rel_max <    0.605 & total_deductions_by_hh_size >= 1210.000","1","national","xgboost","any_error",152,0.3487,0.2654,26,1,300,"buffer"
"percent_abawd >   0.75 & total_deductions_by_hh_size > 674.00 & unc_rawben_rel_max >   1.82","1","national","ranger","any_error",34,0.4412,0.2651,1,1,301,"buffer"
"shelter_expenses_by_hh_size >= 1820.000 & unc_rawben_rel_max <   -0.224","1","national","xgboost","any_error",34,0.4412,0.2651,6,1,302,"buffer"
"rawben_rel_max <   0.996 & shelter_expenses_by_hh_size >= 851.000","2-3","national","xgboost","any_error",934,0.2987,0.2651,72,1,303,"buffer"
"medical_deductions < 337.000 & rawben_rel_max >=   0.988 & unc_rawben_rel_max <   1.000 & utilities < 783.000","1","national","xgboost","any_error",740,0.3027,0.265,25,1,304,"buffer"
"rawben_rel_max >=    0.983 & rawben_rel_max <    0.992 & shelter_expenses_by_hh_size >=  856.000 & shelter_expenses_by_hh_size < 1510.000","1","national","xgboost","any_error",629,0.3037,0.2628,41,1,305,"buffer"
"months_since_cert_n >   5.500 & percent_abawd <=   0.292 & shelter_expenses_by_hh_size > 157.000 & utilities <=  53.000","4+","national","ranger","any_error",92,0.3696,0.2628,2,1,306,"buffer"
"months_since_cert_n >   3.5 & shelter_expenses_by_hh_size <= 606.0 & total_deductions_by_hh_size > 213.0 & total_deductions_by_hh_size <= 429.0","4+","national","ranger","any_error",1328,0.2907,0.2626,28,1,307,"buffer"
"cat_elig >=    1.00 & shelter_expenses_by_hh_size >=  798.00 & shelter_expenses_by_hh_size < 1070.00 & unc_rawben_rel_max >=    1.49","2-3","national","xgboost","any_error",61,0.3934,0.2624,4,1,308,"buffer"
"homeless >    0.500 & shelter_expenses_by_hh_size > 1040.000 & unc_rawben_rel_max <=    0.991","1","national","ranger","any_error",46,0.413,0.2622,2,2,309,"buffer"
"months_since_cert_n <=  34.5 & total_deductions_by_hh_size > 513.0 & utilities <= 248.0","1","state","ranger","any_error",46,0.413,0.2622,46,1,310,"buffer"
"total_deductions_by_hh_size > 838.000 & unc_rawben_rel_max >   0.591 & unc_rawben_rel_max <=   0.802","1","state","ranger","any_error",46,0.413,0.2622,46,1,311,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.804 & total_deductions_by_hh_size > 403.000","2-3","national","ranger","any_error",762,0.2992,0.2622,43,2,312,"buffer"
