"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"children_i <=   0.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 578.000","2-3","national","ranger","any_error",229,0.4454,0.3712,83.45,10,4,49,"buffer"
"rawben_rel_max <   0.693 & total_deductions_by_hh_size >= 523.000 & utilities < 366.000","2-3","national","xgboost","any_error",58,0.5172,0.3698,98.69,2,2,50,"buffer"
"rawben_rel_max <   0.556 & shelter_expenses_by_hh_size >= 424.000 & shelter_expenses_by_hh_size < 491.000 & total_deductions_by_hh_size >= 329.000","4+","national","xgboost","any_error",36,0.5556,0.3685,121.14,1,1,51,"buffer"
"children_i <   0.50 & total_deductions_by_hh_size >= 954.00 & unc_rawben_rel_max <   1.99","2-3","national","xgboost","any_error",47,0.5319,0.3683,138.96,1,1,52,"buffer"
"HH_size_n >=   4.500 & rawben_rel_max >=   0.871 & rawben_rel_max <   0.883 & utilities >= 369.000","4+","national","xgboost","any_error",56,0.5179,0.368,96.54,1,1,53,"buffer"
"months_since_cert_n >  4.500 & rawben_rel_max <=  0.927 & shelter_expenses_by_hh_size > 80.000 & unc_rawben_rel_max >  0.309","4+","state","ranger","any_error",100,0.48,0.3678,105.24,100,17,54,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 453.000 & unc_rawben_rel_max <=   0.998","2-3","national","ranger","any_error",86,0.4884,0.3674,109.02,4,1,55,"buffer"
"rawben_rel_max <=    0.316 & shelter_expenses_by_hh_size > 2310.000 & unc_rawben_rel_max <=    0.997","1","national","ranger","any_error",34,0.5588,0.3666,105.68,1,1,56,"buffer"
"HH_size_n >  4.50 & married <=  0.50 & total_deductions_by_hh_size > 51.20 & unc_rawben_rel_max <=  0.85","4+","state","ranger","any_error",34,0.5588,0.3666,133.82,34,6,57,"buffer"
"HH_size_n > 4.5 & months_since_cert_n > 3.5 & months_since_cert_n <= 7.5","4+","state","ranger","any_error",45,0.5333,0.3663,122.96,45,6,58,"buffer"
"months_since_cert_n >=   6.50 & unc_rawben_rel_max >=   1.79 & utilities < 466.00","1","national","xgboost","any_error",358,0.4246,0.3654,80.81,5,3,59,"buffer"
"percent_abawd <=    3.000 & rawben_rel_max <=    0.993 & shelter_expenses_by_hh_size > 2630.000","1","national","ranger","any_error",32,0.5625,0.3646,106.41,2,2,60,"buffer"
"children_i >    0.500 & months_since_cert_n >    4.500 & unc_rawben_rel_max <=    0.927 & utilities > 1040.000","4+","state","ranger","any_error",32,0.5625,0.3646,124.03,32,1,61,"buffer"
"children_i <   0.500 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 571.000","2-3","national","xgboost","any_error",243,0.4362,0.3644,80.61,12,2,62,"buffer"
"rawben_rel_max >=    0.98700 & rawben_rel_max <    0.99200 & shelter_expenses_by_hh_size >= 1230.00000 & unc_rawben_rel_max >=   -0.00915","1","national","xgboost","any_error",184,0.4457,0.3632,76.58,18,6,63,"buffer"
"expedited_i <=   0.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 968.000 & total_deductions_by_hh_size > 614.000","2-3","national","ranger","any_error",167,0.4491,0.3626,88.51,12,3,64,"buffer"
"elderly_disabled_i <= 0.500 & HH_size_n > 4.500 & married <= 0.500 & rawben_rel_max <= 0.847","4+","state","ranger","any_error",30,0.5667,0.3625,139.87,30,1,65,"buffer"
"elderly_disabled_i >   0.50 & medical_deductions <= 282.00 & unc_rawben_rel_max >   1.26 & utilities <=  29.50","1","national","ranger","any_error",182,0.4451,0.3622,81.87,3,1,66,"buffer"
"rawben_rel_max >   0.987 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 913.000 & unc_rawben_rel_max >   0.266","1","national","ranger","any_error",147,0.449,0.3571,79.86,15,1,67,"buffer"
"months_since_cert_n >   3.500 & shelter_expenses_by_hh_size <= 377.000 & unc_rawben_rel_max >   0.307 & unc_rawben_rel_max <=   0.929","4+","state","ranger","any_error",74,0.4865,0.3569,99.81,74,2,68,"buffer"
"elderly_disabled_i >   0.5 & expedited_i <=   0.5 & total_deductions_by_hh_size > 539.0 & utilities <= 490.0","2-3","national","ranger","any_error",148,0.4459,0.3545,99.03,2,1,69,"buffer"
"cat_elig <= 1.500 & months_since_cert_n > 4.500 & percent_abawd <= 0.208 & rawben_rel_max <= 0.847","4+","state","ranger","any_error",77,0.4805,0.3538,95.73,77,8,70,"buffer"
"months_since_cert_n >=   6.50 & total_deductions_by_hh_size >= 418.00 & unc_rawben_rel_max >=   1.64 & utilities < 416.00","1","national","xgboost","any_error",320,0.4156,0.3535,79.38,7,1,71,"buffer"
"expedited_i <=   0.5 & months_since_cert_n >   4.0 & total_deductions_by_hh_size >  56.6 & total_deductions_by_hh_size <= 134.0","4+","state","ranger","any_error",33,0.5455,0.3521,120.36,33,2,72,"buffer"
"months_since_cert_n >   4.500 & rawben_rel_max <=   0.927 & shelter_expenses_by_hh_size <= 353.000 & total_deductions_by_hh_size >  93.100","4+","state","ranger","any_error",63,0.4921,0.3521,108.84,63,1,73,"buffer"
"married >   0.500 & rawben_rel_max <=   0.605 & total_deductions_by_hh_size > 546.000","2-3","national","ranger","any_error",124,0.4516,0.3519,77.73,7,1,74,"buffer"
"HH_size_n >=   4.5 & total_deductions_by_hh_size >= 364.0","4+","national","xgboost","any_error",61,0.4918,0.3498,97.74,2,1,75,"buffer"
"rawben_rel_max >=   0.600 & rawben_rel_max <   0.997 & shelter_expenses_by_hh_size >= 976.000 & total_deductions_by_hh_size >= 438.000","2-3","national","xgboost","any_error",133,0.4436,0.3476,107.05,9,3,76,"buffer"
"expedited_i <=  0.500 & months_since_cert_n >  4.500 & shelter_expenses_by_hh_size > 83.300 & unc_rawben_rel_max >  0.309","4+","state","ranger","any_error",113,0.4513,0.3472,99.51,113,9,77,"buffer"
"expedited_i <=   0.500 & shelter_expenses_by_hh_size > 898.000 & total_deductions_by_hh_size > 602.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",226,0.4204,0.3467,84.38,16,2,78,"buffer"
"months_since_cert_n >=    3.500 & rawben_rel_max <    0.971 & shelter_expenses_by_hh_size >= 1250.000 & total_deductions_by_hh_size >=  252.000","2-3","national","xgboost","any_error",45,0.5111,0.3462,143.31,2,1,79,"buffer"
"rawben_rel_max >=   0.987 & rawben_rel_max <   0.991 & total_deductions_by_hh_size >= 321.000 & utilities < 847.000","1","national","xgboost","any_error",586,0.3908,0.3451,54.27,12,3,80,"buffer"
"rawben_rel_max >=   0.554 & total_deductions_by_hh_size >= 446.000 & unc_rawben_rel_max <   1.000 & utilities < 604.000","1","state","xgboost","any_error",36,0.5278,0.3437,77.92,36,23,81,"buffer"
"HH_size_n > 4.500 & married <= 0.500 & rawben_rel_max <= 0.848","4+","state","ranger","any_error",36,0.5278,0.3437,126.39,36,1,82,"buffer"
"elderly_disabled_i >   0.500 & total_deductions_by_hh_size > 446.000 & unc_rawben_rel_max >   0.219 & utilities <= 604.000","1","state","ranger","any_error",43,0.5116,0.3432,73.98,43,10,83,"buffer"
