"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"medical_deductions >  116.000 & rawben_rel_max >    0.322 & rawben_rel_max <=    0.991 & shelter_expenses_by_hh_size <= 1000.000","1","national","ranger","any_error",1071,0.2698,0.2395,6,2,292,"buffer"
"elderly_disabled_i >    0.500 & shelter_expenses_by_hh_size > 1660.000 & unc_rawben_rel_max >    0.312 & unc_rawben_rel_max <=    0.998","1","national","ranger","any_error",466,0.2854,0.2394,5,2,293,"buffer"
"shelter_expenses_by_hh_size >= 531.000 & unc_rawben_rel_max <   0.831 & utilities < 471.000","2-3","national","xgboost","any_error",1229,0.2677,0.2394,46,1,294,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 280.000 & utilities >  29.500","2-3","national","ranger","any_error",2264,0.2602,0.2393,51,1,295,"buffer"
"cat_elig >   0.5 & married >   0.5 & shelter_expenses_by_hh_size > 260.0 & utilities <= 940.0","4+","national","ranger","any_error",1833,0.2624,0.2392,56,1,296,"buffer"
"children_i > 0.5 & elderly_disabled_i <= 0.5 & HH_size_n > 4.5 & months_since_cert_n > 5.5","4+","national","ranger","any_error",1858,0.2621,0.2391,54,1,297,"buffer"
"medical_deductions >= 120.000 & rawben_rel_max >=   0.381 & unc_rawben_rel_max <   1.000 & utilities < 875.000","1","national","xgboost","any_error",1661,0.2631,0.2388,11,1,298,"buffer"
"rawben_rel_max <   0.731 & shelter_expenses_by_hh_size >= 446.000 & total_deductions_by_hh_size >= 222.000 & utilities < 471.000","2-3","national","xgboost","any_error",1308,0.2661,0.2386,56,1,299,"buffer"
"elderly_disabled_i < 1.000 & married >= 1.000 & months_since_cert_n >= 3.000 & rawben_rel_max < 0.227","2-3","national","xgboost","any_error",87,0.3448,0.2385,4,2,300,"buffer"
"cat_elig >   0.500 & medical_deductions >  99.000 & rawben_rel_max >   0.262 & utilities <= 680.000","1","national","ranger","any_error",1687,0.262,0.2379,22,8,301,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 545.000 & unc_rawben_rel_max >   0.158","2-3","national","ranger","any_error",1683,0.262,0.2379,36,1,302,"buffer"
"count_divisible_by_100 >= 1.000 & married >= 1.000 & rawben_rel_max >= 0.400 & unc_rawben_rel_max < 0.654","2-3","national","xgboost","any_error",67,0.3582,0.2373,4,1,303,"buffer"
"cat_elig >   0.5 & expedited_i <=   0.5 & shelter_expenses_by_hh_size > 260.0 & total_deductions_by_hh_size >  12.3","4+","national","ranger","any_error",4798,0.2511,0.2369,115,1,304,"buffer"
"total_deductions_by_hh_size > 598.0 & unc_rawben_rel_max >   1.9","1","national","ranger","any_error",1016,0.2677,0.2367,15,1,305,"buffer"
"months_since_cert_n > 5.500 & percent_abawd > 0.250 & rawben_rel_max <= 0.991 & unc_rawben_rel_max > 0.360","1","national","ranger","any_error",300,0.2933,0.2363,8,1,306,"buffer"
"months_since_cert_n >= 6.000 & rawben_rel_max >= 0.452 & unc_rawben_rel_max < 1.070","4+","national","xgboost","any_error",3336,0.2527,0.2356,61,2,307,"buffer"
"percent_abawd > 0.125 & rawben_rel_max <= 0.792 & total_deductions_by_hh_size > 0.233 & unc_rawben_rel_max > 0.364","2-3","national","ranger","any_error",622,0.2749,0.2354,11,1,308,"buffer"
