"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"medical_deductions > 164.0 & medical_deductions <= 276.0 & months_since_cert_n >   5.5","2-3","national","ranger","any_error",122,0.3525,0.2601,7,2,294,"buffer"
"elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 198.000 & unc_rawben_rel_max >   0.991 & utilities <=  18.500","1","national","ranger","any_error",192,0.3333,0.2597,7,1,295,"buffer"
"expedited_i <=   0.5 & total_deductions_by_hh_size > 505.0 & utilities <=  31.5","1","national","ranger","any_error",688,0.298,0.2591,20,1,296,"buffer"
"cat_elig >   0.5 & HH_size_n >   5.5 & shelter_expenses_by_hh_size > 227.0","4+","national","ranger","any_error",926,0.2916,0.2581,37,1,297,"buffer"
"HH_size_n >=  5.000 & months_since_cert_n >=  2.000 & rawben_rel_max <  0.951 & total_deductions_by_hh_size >= 41.200","4+","national","xgboost","any_error",3721,0.2747,0.258,82,1,298,"buffer"
"HH_size_n >=  5.000 & rawben_rel_max >=  0.757 & total_deductions_by_hh_size >= 38.000 & unc_rawben_rel_max <  1.010","4+","national","xgboost","any_error",1608,0.283,0.2576,27,1,299,"buffer"
"expedited_i <=   0.5 & shelter_expenses_by_hh_size > 958.0 & utilities <= 847.0","2-3","national","ranger","any_error",357,0.3109,0.2571,23,7,300,"buffer"
"cat_elig <   2 & shelter_expenses_by_hh_size >= 531 & shelter_expenses_by_hh_size < 776 & utilities < 281","2-3","national","xgboost","any_error",140,0.3429,0.257,6,2,301,"buffer"
"HH_size_n >  5.5 & months_since_cert_n >  4.5 & total_deductions_by_hh_size > 93.6","4+","national","ranger","any_error",828,0.2923,0.2569,14,1,302,"buffer"
"rawben_rel_max >   0.2580 & total_deductions_by_hh_size > 157.0000 & unc_rawben_rel_max >   0.0659 & utilities > 546.0000","4+","state","ranger","any_error",35,0.4286,0.2568,35,1,303,"buffer"
"percent_abawd >   0.125 & shelter_expenses_by_hh_size > 609.000 & unc_rawben_rel_max <=   0.799 & utilities <= 851.000","2-3","national","ranger","any_error",184,0.3315,0.2566,11,1,304,"buffer"
"HH_size_n >   2.5 & married <=   0.5 & shelter_expenses_by_hh_size > 680.0 & total_deductions_by_hh_size > 328.0","2-3","national","ranger","any_error",191,0.3298,0.2564,5,1,305,"buffer"
"HH_size_n >=   3 & months_since_cert_n >=   5 & months_since_cert_n <   7 & total_deductions_by_hh_size >= 346","2-3","national","xgboost","any_error",174,0.3333,0.2563,3,1,306,"buffer"
"shelter_expenses_by_hh_size > 400 & total_deductions_by_hh_size <= 260","4+","state","ranger","any_error",38,0.4211,0.2563,38,1,307,"buffer"
"shelter_expenses_by_hh_size >= 768.000 & total_deductions_by_hh_size >=   2.500 & unc_rawben_rel_max <   0.998 & utilities < 819.000","2-3","national","xgboost","any_error",959,0.2888,0.2561,38,4,308,"buffer"
"HH_size_n >  4.500 & rawben_rel_max >  0.589 & rawben_rel_max <=  0.998 & utilities > 30.500","4+","national","ranger","any_error",2951,0.2748,0.2561,52,2,309,"buffer"
"cat_elig > 0.500 & rawben_rel_max > 0.567 & rawben_rel_max <= 0.977 & total_deductions_by_hh_size > 0.575","4+","national","ranger","any_error",5068,0.2703,0.2561,104,3,310,"buffer"
"elderly_disabled_i >=   1 & total_deductions_by_hh_size >= 489 & utilities < 347","1","national","xgboost","any_error",1532,0.282,0.256,34,1,311,"buffer"
"rawben_rel_max >=   0.468 & shelter_expenses_by_hh_size < 447.000 & total_deductions_by_hh_size >= 147.000 & utilities >= 531.000","4+","state","xgboost","any_error",44,0.4091,0.256,44,1,312,"buffer"
"elderly_disabled_i >=   1 & total_deductions_by_hh_size >= 515 & utilities < 361","1","national","xgboost","any_error",1465,0.2819,0.2554,34,1,313,"buffer"
"HH_size_n > 4.500 & rawben_rel_max <= 0.976 & unc_rawben_rel_max > 0.678","4+","national","ranger","any_error",2499,0.2753,0.255,39,1,314,"buffer"
"HH_size_n >= 3.000 & rawben_rel_max >= 0.695 & unc_rawben_rel_max < 0.706","2-3","national","xgboost","any_error",131,0.3435,0.2549,2,2,315,"buffer"
"children_i <   1 & total_deductions_by_hh_size >= 413 & utilities >= 361 & utilities < 580","2-3","national","xgboost","any_error",450,0.3022,0.2545,29,1,316,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & unc_rawben_rel_max > 0.348 & unc_rawben_rel_max <= 0.823","1","national","ranger","any_error",472,0.3008,0.2542,4,4,317,"buffer"
"months_since_cert_n >   4.500 & percent_abawd <=   0.833 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 414.000","2-3","national","ranger","any_error",1189,0.2834,0.2541,10,1,318,"buffer"
"expedited_i <   1.00 & HH_size_n <   3.00 & shelter_expenses_by_hh_size >= 500.00 & unc_rawben_rel_max >=   1.49","2-3","national","xgboost","any_error",252,0.3175,0.2537,5,2,319,"buffer"
"months_since_cert_n >   1.5 & shelter_expenses_by_hh_size > 258.0 & utilities >  30.5 & utilities <= 360.0","4+","national","ranger","any_error",284,0.3134,0.2534,10,1,320,"buffer"
"cat_elig >   0.5 & HH_size_n >   5.5 & shelter_expenses_by_hh_size > 177.0 & shelter_expenses_by_hh_size <= 360.0","4+","national","ranger","any_error",1238,0.2819,0.2532,37,1,321,"buffer"
"shelter_expenses_by_hh_size > 626.0 & total_deductions_by_hh_size >  31.3 & utilities <= 360.0","2-3","national","ranger","any_error",313,0.3099,0.2528,6,1,322,"buffer"
"cat_elig > 0.500 & elderly_disabled_i <= 0.500 & HH_size_n > 4.500 & rawben_rel_max <= 0.977","4+","national","ranger","any_error",3896,0.2687,0.2525,125,1,323,"buffer"
"medical_deductions >= 145 & shelter_expenses_by_hh_size >= 522 & utilities < 624","2-3","national","xgboost","any_error",187,0.3262,0.2523,10,2,324,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 255.000 & total_deductions_by_hh_size >   8.690","4+","national","ranger","any_error",4426,0.2675,0.2523,146,1,325,"buffer"
"cat_elig >   0.5 & count_divisible_by_100 >   0.5 & HH_size_n >   2.5 & shelter_expenses_by_hh_size > 666.0","2-3","national","ranger","any_error",57,0.386,0.2522,1,1,326,"buffer"
"children_i <= 0.500 & count_divisible_by_100 > 0.500 & months_since_cert_n > 2.500 & rawben_rel_max <= 0.846","2-3","national","ranger","any_error",146,0.3356,0.252,7,3,327,"buffer"
"expedited_i <=   0.500 & months_since_cert_n <=   4.500 & rawben_rel_max >   0.505 & shelter_expenses_by_hh_size > 350.000","4+","state","ranger","any_error",54,0.3889,0.2515,54,1,328,"buffer"
"shelter_expenses_by_hh_size >= 322.00 & shelter_expenses_by_hh_size < 717.00 & unc_rawben_rel_max >=   1.49 & utilities < 783.00","2-3","national","xgboost","any_error",340,0.3059,0.2512,14,6,329,"buffer"
"cat_elig >  0.500 & rawben_rel_max >  0.469 & rawben_rel_max <=  0.998 & total_deductions_by_hh_size > 11.700","4+","national","ranger","any_error",6470,0.2637,0.2511,154,2,330,"buffer"
"cat_elig >  0.500 & rawben_rel_max >  0.607 & shelter_expenses_by_hh_size > 14.900 & unc_rawben_rel_max <=  0.998","4+","national","ranger","any_error",4803,0.2655,0.2509,104,2,331,"buffer"
"HH_size_n >=   3.000 & shelter_expenses_by_hh_size >= 634.000 & unc_rawben_rel_max <   0.865 & utilities < 783.000","2-3","national","xgboost","any_error",269,0.3123,0.2508,16,5,332,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max >=   0.628 & total_deductions_by_hh_size >= 141.000 & utilities < 144.000","1","national","xgboost","any_error",1213,0.2795,0.2505,51,10,333,"buffer"
"percent_abawd <=   0.417 & rawben_rel_max <=   0.949 & unc_rawben_rel_max >   0.601 & utilities > 512.000","2-3","state","ranger","any_error",48,0.3958,0.2504,48,30,334,"buffer"
"months_since_cert_n >=   5.000 & percent_abawd >=   0.333 & shelter_expenses_by_hh_size >= 605.000","2-3","national","xgboost","any_error",220,0.3182,0.2503,3,1,335,"buffer"
"months_since_cert_n >=   6.00 & unc_rawben_rel_max >=   1.69 & utilities < 646.00","1","national","xgboost","any_error",940,0.283,0.2501,12,1,336,"buffer"
"elderly_disabled_i <= 0.500 & expedited_i > 0.500 & rawben_rel_max <= 0.801","1","national","ranger","any_error",302,0.3079,0.25,3,1,337,"buffer"
"total_deductions_by_hh_size >= 343.00 & unc_rawben_rel_max >=   1.34","2-3","national","xgboost","any_error",407,0.2998,0.2498,12,1,338,"buffer"
"HH_size_n >=   3.000 & rawben_rel_max <   0.866 & total_deductions_by_hh_size >= 292.000 & utilities < 331.000","2-3","national","xgboost","any_error",137,0.3358,0.2497,4,1,339,"buffer"
"rawben_rel_max <   0.505 & total_deductions_by_hh_size >= 388.000 & total_deductions_by_hh_size < 466.000 & unc_rawben_rel_max >=   0.480","2-3","national","xgboost","any_error",30,0.4333,0.2496,2,1,340,"buffer"
"HH_size_n > 2.500 & unc_rawben_rel_max > 0.771 & unc_rawben_rel_max <= 0.948","2-3","state","ranger","any_error",33,0.4242,0.2491,33,18,341,"buffer"
"months_since_cert_n <=  0.500 & percent_abawd <=  0.125 & total_deductions_by_hh_size > 80.600 & utilities <= 22.000","2-3","national","ranger","any_error",158,0.3291,0.2491,3,2,342,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 434.000","2-3","national","ranger","any_error",2150,0.2707,0.249,55,1,343,"buffer"
"married >  0.500 & rawben_rel_max <=  0.157 & unc_rawben_rel_max <= -0.971","2-3","national","ranger","any_error",36,0.4167,0.249,1,1,344,"buffer"
"months_since_cert_n >=   4 & shelter_expenses_by_hh_size >= 439 & utilities < 266","2-3","national","xgboost","any_error",214,0.3178,0.249,6,2,345,"buffer"
"elderly_disabled_i >=   1 & total_deductions_by_hh_size >= 112 & utilities < 860","4+","national","xgboost","any_error",982,0.2811,0.249,18,1,346,"buffer"
"married >= 1.00 & months_since_cert_n < 1.00 & unc_rawben_rel_max >= 1.17","4+","national","xgboost","any_error",36,0.4167,0.249,1,1,347,"buffer"
"cat_elig >=    2 & shelter_expenses_by_hh_size >=  839 & utilities < 1000","2-3","national","xgboost","any_error",409,0.2983,0.2486,19,1,348,"buffer"
"months_since_cert_n >=  13 & shelter_expenses_by_hh_size >= 652 & total_deductions_by_hh_size >= 287 & utilities < 277","1","national","xgboost","any_error",311,0.3055,0.2485,26,2,349,"buffer"
"rawben_rel_max >= 0.541 & unc_rawben_rel_max < 0.548","2-3","national","xgboost","any_error",148,0.3311,0.2485,3,2,350,"buffer"
"cat_elig >  0.500 & months_since_cert_n >  2.500 & total_deductions_by_hh_size > 41.500 & unc_rawben_rel_max <=  0.976","4+","national","ranger","any_error",5493,0.262,0.2484,118,1,351,"buffer"
"expedited_i <=   0.500 & HH_size_n >   2.500 & shelter_expenses_by_hh_size > 618.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",535,0.2916,0.2482,22,3,352,"buffer"
"rawben_rel_max <   0.887 & total_deductions_by_hh_size >= 369.000 & unc_rawben_rel_max <   1.470 & utilities < 580.000","2-3","national","xgboost","any_error",1553,0.2737,0.2482,75,8,353,"buffer"
"months_since_cert_n >=   12.00 & total_deductions_by_hh_size < 1280.00 & unc_rawben_rel_max >=    1.51 & utilities <  819.00","1","national","xgboost","any_error",443,0.2957,0.248,7,1,354,"buffer"
"rawben_rel_max >=   0.227 & shelter_expenses_by_hh_size >= 518.000 & total_deductions_by_hh_size < 763.000 & utilities < 361.000","2-3","national","xgboost","any_error",565,0.2903,0.248,17,2,355,"buffer"
"months_since_cert_n >=   4.000 & rawben_rel_max >=   0.263 & shelter_expenses_by_hh_size >= 321.000 & shelter_expenses_by_hh_size < 636.000","4+","national","xgboost","any_error",1627,0.2729,0.248,41,1,356,"buffer"
"cat_elig > 0.500 & rawben_rel_max > 0.660 & rawben_rel_max <= 0.977","4+","national","ranger","any_error",4330,0.263,0.2478,80,1,357,"buffer"
"cat_elig > 1.500 & rawben_rel_max > 0.345 & unc_rawben_rel_max <= 0.974","4+","national","ranger","any_error",2765,0.2669,0.2478,43,1,358,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & rawben_rel_max <=   0.768 & utilities > 358.000","2-3","national","ranger","any_error",283,0.3074,0.2477,5,1,359,"buffer"
"expedited_i <=   0.5 & total_deductions_by_hh_size > 482.0 & utilities <=  30.5","1","national","ranger","any_error",769,0.2835,0.2473,22,1,360,"buffer"
"HH_size_n >=   3.000 & rawben_rel_max >=   0.328 & shelter_expenses_by_hh_size >= 798.000 & unc_rawben_rel_max >=   0.554","2-3","national","xgboost","any_error",111,0.3423,0.2471,4,1,361,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max >=   0.765 & shelter_expenses_by_hh_size < 793.000 & total_deductions_by_hh_size >= 565.000","1","national","xgboost","any_error",556,0.2896,0.247,6,1,362,"buffer"
"count_divisible_by_100 >   0.500 & rawben_rel_max >   0.225 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 625.000","2-3","national","ranger","any_error",255,0.3098,0.247,11,1,363,"buffer"
"percent_abawd >   0.125 & rawben_rel_max <=   0.705 & total_deductions_by_hh_size > 313.000","2-3","national","ranger","any_error",285,0.3053,0.2459,12,1,364,"buffer"
