"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"elderly_disabled_i >   0.50 & months_since_cert_n >   2.50 & total_deductions_by_hh_size > 110.00 & unc_rawben_rel_max <=   1.01","4+","national","ranger","any_error",627,0.311,0.2698,65.42,16,1,282,"buffer"
"months_since_cert_n >=   1.5 & total_deductions_by_hh_size >= 235.0 & unc_rawben_rel_max <   1.0","4+","national","xgboost","any_error",1494,0.2965,0.2698,61.06,37,2,283,"buffer"
"count_divisible_by_100 >   0.500 & HH_size_n >   4.500 & shelter_expenses_by_hh_size > 182.000 & unc_rawben_rel_max >   0.515","4+","national","ranger","any_error",231,0.3377,0.2697,83.11,2,1,284,"buffer"
"elderly_disabled_i >=   0.500 & rawben_rel_max >=   0.998 & total_deductions_by_hh_size < 744.000 & unc_rawben_rel_max >=   1.450","1","national","xgboost","any_error",525,0.3143,0.2693,57.6,11,6,285,"buffer"
"months_since_cert_n <=    5.500 & shelter_expenses_by_hh_size > 1260.000 & unc_rawben_rel_max >    0.956 & unc_rawben_rel_max <=    1.000","1","national","ranger","any_error",134,0.3582,0.2691,63.33,6,2,286,"buffer"
"expedited_i > 0.500 & months_since_cert_n <= 1.500 & rawben_rel_max <= 0.904","2-3","national","ranger","any_error",147,0.3537,0.2687,65.55,4,1,287,"buffer"
"cat_elig >=   1.5 & HH_size_n <   6.5 & months_since_cert_n >=   4.5 & shelter_expenses_by_hh_size >= 456.0","4+","national","xgboost","any_error",147,0.3537,0.2687,94.84,8,1,288,"buffer"
"percent_abawd <=   0.500 & total_deductions_by_hh_size > 838.000 & unc_rawben_rel_max >   0.591 & unc_rawben_rel_max <=   0.802","1","state","ranger","any_error",45,0.4222,0.2685,44.42,45,1,289,"buffer"
"elderly_disabled_i <= 0.500 & expedited_i > 0.500 & rawben_rel_max <= 0.997 & unc_rawben_rel_max <= 0.537","1","national","ranger","any_error",180,0.3444,0.2677,66.67,5,1,290,"buffer"
"elderly_disabled_i <= 0.500 & HH_size_n > 4.500 & rawben_rel_max > 0.852 & unc_rawben_rel_max <= 0.960","4+","national","ranger","any_error",670,0.3075,0.2677,76.96,10,1,291,"buffer"
"shelter_expenses_by_hh_size >= 1410","2-3","national","xgboost","any_error",51,0.4118,0.2676,130.39,9,1,292,"buffer"
"months_since_cert_n >=   9.500 & rawben_rel_max >=   0.942 & unc_rawben_rel_max >=   1.490 & utilities >= 300.000","2-3","national","xgboost","any_error",100,0.37,0.2671,115.3,5,1,293,"buffer"
"homeless <=   0.50 & medical_deductions >   3.84 & medical_deductions <= 152.00","1","state","ranger","any_error",31,0.4516,0.2668,30.35,31,2,294,"buffer"
"shelter_expenses_by_hh_size <= 315.000 & unc_rawben_rel_max <=   0.861 & utilities <= 856.000","4+","state","ranger","any_error",31,0.4516,0.2668,109.26,31,4,295,"buffer"
"months_since_cert_n <   2.500 & rawben_rel_max >=   0.653 & total_deductions_by_hh_size >= 179.000 & total_deductions_by_hh_size < 192.000","4+","national","xgboost","any_error",110,0.3636,0.2657,69.1,1,1,296,"buffer"
"cat_elig >=   1.5 & months_since_cert_n >=   0.5 & shelter_expenses_by_hh_size >= 407.0","4+","national","xgboost","any_error",512,0.3105,0.2652,77.15,13,2,297,"buffer"
"percent_abawd >   0.75 & total_deductions_by_hh_size > 674.00 & unc_rawben_rel_max >   1.82","1","national","ranger","any_error",34,0.4412,0.2651,88.06,1,1,298,"buffer"
"children_i >=   0.5 & months_since_cert_n <   9.5 & shelter_expenses_by_hh_size < 823.0 & total_deductions_by_hh_size >= 402.0","2-3","state","xgboost","any_error",34,0.4412,0.2651,79,34,4,299,"buffer"
"married >=   0.500 & rawben_rel_max <   0.676 & shelter_expenses_by_hh_size >= 382.000 & shelter_expenses_by_hh_size < 419.000","4+","national","xgboost","any_error",133,0.3534,0.2644,59.74,2,1,300,"buffer"
"rawben_rel_max >=   0.0512 & rawben_rel_max <   0.5820 & shelter_expenses_by_hh_size >= 381.0000 & shelter_expenses_by_hh_size < 431.0000","4+","national","xgboost","any_error",310,0.3226,0.2643,55.57,6,1,301,"buffer"
"expedited_i <=   0.5 & medical_deductions > 114.0 & shelter_expenses_by_hh_size > 771.0 & total_deductions_by_hh_size >  27.8","2-3","national","ranger","any_error",189,0.3386,0.264,57.25,23,1,302,"buffer"
"rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 848.000 & total_deductions_by_hh_size >  30.800","2-3","national","ranger","any_error",952,0.2973,0.264,64.38,73,1,303,"buffer"
"rawben_rel_max <   0.999 & shelter_expenses_by_hh_size >= 404.000 & shelter_expenses_by_hh_size < 462.000","4+","national","xgboost","any_error",624,0.3045,0.2635,68.52,14,1,304,"buffer"
"cat_elig <=    1.500 & months_since_cert_n >    0.500 & rawben_rel_max <=    0.974 & total_deductions_by_hh_size > 1120.000","1","state","ranger","any_error",40,0.425,0.2631,44.65,40,2,305,"buffer"
"total_deductions_by_hh_size >= 784.00 & unc_rawben_rel_max >=   2.08 & unc_rawben_rel_max <   2.24","1","national","xgboost","any_error",160,0.3438,0.2628,56.28,7,1,306,"buffer"
"months_since_cert_n >   5.500 & percent_abawd <=   0.292 & shelter_expenses_by_hh_size > 157.000 & utilities <=  53.000","4+","national","ranger","any_error",92,0.3696,0.2628,70.87,2,1,307,"buffer"
"children_i <   0.5000 & rawben_rel_max <   0.7370 & total_deductions_by_hh_size >= 386.0000 & unc_rawben_rel_max <  -0.0236","2-3","national","xgboost","any_error",64,0.3906,0.2627,102.59,3,1,308,"buffer"
