"hh_size","rule","source","n_flagged_train","precision_train","n_flagged","workload_pct","errors_caught","clean_flagged","precision_holdout","recall_holdout","dollar_recall","precision_any_holdout"
"2-3","rawben_rel_max <= 0.408411214953271 & percent_abawd > 0.833333333333333 & months_since_cert_n > 4.5 & rawben_rel_max <= 0.303591717060656","rf",12,0.25,5,0.06,0,5,0,0,0,0
"2-3","rawben_rel_max > 0.193110303395843 & expedited_i %in% c(FALSE) & shelter_expenses_by_hh_size > 1346.25","rf",20,0.25,20,0.23,2,18,0.1,0.006,0.005,0.143
"2-3","rawben_rel_max > 0.405691276311678 & homeless %in% c(FALSE) & unc_rawben_rel_max <= 0.409465925518702 & cat_elig > 1.5","rf",16,0.25,1,0.01,0,1,0,0,0,0
"2-3","shelter_expenses_by_hh_size <= 769.5 & months_since_cert_n > 2.5 & unc_rawben_rel_max > 1.77777777777778","rf",16,0.25,9,0.11,2,7,0.222,0.006,0.012,0.417
"2-3","shelter_expenses_by_hh_size > 1346.25 & elderly_disabled_i %in% c(FALSE)","rf",20,0.25,14,0.16,2,12,0.143,0.006,0.01,0.143
"2-3","shelter_expenses_by_hh_size > 1405 & total_deductions_by_hh_size <= 814.05","rf",12,0.25,9,0.11,3,6,0.333,0.009,0.014,0.333
"2-3","shelter_expenses_by_hh_size > 494.833333333333 & total_deductions_by_hh_size > 910.1 & rawben_rel_max <= 0.932710280373832","rf",16,0.25,10,0.12,0,10,0,0,0,0
"2-3","shelter_expenses_by_hh_size > 618.25 & married <= 0.5 & percent_abawd > 0.166666666666667 & utilities <= 415.5","rf",24,0.25,15,0.18,2,13,0.133,0.006,0.006,0.235
"2-3","total_deductions_by_hh_size <= 569.75 & expedited_i %in% c(FALSE) & months_since_cert_n <= 35.5 & unc_rawben_rel_max > 1.57625272331155","rf",28,0.25,11,0.13,4,7,0.364,0.012,0.014,0.533
"2-3","total_deductions_by_hh_size > 192.416666666667 & elderly_disabled_i %in% c(FALSE) & total_deductions_by_hh_size > 904.7","rf",16,0.25,10,0.12,0,10,0,0,0,0
"2-3","total_deductions_by_hh_size > 198.933333333333 & total_deductions_by_hh_size > 909.95 & unc_rawben_rel_max <= 0.903757011078663","rf",16,0.25,10,0.12,0,10,0,0,0,0
"2-3","unc_rawben_rel_max < 1.487 & total_deductions_by_hh_size >= 174.3 & rawben_rel_max < 0.9684 & unc_rawben_rel_max >= 0.9637","boosted",28,0.25,11,0.13,1,10,0.091,0.003,0.006,0.167
"2-3","unc_rawben_rel_max > 1.335510560476 & months_since_cert_n <= 8.5 & shelter_expenses_by_hh_size <= 169.75","rf",12,0.25,5,0.06,1,4,0.2,0.003,0.006,0.2
"2-3","unc_rawben_rel_max > 1.34045899319197 & percent_abawd > 0.416666666666667 & shelter_expenses_by_hh_size > 782.25","rf",16,0.25,7,0.08,3,4,0.429,0.009,0.011,0.5
"2-3","unc_rawben_rel_max > 1.52312015148739 & shelter_expenses_by_hh_size <= 355.833333333333","rf",12,0.25,4,0.05,1,3,0.25,0.003,0.006,0.25
"2-3","utilities <= 339.5 & shelter_expenses_by_hh_size > 707.25 & total_deductions_by_hh_size > 333 & count_divisible_by_100 <= 0.5","rf",40,0.25,18,0.21,3,15,0.167,0.009,0.007,0.348
"2-3","utilities > 499 & shelter_expenses_by_hh_size > 1321.5 & expedited_i %in% c(FALSE)","rf",24,0.25,25,0.29,4,21,0.16,0.012,0.015,0.192
"2-3","utilities > 847 & cat_elig <= 2.5 & shelter_expenses_by_hh_size > 1375","rf",16,0.25,14,0.16,4,10,0.286,0.012,0.015,0.286
"2-3","elderly_disabled_i %in% c(""FALSE"") & total_deductions_by_hh_size >= 519 & total_deductions_by_hh_size < 532.2","boosted",49,0.245,20,0.23,3,17,0.15,0.009,0.005,0.15
"2-3","shelter_expenses_by_hh_size > 680.083333333333 & count_divisible_by_100 <= 1.5 & unc_rawben_rel_max <= 0.973843992425631 & unc_rawben_rel_max > 0.880428807036833 & count_divisible_by_100 <= 0.5 & cat_elig > 1.5","rf",53,0.245,3,0.04,0,3,0,0,0,0
"2-3","total_deductions_by_hh_size > 464.7 & total_deductions_by_hh_size <= 476.25 & unc_rawben_rel_max <= 0.807252662227923","rf",41,0.244,42,0.49,4,38,0.095,0.012,0.008,0.174
"2-3","utilities <= 339.5 & shelter_expenses_by_hh_size > 707.25 & total_deductions_by_hh_size > 333","rf",45,0.244,20,0.23,3,17,0.15,0.009,0.007,0.32
"2-3","unc_rawben_rel_max >= 1.335 & months_since_cert_n >= 2.5 & utilities < 341.5 & shelter_expenses_by_hh_size < 339.7","boosted",74,0.243,13,0.15,1,12,0.077,0.003,0.006,0.077
"2-3","total_deductions_by_hh_size > 471.033333333333 & percent_abawd > 0.416666666666667 & unc_rawben_rel_max <= 0.590540182843646","rf",29,0.241,27,0.32,2,25,0.074,0.006,0.008,0.138
"2-3","homeless %in% c(FALSE) & months_since_cert_n > 5.5 & total_deductions_by_hh_size > 857.166666666667","rf",25,0.24,16,0.19,2,14,0.125,0.006,0.002,0.222
"2-3","percent_abawd <= 0.833333333333333 & rawben_rel_max <= 0.299228758912593 & total_deductions_by_hh_size > 608.85 & children_i %in% c(TRUE)","rf",25,0.24,13,0.15,1,12,0.077,0.003,0.006,0.143
"2-3","utilities > 648 & children_i %in% c(TRUE) & shelter_expenses_by_hh_size > 1254","rf",25,0.24,16,0.19,3,13,0.188,0.009,0.014,0.278
"2-3","HH_size_n <= 2.5 & expedited_i %in% c(FALSE) & shelter_expenses_by_hh_size > 1351.5","rf",21,0.238,24,0.28,4,20,0.167,0.012,0.015,0.2
"2-3","children_i %in% c(FALSE) & elderly_disabled_i %in% c(FALSE) & months_since_cert_n > 6.5 & unc_rawben_rel_max <= 0.302803738317757","rf",21,0.238,12,0.14,0,12,0,0,0,0
"2-3","children_i %in% c(TRUE) & shelter_expenses_by_hh_size > 1341.83333333333","rf",21,0.238,13,0.15,1,12,0.077,0.003,0.006,0.077
"2-3","unc_rawben_rel_max <= 0.970609039002358 & total_deductions_by_hh_size > 904.7","rf",21,0.238,10,0.12,0,10,0,0,0,0
"2-3","unc_rawben_rel_max <= 0.973843992425631 & expedited_i %in% c(TRUE) & cat_elig > 0.5 & total_deductions_by_hh_size > 511.55","rf",21,0.238,12,0.14,1,11,0.083,0.003,0.006,0.083
"2-3","children_i %in% c(TRUE) & unc_rawben_rel_max > 1.50706309966907 & cat_elig <= 1.5","rf",38,0.237,35,0.41,10,25,0.286,0.03,0.038,0.375
"2-3","total_deductions_by_hh_size >= 464.9 & utilities < 379 & rawben_rel_max < 0.7991","boosted",76,0.237,60,0.7,8,52,0.133,0.024,0.018,0.224
"2-3","cat_elig <= 2.5 & homeless %in% c(FALSE) & rawben_rel_max <= 0.292626033865083 & total_deductions_by_hh_size > 609.05","rf",34,0.235,16,0.19,2,14,0.125,0.006,0.01,0.222
"2-3","expedited_i %in% c(FALSE) & rawben_rel_max > 0.154849646714478 & utilities > 266.5 & rawben_rel_max <= 0.159894528943457","rf",17,0.235,9,0.11,1,8,0.111,0.003,0.001,0.2
"2-3","medical_deductions <= 2 & unc_rawben_rel_max <= 1.37363834422658 & rawben_rel_max <= 0.956530192767069 & unc_rawben_rel_max > 0.955010435928163","rf",17,0.235,13,0.15,0,13,0,0,0,0.133
"2-3","months_since_cert_n > 6.5 & elderly_disabled_i %in% c(TRUE) & total_deductions_by_hh_size > 853","rf",17,0.235,12,0.14,2,10,0.167,0.006,0.002,0.286
"2-3","percent_abawd <= 0.166666666666667 & unc_rawben_rel_max > 1.78296581353206 & months_since_cert_n > 3.5","rf",17,0.235,14,0.16,3,11,0.214,0.009,0.011,0.45
"2-3","shelter_expenses_by_hh_size > 1351.5 & children_i %in% c(TRUE) & elderly_disabled_i %in% c(FALSE)","rf",17,0.235,10,0.12,1,9,0.1,0.003,0.006,0.1
"2-3","total_deductions_by_hh_size <= 334.4 & unc_rawben_rel_max > 1.34057830120549 & cat_elig > 1.5 & shelter_expenses_by_hh_size > 702.5","rf",17,0.235,3,0.04,0,3,0,0,0,0
"2-3","unc_rawben_rel_max > 1.64052287581699 & shelter_expenses_by_hh_size <= 646.25 & months_since_cert_n > 2.5","rf",17,0.235,9,0.11,3,6,0.333,0.009,0.017,0.538
"2-3","rawben_rel_max <= 0.320465065458808 & shelter_expenses_by_hh_size > 978.75 & expedited_i %in% c(FALSE) & percent_abawd <= 0.25","rf",30,0.233,38,0.45,4,34,0.105,0.012,0.017,0.19
"2-3","unc_rawben_rel_max < 1.341 & total_deductions_by_hh_size >= 299.6 & utilities < 337.5 & shelter_expenses_by_hh_size >= 646.8","boosted",60,0.233,30,0.35,2,28,0.067,0.006,0.003,0.2
"2-3","HH_size_n <= 2.5 & percent_abawd <= 0.25 & shelter_expenses_by_hh_size > 1251.75 & cat_elig > 1.5","rf",26,0.231,1,0.01,0,1,0,0,0,0
"2-3","count_divisible_by_100 <= 1.5 & married <= 0.5 & shelter_expenses_by_hh_size > 1407","rf",13,0.231,7,0.08,2,5,0.286,0.006,0.01,0.286
"2-3","elderly_disabled_i %in% c(FALSE) & cat_elig <= 2.5 & unc_rawben_rel_max > 1.50706309966907","rf",39,0.231,25,0.29,7,18,0.28,0.021,0.022,0.308
"2-3","elderly_disabled_i %in% c(FALSE) & married > 0.5 & unc_rawben_rel_max <= -0.217349785189257","rf",13,0.231,9,0.11,0,9,0,0,0,0
"2-3","elderly_disabled_i %in% c(FALSE) & percent_abawd > 0.166666666666667 & cat_elig > 1.5 & shelter_expenses_by_hh_size > 615.5","rf",52,0.231,5,0.06,0,5,0,0,0,0.167
"2-3","expedited_i %in% c(FALSE) & unc_rawben_rel_max > 1.77777777777778 & children_i %in% c(TRUE)","rf",13,0.231,7,0.08,2,5,0.286,0.006,0.011,0.444
"2-3","married <= 0.5 & cat_elig <= 1.5 & unc_rawben_rel_max <= -0.967320261437909","rf",13,0.231,9,0.11,0,9,0,0,0,0
"2-3","married <= 0.5 & count_divisible_by_100 <= 1.5 & shelter_expenses_by_hh_size > 860.25 & shelter_expenses_by_hh_size <= 866.25","rf",13,0.231,17,0.2,2,15,0.118,0.006,0.006,0.167
"2-3","married <= 0.5 & unc_rawben_rel_max > 0.279120235271364 & shelter_expenses_by_hh_size > 1399","rf",13,0.231,5,0.06,1,4,0.2,0.003,0.004,0.2
"2-3","married <= 0.5 & utilities <= 902 & shelter_expenses_by_hh_size > 674.25 & utilities <= 61.5","rf",26,0.231,15,0.18,1,14,0.067,0.003,0.006,0.176
"2-3","percent_abawd > 0.583333333333333 & percent_abawd <= 0.833333333333333 & unc_rawben_rel_max <= 0.313968668407311","rf",13,0.231,5,0.06,0,5,0,0,0,0.167
"2-3","shelter_expenses_by_hh_size > 697.75 & total_deductions_by_hh_size > 671.75 & months_since_cert_n <= 0.5","rf",13,0.231,4,0.05,0,4,0,0,0,0.333
"2-3","total_deductions_by_hh_size > 71.8666666666667 & medical_deductions <= 155.5 & medical_deductions > 152.5","rf",13,0.231,1,0.01,0,1,0,0,0,0.5
"2-3","unc_rawben_rel_max <= 0.978468455940296 & elderly_disabled_i %in% c(FALSE) & children_i %in% c(TRUE) & unc_rawben_rel_max <= -0.918703805509743","rf",13,0.231,5,0.06,0,5,0,0,0,0
"2-3","unc_rawben_rel_max > 1.48691588785047 & married <= 0.5 & cat_elig <= 1.5 & HH_size_n > 2.5","rf",13,0.231,11,0.13,4,7,0.364,0.012,0.012,0.5
"2-3","utilities <= 347.5 & months_since_cert_n > 8.5 & total_deductions_by_hh_size > 377","rf",26,0.231,10,0.12,0,10,0,0,0,0.231
"2-3","elderly_disabled_i %in% c(""FALSE"") & shelter_expenses_by_hh_size >= 843 & months_since_cert_n >= 7.5","boosted",74,0.23,48,0.56,3,45,0.062,0.009,0.012,0.135
"2-3","elderly_disabled_i %in% c(FALSE) & cat_elig <= 2.5 & unc_rawben_rel_max > 1.50706309966907 & expedited_i %in% c(FALSE)","rf",35,0.229,22,0.26,7,15,0.318,0.021,0.022,0.348
"2-3","percent_abawd > 0.166666666666667 & count_divisible_by_100 > 0.5 & children_i %in% c(TRUE) & months_since_cert_n > 2.5","rf",35,0.229,25,0.29,0,25,0,0,0,0.074
"2-3","total_deductions_by_hh_size > 518.75 & rawben_rel_max <= 0.715973367540162 & utilities <= 393","rf",35,0.229,32,0.37,5,27,0.156,0.015,0.01,0.289
"2-3","unc_rawben_rel_max > 1.34045899319197 & utilities <= 315 & shelter_expenses_by_hh_size > 274.5 & children_i %in% c(TRUE)","rf",114,0.228,33,0.39,3,30,0.091,0.009,0.018,0.143
"2-3","cat_elig <= 1.5 & utilities <= 347.5 & total_deductions_by_hh_size > 456.6","rf",75,0.227,42,0.49,6,36,0.143,0.018,0.022,0.294
"2-3","elderly_disabled_i %in% c(FALSE) & utilities > 51.5 & unc_rawben_rel_max > 1.58449901248142","rf",22,0.227,12,0.14,4,8,0.333,0.012,0.017,0.385
"2-3","percent_abawd <= 0.583333333333333 & shelter_expenses_by_hh_size > 1348 & married <= 0.5 & count_divisible_by_100 <= 0.5","rf",22,0.227,9,0.11,2,7,0.222,0.006,0.01,0.222
"2-3","percent_abawd > 0.166666666666667 & percent_abawd <= 0.416666666666667 & count_divisible_by_100 > 0.5","rf",22,0.227,14,0.16,0,14,0,0,0,0.067
"2-3","shelter_expenses_by_hh_size > 1346.25 & unc_rawben_rel_max > 0.775700934579439","rf",22,0.227,12,0.14,1,11,0.083,0.003,0.001,0.154
"2-3","unc_rawben_rel_max <= 1.48691588785047 & months_since_cert_n > 5.5 & total_deductions_by_hh_size > 767.983333333333","rf",31,0.226,18,0.21,0,18,0,0,0,0.1
"2-3","elderly_disabled_i %in% c(FALSE) & months_since_cert_n > 6.5 & shelter_expenses_by_hh_size > 442.75 & total_deductions_by_hh_size > 565.9","rf",40,0.225,20,0.23,0,20,0,0,0,0.231
"2-3","cat_elig > 1.5 & children_i %in% c(FALSE) & shelter_expenses_by_hh_size > 1169","rf",18,0.222,1,0.01,0,1,0,0,0,0
"2-3","children_i %in% c(TRUE) & unc_rawben_rel_max > 1.73860182370821 & count_divisible_by_100 <= 0.5","rf",18,0.222,8,0.09,2,6,0.25,0.006,0.011,0.4
"2-3","count_divisible_by_100 <= 1.5 & utilities > 974 & shelter_expenses_by_hh_size > 1212.25","rf",18,0.222,15,0.18,3,12,0.2,0.009,0.011,0.25
"2-3","homeless %in% c(FALSE) & percent_abawd <= 0.166666666666667 & shelter_expenses_by_hh_size > 1405","rf",18,0.222,18,0.21,3,15,0.167,0.009,0.014,0.211
"2-3","medical_deductions <= 0.5 & unc_rawben_rel_max > 1.45751633986928 & utilities <= 300.5 & elderly_disabled_i %in% c(FALSE)","rf",63,0.222,31,0.36,2,29,0.065,0.006,0.012,0.121
"2-3","medical_deductions <= 2 & unc_rawben_rel_max <= -0.94880174291939 & total_deductions_by_hh_size > 386.25","rf",18,0.222,9,0.11,0,9,0,0,0,0
"2-3","rawben_rel_max <= 0.178109665465355 & rawben_rel_max <= 0.0729847494553377 & shelter_expenses_by_hh_size > 980.25","rf",18,0.222,21,0.25,3,18,0.143,0.009,0.016,0.143
"2-3","rawben_rel_max <= 0.511652961128328 & total_deductions_by_hh_size > 673.463746757234","rf",27,0.222,25,0.29,0,25,0,0,0,0.074
"2-3","rawben_rel_max > 0.308252604865669 & shelter_expenses_by_hh_size > 702.75 & utilities <= 300.5","rf",45,0.222,15,0.18,2,13,0.133,0.006,0.008,0.278
"2-3","shelter_expenses_by_hh_size > 1251.75 & utilities > 869","rf",18,0.222,15,0.18,4,11,0.267,0.012,0.015,0.312
"2-3","shelter_expenses_by_hh_size > 1351.5 & children_i %in% c(TRUE)","rf",18,0.222,12,0.14,1,11,0.083,0.003,0.006,0.083
"2-3","shelter_expenses_by_hh_size > 702.75 & utilities <= 360.5 & children_i %in% c(FALSE)","rf",18,0.222,9,0.11,0,9,0,0,0,0.357
"2-3","unc_rawben_rel_max > 1.48691588785047 & utilities <= 295 & children_i %in% c(TRUE)","rf",54,0.222,6,0.07,0,6,0,0,0,0
"2-3","unc_rawben_rel_max > 1.48691588785047 & utilities <= 300.5 & shelter_expenses_by_hh_size <= 727","rf",63,0.222,7,0.08,0,7,0,0,0,0.125
"2-3","unc_rawben_rel_max > 1.55420560747664 & children_i %in% c(TRUE) & total_deductions_by_hh_size <= 782.75","rf",36,0.222,22,0.26,6,16,0.273,0.018,0.023,0.385
"2-3","elderly_disabled_i %in% c(FALSE) & unc_rawben_rel_max <= 0.969789376780655 & utilities > 902 & utilities <= 939.5","rf",41,0.22,62,0.73,10,52,0.161,0.03,0.03,0.235
"2-3","elderly_disabled_i %in% c(FALSE) & unc_rawben_rel_max > 1.50652270364411","rf",41,0.22,25,0.29,7,18,0.28,0.021,0.022,0.308
"2-3","shelter_expenses_by_hh_size > 675.583333333333 & utilities <= 310 & total_deductions_by_hh_size <= 495.05","rf",50,0.22,16,0.19,2,14,0.125,0.006,0.008,0.3
"2-3","percent_abawd <= 0.833333333333333 & rawben_rel_max <= 0.299228758912593 & total_deductions_by_hh_size > 608.85","rf",32,0.219,18,0.21,2,16,0.111,0.006,0.01,0.2
"2-3","married <= 0.5 & shelter_expenses_by_hh_size > 849.25 & months_since_cert_n > 8.5","rf",78,0.218,35,0.41,1,34,0.029,0.003,0.006,0.19
"2-3","cat_elig <= 1.5 & HH_size_n > 2.5 & percent_abawd > 0.166666666666667 & count_divisible_by_100 > 0.5","rf",23,0.217,20,0.23,0,20,0,0,0,0.048
"2-3","elderly_disabled_i %in% c(""FALSE"") & shelter_expenses_by_hh_size >= 562 & months_since_cert_n >= 6.5 & total_deductions_by_hh_size >= 441.2","boosted",138,0.217,84,0.98,6,78,0.071,0.018,0.021,0.161
"2-3","elderly_disabled_i %in% c(FALSE) & count_divisible_by_100 <= 1.5 & married > 0.5 & utilities <= 974 & rawben_rel_max <= 0.05119825708061","rf",23,0.217,18,0.21,0,18,0,0,0,0.053
"2-3","percent_abawd <= 0.583333333333333 & shelter_expenses_by_hh_size > 1348 & married <= 0.5","rf",23,0.217,10,0.12,2,8,0.2,0.006,0.01,0.2
"2-3","rawben_rel_max <= 0.969789376780655 & percent_abawd <= 0.166666666666667 & total_deductions_by_hh_size > 468 & unc_rawben_rel_max <= -0.019322786227679","rf",23,0.217,28,0.33,2,26,0.071,0.006,0.01,0.103
"2-3","rawben_rel_max <= 0.969789376780655 & rawben_rel_max > 0.967341592859946 & HH_size_n > 2.5","rf",23,0.217,3,0.04,0,3,0,0,0,0
"2-3","shelter_expenses_by_hh_size > 447.25 & unc_rawben_rel_max > 1.68691588785047 & months_since_cert_n > 4.5","rf",23,0.217,18,0.21,5,13,0.278,0.015,0.014,0.435
"2-3","total_deductions_by_hh_size > 294.716666666667 & medical_deductions <= 178 & HH_size_n <= 2.5 & total_deductions_by_hh_size > 393.25 & expedited_i %in% c(TRUE) & months_since_cert_n > 8.5","rf",23,0.217,11,0.13,1,10,0.091,0.003,0.006,0.167
"2-3","elderly_disabled_i %in% c(FALSE) & unc_rawben_rel_max > 1.50652270364411 & expedited_i %in% c(FALSE)","rf",37,0.216,22,0.26,7,15,0.318,0.021,0.022,0.348
"2-3","homeless %in% c(FALSE) & shelter_expenses_by_hh_size > 780.75 & HH_size_n > 2.5 & unc_rawben_rel_max > 0.774804177545692","rf",51,0.216,31,0.36,6,25,0.194,0.018,0.02,0.265
"2-3","months_since_cert_n <= 6.5 & unc_rawben_rel_max > 1.52592388980514 & expedited_i %in% c(FALSE) & married <= 0.5","rf",37,0.216,23,0.27,7,16,0.304,0.021,0.034,0.407
"2-3","HH_size_n > 2.5 & utilities > 902 & total_deductions_by_hh_size > 484.6","rf",14,0.214,10,0.12,1,9,0.1,0.003,0.007,0.308
"2-3","count_divisible_by_100 <= 1.5 & elderly_disabled_i %in% c(FALSE) & total_deductions_by_hh_size > 909.95 & percent_abawd <= 0.5","rf",14,0.214,10,0.12,0,10,0,0,0,0
"2-3","elderly_disabled_i %in% c(FALSE) & shelter_expenses_by_hh_size > 618.5 & shelter_expenses_by_hh_size > 1395.25","rf",14,0.214,10,0.12,2,8,0.2,0.006,0.01,0.2
"2-3","medical_deductions <= 178 & cat_elig > 0.5 & unc_rawben_rel_max > 1.21794029477181 & children_i %in% c(FALSE) & shelter_expenses_by_hh_size > 1166","rf",14,0.214,9,0.11,0,9,0,0,0,0
"2-3","medical_deductions <= 2 & unc_rawben_rel_max <= -1.13943355119826 & total_deductions_by_hh_size > 427.9","rf",14,0.214,8,0.09,0,8,0,0,0,0
"2-3","months_since_cert_n <= 13.5 & rawben_rel_max <= 0.307800378718466 & shelter_expenses_by_hh_size > 1118","rf",14,0.214,20,0.23,2,18,0.1,0.006,0.01,0.143
"2-3","rawben_rel_max <= 0.134918898957475 & unc_rawben_rel_max <= -0.967320261437909 & children_i %in% c(TRUE)","rf",14,0.214,8,0.09,0,8,0,0,0,0
"2-3","rawben_rel_max <= 0.154849646714478 & shelter_expenses_by_hh_size > 928 & total_deductions_by_hh_size <= 423.65","rf",14,0.214,10,0.12,1,9,0.1,0.003,0.006,0.182
"2-3","rawben_rel_max <= 0.244434263840531 & expedited_i %in% c(FALSE) & count_divisible_by_100 <= 1.5 & shelter_expenses_by_hh_size > 1121.25","rf",14,0.214,18,0.21,2,16,0.111,0.006,0.01,0.158
"2-3","rawben_rel_max <= 0.319626168224299 & cat_elig <= 1.5 & total_deductions_by_hh_size > 604.213746757234","rf",14,0.214,23,0.27,2,21,0.087,0.006,0.01,0.16
"2-3","rawben_rel_max <= 0.360530489739147 & unc_rawben_rel_max > -0.967320261437909 & expedited_i %in% c(TRUE) & months_since_cert_n > 9.5","rf",14,0.214,9,0.11,0,9,0,0,0,0
"2-3","shelter_expenses_by_hh_size <= 670.583333333333 & unc_rawben_rel_max > 1.48691588785047 & HH_size_n > 2.5","rf",14,0.214,10,0.12,2,8,0.2,0.006,0.003,0.333
"2-3","shelter_expenses_by_hh_size > 1348.75 & months_since_cert_n <= 8 & children_i %in% c(TRUE)","rf",14,0.214,9,0.11,1,8,0.111,0.003,0.006,0.111
"2-3","shelter_expenses_by_hh_size > 1407 & expedited_i %in% c(FALSE) & medical_deductions <= 158.5","rf",14,0.214,16,0.19,3,13,0.188,0.009,0.014,0.235
"2-3","total_deductions_by_hh_size <= 294.616666666667 & expedited_i %in% c(TRUE) & HH_size_n > 2.5 & shelter_expenses_by_hh_size > 773","rf",14,0.214,7,0.08,0,7,0,0,0,0
"2-3","total_deductions_by_hh_size > 246.45 & shelter_expenses_by_hh_size > 1348.75","rf",28,0.214,26,0.3,4,22,0.154,0.012,0.015,0.185
"2-3","total_deductions_by_hh_size > 946.5 & rawben_rel_max <= 0.961682242990654","rf",14,0.214,8,0.09,0,8,0,0,0,0
"2-3","unc_rawben_rel_max <= -0.959694989106754 & rawben_rel_max > 0.0432818194775314 & medical_deductions <= 67.5 & percent_abawd <= 0.25","rf",14,0.214,14,0.16,0,14,0,0,0,0
"2-3","unc_rawben_rel_max <= 0.970609039002358 & children_i %in% c(TRUE) & total_deductions_by_hh_size > 775.566666666667","rf",28,0.214,15,0.18,0,15,0,0,0,0.118
"2-3","unc_rawben_rel_max <= 0.970609039002358 & rawben_rel_max > 0.969551886948633","rf",14,0.214,5,0.06,0,5,0,0,0,0
"2-3","unc_rawben_rel_max > 1.36167895054003 & shelter_expenses_by_hh_size > 1170 & shelter_expenses_by_hh_size <= 1274.25","rf",14,0.214,7,0.08,1,6,0.143,0.003,0.005,0.25
"2-3","utilities > 902 & utilities <= 939.5 & HH_size_n > 2.5","rf",47,0.213,57,0.67,10,47,0.175,0.03,0.032,0.242
"2-3","shelter_expenses_by_hh_size <= 989.333333333333 & elderly_disabled_i %in% c(FALSE) & unc_rawben_rel_max <= 1.34045899319197 & total_deductions_by_hh_size > 775.233333333333","rf",33,0.212,15,0.18,0,15,0,0,0,0.118
"2-3","total_deductions_by_hh_size > 264.45 & total_deductions_by_hh_size <= 265.233333333333","rf",33,0.212,10,0.12,1,9,0.1,0.003,0.001,0.25
"2-3","HH_size_n > 2.5 & utilities <= 15.5 & shelter_expenses_by_hh_size > 338.5","rf",38,0.211,15,0.18,0,15,0,0,0,0.062
"2-3","children_i %in% c(TRUE) & count_divisible_by_100 > 1.5 & utilities <= 308.5 & expedited_i %in% c(FALSE)","rf",19,0.211,12,0.14,1,11,0.083,0.003,0.004,0.083
"2-3","elderly_disabled_i %in% c(TRUE) & rawben_rel_max > 0.858525206773016 & married <= 0.5 & total_deductions_by_hh_size > 853","rf",19,0.211,4,0.05,0,4,0,0,0,0.429
"2-3","expedited_i %in% c(FALSE) & total_deductions_by_hh_size > 193.6 & shelter_expenses_by_hh_size > 915.75 & unc_rawben_rel_max <= 0.00326797385620915","rf",19,0.211,21,0.25,3,18,0.143,0.009,0.016,0.143
"2-3","months_since_cert_n <= 35.5 & homeless %in% c(FALSE) & children_i %in% c(TRUE) & total_deductions_by_hh_size > 443.9 & unc_rawben_rel_max > 1.73860182370821","rf",19,0.211,10,0.12,3,7,0.3,0.009,0.015,0.462
"2-3","shelter_expenses_by_hh_size <= 1347.5 & total_deductions_by_hh_size <= 470.85 & utilities <= 283.5 & shelter_expenses_by_hh_size > 711.25","rf",19,0.211,13,0.15,1,12,0.077,0.003,0.006,0.294
"2-3","shelter_expenses_by_hh_size > 1346.25 & elderly_disabled_i %in% c(FALSE) & rawben_rel_max > 0.0781402072770957","rf",19,0.211,13,0.15,1,12,0.077,0.003,0.004,0.077
"2-3","shelter_expenses_by_hh_size >= 839.5 & months_since_cert_n >= 6.5 & cat_elig >= 1.5","boosted",90,0.211,3,0.04,0,3,0,0,0,0
"2-3","shelter_expenses_by_hh_size > 635.75 & shelter_expenses_by_hh_size <= 1349.25 & elderly_disabled_i %in% c(FALSE) & expedited_i %in% c(FALSE) & utilities <= 344","rf",81,0.21,36,0.42,4,32,0.111,0.012,0.012,0.2
