"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"2-3","elderly_disabled_i < 1.000 & HH_size_n >= 3.000 & rawben_rel_max >= 0.683 & rawben_rel_max < 0.733","xgboost",168,18,0.1071,0.0634,86,8,0.093,0.062,0.0478,1.033,95,17,0.1789,0.0172,0.0122,1.034
"2-3","cat_elig <=   0.500 & rawben_rel_max <=   0.879 & total_deductions_by_hh_size > 423.000 & utilities <= 404.000","ranger",14,3,0.2143,0.0631,4,0,0,0,0,0.048,5,1,0.2,0.001,9e-04,0.054
"2-3","children_i > 0.500 & expedited_i > 0.500 & unc_rawben_rel_max > 0.877 & unc_rawben_rel_max <= 0.891","ranger",14,3,0.2143,0.0631,4,0,0,0,0,0.048,4,0,0,0,0,0.044
"2-3","children_i > 0.500 & months_since_cert_n <= 0.500 & rawben_rel_max > 0.883 & unc_rawben_rel_max <= 0.897","ranger",14,3,0.2143,0.0631,4,0,0,0,0,0.048,5,1,0.2,0.001,5e-04,0.054
"2-3","elderly_disabled_i >   0.500 & medical_deductions <= 135.000 & total_deductions_by_hh_size > 555.000 & unc_rawben_rel_max <=   0.557","ranger",14,3,0.2143,0.0631,18,0,0,0,0,0.216,21,3,0.1429,0.003,0.0029,0.229
"2-3","rawben_rel_max <=   0.831 & shelter_expenses_by_hh_size > 727.000 & shelter_expenses_by_hh_size <= 730.000","ranger",14,3,0.2143,0.0631,5,0,0,0,0,0.06,9,4,0.4444,0.0041,0.0027,0.098
"2-3","elderly_disabled_i <   1.000 & rawben_rel_max <   0.687 & shelter_expenses_by_hh_size < 108.000","xgboost",394,36,0.0914,0.0629,196,17,0.0867,0.1318,0.1679,2.354,210,31,0.1476,0.0314,0.0276,2.286
"2-3","children_i >  0.500 & elderly_disabled_i <=  0.500 & rawben_rel_max <=  0.895 & shelter_expenses_by_hh_size <= 11.200","ranger",473,42,0.0888,0.0628,232,20,0.0862,0.155,0.1346,2.786,249,37,0.1486,0.0375,0.0266,2.711
"2-3","children_i > 0.500 & elderly_disabled_i <= 0.500 & shelter_expenses_by_hh_size <= 0.500 & unc_rawben_rel_max <= 0.888","ranger",447,40,0.0895,0.0628,222,20,0.0901,0.155,0.1346,2.666,238,36,0.1513,0.0365,0.026,2.591
"2-3","elderly_disabled_i <=  0.500 & shelter_expenses_by_hh_size <= 20.200 & unc_rawben_rel_max <=  0.889","ranger",553,48,0.0868,0.0628,275,23,0.0836,0.1783,0.1761,3.302,297,45,0.1515,0.0456,0.036,3.234
"2-3","elderly_disabled_i <=  0.500 & shelter_expenses_by_hh_size <= 22.200 & unc_rawben_rel_max <=  0.895","ranger",567,49,0.0864,0.0627,283,23,0.0813,0.1783,0.1761,3.398,305,45,0.1475,0.0456,0.036,3.321
"2-3","elderly_disabled_i < 1.000 & rawben_rel_max >= 0.668 & rawben_rel_max < 0.729","xgboost",370,34,0.0919,0.0626,186,8,0.043,0.062,0.0459,2.233,211,33,0.1564,0.0335,0.0297,2.297
"2-3","married <=  0.5 & shelter_expenses_by_hh_size <=  0.5 & total_deductions_by_hh_size > 34.2 & utilities <= 44.5","ranger",281,27,0.0961,0.0625,149,13,0.0872,0.1008,0.0783,1.789,165,29,0.1758,0.0294,0.0241,1.796
"2-3","medical_deductions <= 136.000 & shelter_expenses_by_hh_size <=   3.170 & total_deductions_by_hh_size >  14.200 & unc_rawben_rel_max <=   0.858","ranger",281,27,0.0961,0.0625,152,14,0.0921,0.1085,0.0953,1.825,169,31,0.1834,0.0314,0.0245,1.84
"2-3","shelter_expenses_by_hh_size <=   0.500 & total_deductions_by_hh_size >  45.600 & unc_rawben_rel_max <=   0.912 & utilities <= 851.000","ranger",281,27,0.0961,0.0625,153,15,0.098,0.1163,0.0981,1.837,170,32,0.1882,0.0325,0.0248,1.851
"2-3","HH_size_n <=  2.500 & rawben_rel_max <=  0.877 & shelter_expenses_by_hh_size <=  0.500 & total_deductions_by_hh_size > 22.800","ranger",171,18,0.1053,0.0623,84,7,0.0833,0.0543,0.0533,1.009,94,17,0.1809,0.0172,0.0151,1.023
"2-3","elderly_disabled_i <=  0.500 & rawben_rel_max <=  0.887 & shelter_expenses_by_hh_size <= 22.200 & unc_rawben_rel_max <=  0.891","ranger",557,48,0.0862,0.0623,276,23,0.0833,0.1783,0.1761,3.314,298,45,0.151,0.0456,0.036,3.244
"2-3","married <=  0.50 & shelter_expenses_by_hh_size <=  3.17 & total_deductions_by_hh_size > 34.20","ranger",282,27,0.0957,0.0623,149,13,0.0872,0.1008,0.0783,1.789,165,29,0.1758,0.0294,0.0241,1.796
"2-3","elderly_disabled_i <   1.000 & rawben_rel_max <   0.699 & total_deductions_by_hh_size < 123.000 & utilities < 417.000","xgboost",438,39,0.089,0.0622,224,20,0.0893,0.155,0.1943,2.69,236,32,0.1356,0.0325,0.0297,2.569
"2-3","elderly_disabled_i <   1.000 & rawben_rel_max <   0.721 & total_deductions_by_hh_size < 124.000","xgboost",599,51,0.0851,0.0622,299,27,0.0903,0.2093,0.2414,3.59,320,48,0.15,0.0487,0.0436,3.484
"2-3","elderly_disabled_i <=  0.500 & rawben_rel_max <=  0.896 & shelter_expenses_by_hh_size <= 22.200","ranger",572,49,0.0857,0.0622,285,23,0.0807,0.1783,0.1761,3.422,307,45,0.1466,0.0456,0.036,3.342
"2-3","elderly_disabled_i <= 0.500 & expedited_i > 0.500 & months_since_cert_n > 8.500 & unc_rawben_rel_max <= 0.724","ranger",22,4,0.1818,0.0621,11,2,0.1818,0.0155,0.0081,0.132,12,3,0.25,0.003,0.0014,0.131
"2-3","rawben_rel_max <= 0.896 & shelter_expenses_by_hh_size <= 4.170 & total_deductions_by_hh_size > 2.320 & unc_rawben_rel_max > 0.844","ranger",22,4,0.1818,0.0621,7,1,0.1429,0.0078,0.0032,0.084,8,2,0.25,0.002,0.0023,0.087
"2-3","elderly_disabled_i <  1.000 & rawben_rel_max <  0.636 & shelter_expenses_by_hh_size < 20.500 & unc_rawben_rel_max <  0.884","xgboost",246,24,0.0976,0.0618,121,9,0.0744,0.0698,0.1025,1.453,132,20,0.1515,0.0203,0.0177,1.437
"2-3","elderly_disabled_i <=  0.500 & shelter_expenses_by_hh_size <= 20.200 & unc_rawben_rel_max <=  0.889 & utilities <= 57.000","ranger",550,47,0.0855,0.0616,274,23,0.0839,0.1783,0.1761,3.29,296,45,0.152,0.0456,0.036,3.223
"2-3","medical_deductions <= 19.00 & shelter_expenses_by_hh_size <=  3.17 & total_deductions_by_hh_size > 45.30","ranger",285,27,0.0947,0.0616,158,14,0.0886,0.1085,0.0943,1.897,176,32,0.1818,0.0325,0.0268,1.916
"2-3","rawben_rel_max <=  0.896 & shelter_expenses_by_hh_size <=  0.500 & total_deductions_by_hh_size > 14.300 & unc_rawben_rel_max <=  0.895","ranger",298,28,0.094,0.0616,158,16,0.1013,0.124,0.1023,1.897,175,33,0.1886,0.0335,0.0252,1.905
"2-3","elderly_disabled_i <   1.000 & rawben_rel_max <   0.813 & total_deductions_by_hh_size < 124.000","xgboost",787,64,0.0813,0.0614,399,35,0.0877,0.2713,0.2816,4.791,436,72,0.1651,0.073,0.06,4.747
"2-3","expedited_i >   0.500 & rawben_rel_max <=   0.811 & total_deductions_by_hh_size <= 113.000 & unc_rawben_rel_max <=   0.812","ranger",81,10,0.1235,0.0614,56,1,0.0179,0.0078,0.0057,0.672,62,7,0.1129,0.0071,0.0076,0.675
"2-3","medical_deductions <=  0.500 & rawben_rel_max <=  0.896 & shelter_expenses_by_hh_size <= 11.200 & total_deductions_by_hh_size > 45.600","ranger",286,27,0.0944,0.0614,153,14,0.0915,0.1085,0.0943,1.837,170,31,0.1824,0.0314,0.0244,1.851
"2-3","medical_deductions <= 132.000 & rawben_rel_max <=   0.891 & shelter_expenses_by_hh_size <=   3.170 & total_deductions_by_hh_size >  46.500","ranger",273,26,0.0952,0.0614,151,14,0.0927,0.1085,0.0943,1.813,167,30,0.1796,0.0304,0.0224,1.818
"2-3","rawben_rel_max >=   0.672 & rawben_rel_max <   0.785 & total_deductions_by_hh_size >= 468.000","xgboost",92,11,0.1196,0.0614,44,1,0.0227,0.0078,0.0074,0.528,57,14,0.2456,0.0142,0.0136,0.621
"2-3","HH_size_n >   2.500 & months_since_cert_n >  14.500 & rawben_rel_max <=   0.924 & utilities > 568.000","ranger",31,5,0.1613,0.0612,10,0,0,0,0,0.12,11,1,0.0909,0.001,0.0015,0.12
"2-3","expedited_i >   0.500 & shelter_expenses_by_hh_size <=   8.670 & unc_rawben_rel_max <=   0.717 & utilities <= 413.000","ranger",31,5,0.1613,0.0612,17,0,0,0,0,0.204,19,2,0.1053,0.002,0.001,0.207
"2-3","homeless <=  0.500 & rawben_rel_max <=  0.896 & shelter_expenses_by_hh_size <=  3.170 & total_deductions_by_hh_size > 58.600","ranger",236,23,0.0975,0.0612,127,10,0.0787,0.0775,0.0687,1.525,142,25,0.1761,0.0254,0.019,1.546
"2-3","months_since_cert_n <=  0.500 & shelter_expenses_by_hh_size <=  0.500 & total_deductions_by_hh_size > 34.200 & unc_rawben_rel_max <=  0.904","ranger",31,5,0.1613,0.0612,7,1,0.1429,0.0078,0.0057,0.084,13,7,0.5385,0.0071,0.0071,0.142
"2-3","months_since_cert_n >   7.500 & shelter_expenses_by_hh_size <= 651.000 & total_deductions_by_hh_size > 339.000 & unc_rawben_rel_max <=   0.888","ranger",138,15,0.1087,0.0612,74,1,0.0135,0.0078,0.0044,0.889,93,20,0.2151,0.0203,0.0219,1.013
"2-3","elderly_disabled_i <= 0.500 & months_since_cert_n > 7.500 & rawben_rel_max > 0.692 & rawben_rel_max <= 0.798","ranger",104,12,0.1154,0.0609,72,3,0.0417,0.0233,0.0201,0.865,80,11,0.1375,0.0112,0.0116,0.871
"2-3","elderly_disabled_i <=  0.500 & expedited_i <=  0.500 & rawben_rel_max <=  0.896 & shelter_expenses_by_hh_size <= 11.200","ranger",448,39,0.0871,0.0608,225,20,0.0889,0.155,0.1348,2.702,240,35,0.1458,0.0355,0.026,2.613
"2-3","expedited_i >=   1.000 & rawben_rel_max <   0.813 & total_deductions_by_hh_size < 144.000","xgboost",93,11,0.1183,0.0607,61,1,0.0164,0.0078,0.0057,0.732,68,8,0.1176,0.0081,0.0082,0.74
"2-3","elderly_disabled_i <=  0.500 & shelter_expenses_by_hh_size <= 11.200 & unc_rawben_rel_max <=  0.911","ranger",546,46,0.0842,0.0605,264,22,0.0833,0.1705,0.1443,3.17,285,43,0.1509,0.0436,0.0338,3.103
"2-3","children_i <= 0.500 & elderly_disabled_i <= 0.500 & HH_size_n > 2.500 & unc_rawben_rel_max <= 0.887","ranger",41,6,0.1463,0.06,42,4,0.0952,0.031,0.0495,0.504,44,6,0.1364,0.0061,0.0083,0.479
"2-3","expedited_i <  1.0000 & rawben_rel_max >=  0.0436 & rawben_rel_max <  0.3030 & shelter_expenses_by_hh_size < 11.3000","xgboost",72,9,0.125,0.0599,49,1,0.0204,0.0078,0.0038,0.588,53,5,0.0943,0.0051,0.0029,0.577
"2-3","expedited_i >   0.500 & HH_size_n >   2.500 & rawben_rel_max <=   0.896 & total_deductions_by_hh_size <= 215.000","ranger",83,10,0.1205,0.0599,51,0,0,0,0,0.612,56,5,0.0893,0.0051,0.0069,0.61
"2-3","shelter_expenses_by_hh_size <=  0.500 & total_deductions_by_hh_size > 34.200 & unc_rawben_rel_max <=  0.904","ranger",293,27,0.0922,0.0599,156,16,0.1026,0.124,0.1023,1.873,174,34,0.1954,0.0345,0.0276,1.894
"2-3","children_i >=  1.000 & rawben_rel_max <  0.889 & shelter_expenses_by_hh_size < 23.500 & total_deductions_by_hh_size >=  2.670","xgboost",320,29,0.0906,0.0598,172,16,0.093,0.124,0.1137,2.065,191,35,0.1832,0.0355,0.0258,2.079
"2-3","rawben_rel_max <= 0.896 & shelter_expenses_by_hh_size <= 4.170 & total_deductions_by_hh_size > 2.320","ranger",308,28,0.0909,0.0595,160,16,0.1,0.124,0.1023,1.921,178,34,0.191,0.0345,0.0255,1.938
"2-3","shelter_expenses_by_hh_size <=  0.5 & total_deductions_by_hh_size > 46.1 & utilities <= 78.5","ranger",295,27,0.0915,0.0595,163,15,0.092,0.1163,0.0981,1.957,179,31,0.1732,0.0314,0.0228,1.949
"2-3","cat_elig <= 0.500 & percent_abawd > 0.167 & percent_abawd <= 0.833 & unc_rawben_rel_max <= 0.572","ranger",23,4,0.1739,0.0593,8,0,0,0,0,0.096,11,3,0.2727,0.003,0.0014,0.12
"2-3","count_divisible_by_100 <=  0.50 & shelter_expenses_by_hh_size <=  3.17 & total_deductions_by_hh_size > 34.20","ranger",296,27,0.0912,0.0593,157,14,0.0892,0.1085,0.0905,1.885,175,32,0.1829,0.0325,0.0267,1.905
"2-3","elderly_disabled_i <=    0.50 & shelter_expenses_by_hh_size <=    4.17 & total_deductions_by_hh_size >   34.20 & utilities <= 1000.00","ranger",296,27,0.0912,0.0593,158,15,0.0949,0.1163,0.0985,1.897,174,31,0.1782,0.0314,0.0261,1.894
"2-3","rawben_rel_max >=   0.196 & rawben_rel_max <   0.699 & shelter_expenses_by_hh_size <  11.300 & utilities < 451.000","xgboost",336,30,0.0893,0.0593,188,13,0.0691,0.1008,0.1108,2.257,201,26,0.1294,0.0264,0.0199,2.188
"2-3","shelter_expenses_by_hh_size <=  3.17 & total_deductions_by_hh_size > 46.10 & utilities <= 22.00","ranger",296,27,0.0912,0.0593,163,15,0.092,0.1163,0.0981,1.957,179,31,0.1732,0.0314,0.0228,1.949
"2-3","count_divisible_by_100 <=   0.500 & rawben_rel_max <=   0.896 & total_deductions_by_hh_size > 423.000 & utilities <= 360.000","ranger",73,9,0.1233,0.0591,30,1,0.0333,0.0078,0.0059,0.36,40,11,0.275,0.0112,0.012,0.435
"2-3","expedited_i >   0.500 & married <=   0.500 & rawben_rel_max <=   0.812 & total_deductions_by_hh_size <= 215.000","ranger",107,12,0.1121,0.0591,70,1,0.0143,0.0078,0.0057,0.841,75,6,0.08,0.0061,0.0063,0.817
"2-3","HH_size_n <=  2.5 & married <=  0.5 & shelter_expenses_by_hh_size <= 22.5 & total_deductions_by_hh_size > 34.2","ranger",193,19,0.0984,0.059,99,7,0.0707,0.0543,0.0404,1.189,109,17,0.156,0.0172,0.0151,1.187
"2-3","HH_size_n <=  2.500 & shelter_expenses_by_hh_size <= 22.800 & total_deductions_by_hh_size >  2.050 & unc_rawben_rel_max <=  0.889","ranger",206,20,0.0971,0.0589,99,8,0.0808,0.062,0.0565,1.189,111,20,0.1802,0.0203,0.0162,1.208
"2-3","medical_deductions <= 138.00 & shelter_expenses_by_hh_size <=   3.17 & total_deductions_by_hh_size >  58.70 & utilities <=  78.50","ranger",258,24,0.093,0.0589,141,10,0.0709,0.0775,0.0706,1.693,157,26,0.1656,0.0264,0.02,1.709
"2-3","shelter_expenses_by_hh_size <=  3.170 & total_deductions_by_hh_size > 46.100 & unc_rawben_rel_max >  0.239 & utilities <= 22.000","ranger",245,23,0.0939,0.0589,137,14,0.1022,0.1085,0.0943,1.645,149,26,0.1745,0.0264,0.0199,1.622
"2-3","cat_elig <=   1.5 & expedited_i >   0.5 & total_deductions_by_hh_size <= 105.0 & utilities > 426.0","ranger",15,3,0.2,0.0588,11,0,0,0,0,0.132,14,3,0.2143,0.003,0.003,0.152
"2-3","children_i <= 0.500 & HH_size_n <= 2.500 & rawben_rel_max <= 0.699 & unc_rawben_rel_max > 0.692","ranger",15,3,0.2,0.0588,4,0,0,0,0,0.048,6,2,0.3333,0.002,0.0012,0.065
"2-3","count_divisible_by_100 <=  0.50 & HH_size_n <=  2.50 & shelter_expenses_by_hh_size <=  3.17 & total_deductions_by_hh_size > 34.20","ranger",181,18,0.0994,0.0588,89,7,0.0787,0.0543,0.0489,1.069,99,17,0.1717,0.0172,0.0165,1.078
"2-3","elderly_disabled_i >  0.500 & HH_size_n >  2.500 & rawben_rel_max <=  0.182 & total_deductions_by_hh_size <= 41.500","ranger",15,3,0.2,0.0588,6,0,0,0,0,0.072,6,0,0,0,0,0.065
"2-3","homeless <=  0.5 & months_since_cert_n <= 10.5 & shelter_expenses_by_hh_size <=  0.5 & total_deductions_by_hh_size > 52.3","ranger",246,23,0.0935,0.0587,136,11,0.0809,0.0853,0.0684,1.633,149,24,0.1611,0.0243,0.0175,1.622
"2-3","children_i <= 0.500 & elderly_disabled_i <= 0.500 & HH_size_n > 2.500 & rawben_rel_max <= 0.895","ranger",42,6,0.1429,0.0586,43,4,0.093,0.031,0.0495,0.516,45,6,0.1333,0.0061,0.0083,0.49
"2-3","married <= 0.500 & rawben_rel_max <= 0.874 & shelter_expenses_by_hh_size <= 3.170","ranger",535,44,0.0822,0.0586,280,21,0.075,0.1628,0.1395,3.362,304,45,0.148,0.0456,0.0336,3.31
"2-3","children_i > 0.500 & months_since_cert_n <= 4.500 & shelter_expenses_by_hh_size <= 0.500 & unc_rawben_rel_max <= 0.845","ranger",300,27,0.09,0.0585,147,12,0.0816,0.093,0.0663,1.765,159,24,0.1509,0.0243,0.0139,1.731
"2-3","months_since_cert_n <= 10.5 & shelter_expenses_by_hh_size <=  0.5 & total_deductions_by_hh_size > 52.3","ranger",260,24,0.0923,0.0585,144,12,0.0833,0.093,0.0741,1.729,158,26,0.1646,0.0264,0.0189,1.72
"2-3","medical_deductions <= 136.0 & shelter_expenses_by_hh_size <=   0.5 & total_deductions_by_hh_size >  46.5 & utilities <= 202.0","ranger",287,26,0.0906,0.0584,161,14,0.087,0.1085,0.0943,1.933,177,30,0.1695,0.0304,0.0224,1.927
"2-3","children_i >  0.500 & elderly_disabled_i <=  0.500 & rawben_rel_max <=  0.912 & shelter_expenses_by_hh_size <= 11.200","ranger",509,42,0.0825,0.0583,246,21,0.0854,0.1628,0.1385,2.954,264,39,0.1477,0.0396,0.0278,2.874
"2-3","months_since_cert_n >   8.500 & months_since_cert_n <=  10.500 & total_deductions_by_hh_size > 398.000 & unc_rawben_rel_max <=   0.816","ranger",63,8,0.127,0.0583,39,4,0.1026,0.031,0.0197,0.468,45,10,0.2222,0.0101,0.0068,0.49
"2-3","rawben_rel_max >=   0.211 & rawben_rel_max <   0.305 & shelter_expenses_by_hh_size < 133.000","xgboost",74,9,0.1216,0.0583,35,0,0,0,0,0.42,38,3,0.0789,0.003,0.0014,0.414
"2-3","HH_size_n <=  2.5 & medical_deductions <=  2.5 & shelter_expenses_by_hh_size <=  0.5 & total_deductions_by_hh_size > 34.2","ranger",183,18,0.0984,0.0581,91,8,0.0879,0.062,0.0565,1.093,102,19,0.1863,0.0193,0.0178,1.111
"2-3","married <  1.000 & rawben_rel_max <  0.875 & shelter_expenses_by_hh_size < 11.300","xgboost",554,45,0.0812,0.0581,288,21,0.0729,0.1628,0.1395,3.458,313,46,0.147,0.0467,0.0342,3.408
"2-3","elderly_disabled_i < 1.000 & months_since_cert_n >= 8.000 & rawben_rel_max >= 0.303 & rawben_rel_max < 0.777","xgboost",413,35,0.0847,0.058,262,14,0.0534,0.1085,0.1119,3.146,297,49,0.165,0.0497,0.0422,3.234
"2-3","homeless <= 0.500 & married <= 0.500 & shelter_expenses_by_hh_size <= 0.500 & unc_rawben_rel_max <= 0.895","ranger",527,43,0.0816,0.0579,275,19,0.0691,0.1473,0.1184,3.302,298,42,0.1409,0.0426,0.0303,3.244
"2-3","married <=  0.500 & months_since_cert_n <= 15.500 & shelter_expenses_by_hh_size <=  3.170 & unc_rawben_rel_max <=  0.888","ranger",542,44,0.0812,0.0579,282,22,0.078,0.1705,0.1427,3.386,306,46,0.1503,0.0467,0.0339,3.332
"2-3","cat_elig >=  2.00 & elderly_disabled_i <  1.00 & rawben_rel_max <  0.85 & total_deductions_by_hh_size < 67.50","xgboost",146,15,0.1027,0.0578,21,1,0.0476,0.0078,0.0093,0.252,21,1,0.0476,0.001,0.001,0.229
"2-3","rawben_rel_max >=   0.623 & rawben_rel_max <   0.725 & total_deductions_by_hh_size >= 462.000","xgboost",86,10,0.1163,0.0578,55,1,0.0182,0.0078,0.0074,0.66,68,14,0.2059,0.0142,0.013,0.74
"2-3","cat_elig >  0.5 & shelter_expenses_by_hh_size <=  0.5 & total_deductions_by_hh_size > 34.2","ranger",250,23,0.092,0.0577,148,11,0.0743,0.0853,0.0756,1.777,166,29,0.1747,0.0294,0.025,1.807
"2-3","children_i >  0.500 & months_since_cert_n <= 11.500 & shelter_expenses_by_hh_size <=  0.500 & unc_rawben_rel_max <=  0.896","ranger",530,43,0.0811,0.0576,273,23,0.0842,0.1783,0.1492,3.278,297,47,0.1582,0.0477,0.0328,3.234
"2-3","months_since_cert_n <  1.000 & rawben_rel_max <  0.795 & shelter_expenses_by_hh_size < 11.300","xgboost",53,7,0.1321,0.0576,17,1,0.0588,0.0078,0.0057,0.204,22,6,0.2727,0.0061,0.0032,0.24
"2-3","medical_deductions <=  2.5 & shelter_expenses_by_hh_size <=  0.5 & total_deductions_by_hh_size > 34.2","ranger",305,27,0.0885,0.0575,166,15,0.0904,0.1163,0.0985,1.993,185,34,0.1838,0.0345,0.028,2.014
"2-3","cat_elig <=   0.500 & count_divisible_by_100 >   0.500 & rawben_rel_max <=   0.912 & shelter_expenses_by_hh_size <= 185.000","ranger",33,5,0.1515,0.0574,18,1,0.0556,0.0078,0.0038,0.216,20,3,0.15,0.003,0.0015,0.218
"2-3","cat_elig <=  0.500 & elderly_disabled_i <=  0.500 & rawben_rel_max <=  0.898 & utilities > 78.500","ranger",389,33,0.0848,0.0574,190,7,0.0368,0.0543,0.0917,2.281,211,28,0.1327,0.0284,0.0243,2.297
"2-3","children_i <=   0.50 & rawben_rel_max >   0.32 & rawben_rel_max <=   0.55 & shelter_expenses_by_hh_size <= 131.00","ranger",33,5,0.1515,0.0574,21,0,0,0,0,0.252,23,2,0.087,0.002,0.001,0.25
"2-3","elderly_disabled_i <=  0.500 & months_since_cert_n >  7.500 & months_since_cert_n <= 10.500 & unc_rawben_rel_max <=  0.859","ranger",460,38,0.0826,0.0574,290,16,0.0552,0.124,0.1422,3.482,326,52,0.1595,0.0527,0.0486,3.549
"2-3","cat_elig >  0.500 & rawben_rel_max <=  0.896 & shelter_expenses_by_hh_size <= 11.200 & unc_rawben_rel_max <=  0.721","ranger",348,30,0.0862,0.0572,199,15,0.0754,0.1163,0.1166,2.39,216,32,0.1481,0.0325,0.0243,2.352
"2-3","elderly_disabled_i <=   0.5 & HH_size_n <=   2.5 & total_deductions_by_hh_size <=  42.0 & utilities > 228.0","ranger",43,6,0.1395,0.0572,25,2,0.08,0.0155,0.0136,0.3,25,2,0.08,0.002,0.0014,0.272
"2-3","married <   1.000 & shelter_expenses_by_hh_size <  11.300 & unc_rawben_rel_max <   0.879 & utilities < 478.000","xgboost",563,45,0.0799,0.0572,292,21,0.0719,0.1628,0.1395,3.506,317,46,0.1451,0.0467,0.0342,3.451
"2-3","married <=  0.500 & rawben_rel_max >  0.424 & shelter_expenses_by_hh_size <=  3.170 & total_deductions_by_hh_size > 34.200","ranger",186,18,0.0968,0.0572,103,13,0.1262,0.1008,0.0783,1.237,115,25,0.2174,0.0254,0.0216,1.252
"2-3","elderly_disabled_i <  1.00 & rawben_rel_max <  0.85 & total_deductions_by_hh_size < 67.50","xgboost",477,39,0.0818,0.0571,240,19,0.0792,0.1473,0.1524,2.882,255,34,0.1333,0.0345,0.0275,2.776
"2-3","elderly_disabled_i <=  0.500 & married <=  0.500 & rawben_rel_max <=  0.891 & total_deductions_by_hh_size <= 72.000","ranger",549,44,0.0801,0.0571,266,21,0.0789,0.1628,0.1629,3.194,287,42,0.1463,0.0426,0.0338,3.125
"2-3","elderly_disabled_i <  1.000 & rawben_rel_max <  0.861 & shelter_expenses_by_hh_size < 83.300","xgboost",609,48,0.0788,0.057,306,25,0.0817,0.1938,0.2007,3.674,334,53,0.1587,0.0538,0.0427,3.636
"2-3","cat_elig <= 0.500 & children_i <= 0.500 & HH_size_n > 2.500 & rawben_rel_max <= 0.818","ranger",24,4,0.1667,0.0568,11,2,0.1818,0.0155,0.024,0.132,12,3,0.25,0.003,0.0037,0.131
"2-3","shelter_expenses_by_hh_size <=   3.17 & total_deductions_by_hh_size >  34.20 & total_deductions_by_hh_size <= 102.00","ranger",136,14,0.1029,0.0568,87,12,0.1379,0.093,0.0637,1.045,94,19,0.2021,0.0193,0.0171,1.023
"2-3","married <=   0.500 & rawben_rel_max <=   0.895 & shelter_expenses_by_hh_size <=  11.200 & utilities <= 360.000","ranger",582,46,0.079,0.0567,300,22,0.0733,0.1705,0.1427,3.602,325,47,0.1446,0.0477,0.0346,3.538
"2-3","children_i >=   1.000 & rawben_rel_max <   0.913 & shelter_expenses_by_hh_size < 120.000 & unc_rawben_rel_max <   0.388","xgboost",188,18,0.0957,0.0566,97,4,0.0412,0.031,0.0326,1.165,104,11,0.1058,0.0112,0.0067,1.132
"2-3","elderly_disabled_i < 1.000 & months_since_cert_n >= 5.000 & rawben_rel_max >= 0.683 & rawben_rel_max < 0.798","xgboost",255,23,0.0902,0.0566,158,9,0.057,0.0698,0.0581,1.897,181,32,0.1768,0.0325,0.0324,1.971
"2-3","rawben_rel_max >=  0.587 & rawben_rel_max <  0.729 & shelter_expenses_by_hh_size < 29.700","xgboost",149,15,0.1007,0.0566,86,6,0.0698,0.0465,0.0363,1.033,91,11,0.1209,0.0112,0.0095,0.991
"2-3","months_since_cert_n <  4.00 & rawben_rel_max <  0.31 & shelter_expenses_by_hh_size < 11.30","xgboost",65,8,0.1231,0.0565,22,1,0.0455,0.0078,0.0038,0.264,25,4,0.16,0.0041,0.0022,0.272
"2-3","cat_elig <   1.0 & total_deductions_by_hh_size >=  50.7 & total_deductions_by_hh_size < 129.0 & utilities >= 344.0","xgboost",100,11,0.11,0.0564,52,0,0,0,0,0.624,60,8,0.1333,0.0081,0.0062,0.653
"2-3","elderly_disabled_i <   1.000 & shelter_expenses_by_hh_size < 162.000 & total_deductions_by_hh_size < 154.000 & unc_rawben_rel_max <   0.596","xgboost",311,27,0.0868,0.0564,145,13,0.0897,0.1008,0.1344,1.741,156,24,0.1538,0.0243,0.0211,1.698
"2-3","expedited_i >   0.500 & married <=   0.500 & rawben_rel_max <=   0.895 & shelter_expenses_by_hh_size <= 182.000","ranger",100,11,0.11,0.0564,56,1,0.0179,0.0078,0.0057,0.672,63,8,0.127,0.0081,0.0084,0.686
"2-3","elderly_disabled_i < 1.000 & months_since_cert_n >= 5.000 & rawben_rel_max < 0.718 & unc_rawben_rel_max >= 0.538","xgboost",382,32,0.0838,0.0563,201,14,0.0697,0.1085,0.113,2.414,232,45,0.194,0.0456,0.0435,2.526
"2-3","children_i >  0.500 & shelter_expenses_by_hh_size <= 20.200 & unc_rawben_rel_max <=  0.428","ranger",150,15,0.1,0.0562,76,2,0.0263,0.0155,0.0198,0.913,85,11,0.1294,0.0112,0.0073,0.925
"2-3","elderly_disabled_i <  1.000 & months_since_cert_n >=  8.000 & months_since_cert_n < 10.000 & unc_rawben_rel_max <  0.884","xgboost",340,29,0.0853,0.0562,208,9,0.0433,0.0698,0.0822,2.498,236,37,0.1568,0.0375,0.0331,2.569
"2-3","elderly_disabled_i <   1.000 & rawben_rel_max <   0.905 & shelter_expenses_by_hh_size < 150.000 & unc_rawben_rel_max <   0.641","xgboost",456,37,0.0811,0.0561,242,16,0.0661,0.124,0.1671,2.906,259,33,0.1274,0.0335,0.0285,2.82
