"arm","state","budget","f_min","n_rules_core","n_rules_total","used_completion","window_redone","baseline_redone","walk_depth","base_precision","rewalk_precision","precision_diff","base_errors","rewalk_errors","base_dollar_recall_unw","rewalk_dollar_recall_unw","dollar_recall_unw_diff","base_dollar_recall_wtd","rewalk_dollar_recall_wtd","dollar_recall_wtd_diff","base_flagged_share","rewalk_flagged_share","fill_rate"
"bridge","California",10,0.75,49,166,FALSE,TRUE,FALSE,22852,0.263888888888889,0.231884057971014,-0.0320048309178744,19,16,0.278525282945548,0.251566522562782,-0.0269587603827658,0.252864840722105,0.227063662515693,-0.0258011782064123,0.0884520884520884,0.0847665847665848,0.847665847665848
"bridge","Colorado",5,0.25,46,119,FALSE,FALSE,FALSE,1715,0.529411764705882,0.5,-0.0294117647058824,18,19,0.183864915572233,0.188732822879164,0.00486790730693171,0.182104654591939,0.192782513088807,0.0106778584968681,0.0423412204234122,0.0473225404732254,0.946450809464508
"bridge","Colorado",5,0.4,43,117,FALSE,FALSE,FALSE,2181,0.529411764705882,0.588235294117647,0.0588235294117647,18,20,0.183864915572233,0.192485168094924,0.00862025252269155,0.182104654591939,0.196200410120463,0.0140957555285243,0.0423412204234122,0.0423412204234122,0.846824408468244
"bridge","Colorado",5,0.5,43,118,FALSE,FALSE,FALSE,2290,0.529411764705882,0.555555555555556,0.0261437908496732,18,20,0.183864915572233,0.192485168094924,0.00862025252269155,0.182104654591939,0.196200410120463,0.0140957555285243,0.0423412204234122,0.0448318804483188,0.896637608966376
"bridge","Colorado",5,0.55,35,101,FALSE,FALSE,FALSE,3032,0.529411764705882,0.564102564102564,0.0346907993966817,18,22,0.183864915572233,0.203691496374423,0.0198265808021906,0.182104654591939,0.206182343345967,0.0240776887540288,0.0423412204234122,0.0485678704856787,0.971357409713574
"bridge","Colorado",5,0.6,35,101,FALSE,FALSE,FALSE,3002,0.529411764705882,0.564102564102564,0.0346907993966817,18,22,0.183864915572233,0.203691496374423,0.0198265808021906,0.182104654591939,0.206182343345967,0.0240776887540288,0.0423412204234122,0.0485678704856787,0.971357409713574
"bridge","Colorado",5,0.65,36,110,FALSE,FALSE,FALSE,3728,0.529411764705882,0.555555555555556,0.0261437908496732,18,20,0.183864915572233,0.191014654429289,0.00714973885705594,0.182104654591939,0.195395990041337,0.0132913354493986,0.0423412204234122,0.0448318804483188,0.896637608966376
"bridge","Colorado",5,0.7,35,109,FALSE,FALSE,FALSE,3921,0.529411764705882,0.552631578947368,0.0232198142414861,18,21,0.183864915572233,0.204604228994473,0.0207393134222403,0.182104654591939,0.209982571790641,0.0278779171987024,0.0423412204234122,0.0473225404732254,0.946450809464508
"bridge","Colorado",5,0.75,35,118,FALSE,FALSE,FALSE,4432,0.529411764705882,0.552631578947368,0.0232198142414861,18,21,0.183864915572233,0.204604228994473,0.0207393134222403,0.182104654591939,0.209982571790641,0.0278779171987024,0.0423412204234122,0.0473225404732254,0.946450809464508
"bridge","Colorado",10,0.25,88,235,FALSE,FALSE,FALSE,6146,0.353658536585366,0.384615384615385,0.0309568480300188,29,30,0.258607575680746,0.304041377212109,0.0454338015313625,0.261080957571225,0.295430091433054,0.0343491338618291,0.102117061021171,0.0971357409713574,0.971357409713574
