report_year,source,jurisdiction,page,variable,label_raw,label_norm,value_raw
2016,12-State_Options_Oct1_2015.pdf,Florida,39,reporting,Reporting Requirements,reporting requirements,Simplified & change reporting
2016,12-State_Options_Oct1_2015.pdf,Florida,39,,Simplified Reporting - Action on Changes,simplified reporting action on changes,Act only on changes that result in an increase in household benefits
2016,12-State_Options_Oct1_2015.pdf,Florida,39,cert_periods,Simplified Reporting - Certification Length,simplified reporting certification length,6 & 24 months only
2016,12-State_Options_Oct1_2015.pdf,Florida,39,,Simplified Income and Resources,simplified income and resources,Income & Resources
2016,12-State_Options_Oct1_2015.pdf,Florida,39,self_employment,Simplified Self-Employment Determination,simplified self employment determination,No
2016,12-State_Options_Oct1_2015.pdf,Florida,39,,Simplified Homeless Housing Cost,simplified homeless housing cost,Yes
2016,12-State_Options_Oct1_2015.pdf,Florida,39,suas,Standard Utility Allowances (SUAs),standard utility allowances suas,Mandatory SUAs
2016,12-State_Options_Oct1_2015.pdf,Florida,39,,Treatment of Vehicles,treatment of vehicles,All vehicles excluded
2016,12-State_Options_Oct1_2015.pdf,Florida,39,,Treatment of Income and Deductions of Ineligible Non-Citizens,treatment of income and deductions of ineligible non citizens,Prorate for both categories
2016,12-State_Options_Oct1_2015.pdf,Florida,39,child_support,Child Support Expense Exclusion,child support expense exclusion,No
2016,12-State_Options_Oct1_2015.pdf,Florida,39,child_support_disq,Child Support Related Disqualification,child support related disqualification,Failure to cooperate
2016,12-State_Options_Oct1_2015.pdf,Florida,39,comparable_disq,Comparable Disqualifications,comparable disqualifications,Yes
2016,12-State_Options_Oct1_2015.pdf,Florida,39,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Lifetime ban
2016,12-State_Options_Oct1_2015.pdf,Florida,39,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Entire household DQ
2016,12-State_Options_Oct1_2015.pdf,Florida,39,bbce,Broad Based Categorical Eligibility (BBCE),broad based categorical eligibility bbce,Yes
2016,12-State_Options_Oct1_2015.pdf,Florida,39,tba,Transitional Benefits Alternative (TBA),transitional benefits alternative tba,No
2016,12-State_Options_Oct1_2015.pdf,Florida,39,,Document Imaging,document imaging,Completely electronic files statewide
2016,12-State_Options_Oct1_2015.pdf,Florida,39,demonstrations,Demonstrations for the Elderly and Disabled,demonstrations for the elderly and disabled,ESAP
2016,12-State_Options_Oct1_2015.pdf,Florida,39,cap,Combined Application Project (CAP),combined application project cap,Standard CAP
2016,12-State_Options_Oct1_2015.pdf,Florida,39,,Online Application,online application,Apply & recertify
2016,12-State_Options_Oct1_2015.pdf,Florida,39,,Online Case Management Call Centers,online case management call centers,"View case information, report changes, & upload documents for verification Respond to general inquiries, respond to application or case-specific inquiries, accept case changes, process changes, accept recertification applications, & conduct interviews"
2016,12-State_Options_Oct1_2015.pdf,Florida,39,,Mobile Technology,mobile technology,No mobile technology
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,,SNAP Name,snap name,Food Stamps program
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,program_admin,Program Administration,program administration,State-administered
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,,Simplified Reporting - Action on Changes,simplified reporting action on changes,Act only on changes that result in an increase in household benefits
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,cert_periods,Simplified Reporting - Certification Length,simplified reporting certification length,6 & 12 months
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,,Simplified Income and Resources,simplified income and resources,Income only
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,self_employment,Simplified Self-Employment Determination,simplified self employment determination,Flat percentage: 40%
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,,Simplified Homeless Housing Cost,simplified homeless housing cost,No
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,suas,Standard Utility Allowances (SUAs),standard utility allowances suas,Mandatory SUAs
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,,Treatment of Vehicles,treatment of vehicles,All vehicles excluded
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,,Treatment of Income and Deductions of Ineligible Non-Citizens,treatment of income and deductions of ineligible non citizens,Prorate for both categories
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,child_support,Child Support Expense Exclusion,child support expense exclusion,No
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,child_support_disq,Child Support Related Disqualification,child support related disqualification,None
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,comparable_disq,Comparable Disqualifications,comparable disqualifications,Yes
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Lifetime ban
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Regulatory minimum
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,bbce,Broad Based Categorical Eligibility (BBCE),broad based categorical eligibility bbce,Yes
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,tba,Transitional Benefits Alternative (TBA),transitional benefits alternative tba,Yes
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,,Document Imaging,document imaging,Partially electronic files statewide
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,demonstrations,Demonstrations for the Elderly and Disabled,demonstrations for the elderly and disabled,SMD & ESAP
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,cap,Combined Application Project (CAP),combined application project cap,No
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,,Online Application,online application,Apply & recertify
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,,Online Case Management Call Centers,online case management call centers,"View case information, report changes, & upload documents for verification Respond to general inquiries, accept case changes, & process changes"
2016,12-State_Options_Oct1_2015.pdf,Georgia,40,,Mobile Technology,mobile technology,No mobile technology
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,SNAP Name,snap name,Supplemental Nutrition Assistance Program
2016,12-State_Options_Oct1_2015.pdf,Guam,41,program_admin,Program Administration,program administration,State-administered
2016,12-State_Options_Oct1_2015.pdf,Guam,41,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,Simplified Reporting - Action on Changes,simplified reporting action on changes,Act on all changes
2016,12-State_Options_Oct1_2015.pdf,Guam,41,cert_periods,Simplified Reporting - Certification Length,simplified reporting certification length,12 months only
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,Simplified Income and Resources,simplified income and resources,Neither
2016,12-State_Options_Oct1_2015.pdf,Guam,41,self_employment,Simplified Self-Employment Determination,simplified self employment determination,No
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,Simplified Homeless Housing Cost,simplified homeless housing cost,Yes
2016,12-State_Options_Oct1_2015.pdf,Guam,41,suas,Standard Utility Allowances (SUAs),standard utility allowances suas,Mandatory SUAs
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,Treatment of Vehicles,treatment of vehicles,All vehicles excluded
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,Treatment of Income and Deductions of Ineligible Non-Citizens,treatment of income and deductions of ineligible non citizens,All for category 1 & Prorate for category 2
2016,12-State_Options_Oct1_2015.pdf,Guam,41,child_support,Child Support Expense Exclusion,child support expense exclusion,No
2016,12-State_Options_Oct1_2015.pdf,Guam,41,child_support_disq,Child Support Related Disqualification,child support related disqualification,None
2016,12-State_Options_Oct1_2015.pdf,Guam,41,comparable_disq,Comparable Disqualifications,comparable disqualifications,Yes
2016,12-State_Options_Oct1_2015.pdf,Guam,41,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Lifetime ban
2016,12-State_Options_Oct1_2015.pdf,Guam,41,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Regulatory minimum
2016,12-State_Options_Oct1_2015.pdf,Guam,41,bbce,Broad Based Categorical Eligibility (BBCE),broad based categorical eligibility bbce,Yes
2016,12-State_Options_Oct1_2015.pdf,Guam,41,tba,Transitional Benefits Alternative (TBA),transitional benefits alternative tba,No
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,Document Imaging,document imaging,Partially electronic files statewide
2016,12-State_Options_Oct1_2015.pdf,Guam,41,demonstrations,Demonstrations for the Elderly and Disabled,demonstrations for the elderly and disabled,None
2016,12-State_Options_Oct1_2015.pdf,Guam,41,cap,Combined Application Project (CAP),combined application project cap,No
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,Online Application,online application,No online application
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,Online Case Management,online case management,No online case management
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,Call Centers,call centers,No call center
2016,12-State_Options_Oct1_2015.pdf,Guam,41,,Mobile Technology,mobile technology,No mobile technology
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,,SNAP Name,snap name,Supplemental Nutrition Assistance Program
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,program_admin,Program Administration,program administration,State-administered
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,reporting,Reporting Requirements,reporting requirements,Simplified & change reporting
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,,Simplified Reporting - Action on Changes,simplified reporting action on changes,Act only on changes that result in an increase in household benefits
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,cert_periods,Simplified Reporting - Certification Length,simplified reporting certification length,12 & 24 months only
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,,Simplified Income and Resources,simplified income and resources,Resources only
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,self_employment,Simplified Self-Employment Determination,simplified self employment determination,No
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,,Simplified Homeless Housing Cost,simplified homeless housing cost,No
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,suas,Standard Utility Allowances (SUAs),standard utility allowances suas,SUAs that are not mandatory
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,,Treatment of Vehicles,treatment of vehicles,All vehicles excluded
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,,Treatment of Income and Deductions of Ineligible Non-Citizens,treatment of income and deductions of ineligible non citizens,Prorate for both categories
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,child_support,Child Support Expense Exclusion,child support expense exclusion,Yes
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,child_support_disq,Child Support Related Disqualification,child support related disqualification,None
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,comparable_disq,Comparable Disqualifications,comparable disqualifications,No
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modifications include: DQ for refusing treatment or failing to comply with treatment
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Regulatory minimum
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,bbce,Broad Based Categorical Eligibility (BBCE),broad based categorical eligibility bbce,Yes
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,tba,Transitional Benefits Alternative (TBA),transitional benefits alternative tba,Yes
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,,Document Imaging,document imaging,Completely electronic files statewide
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,demonstrations,Demonstrations for the Elderly and Disabled,demonstrations for the elderly and disabled,None
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,cap,Combined Application Project (CAP),combined application project cap,No
2016,12-State_Options_Oct1_2015.pdf,Hawaii,42,,Online Application,online application,No online application
